timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758076889.93481,31729.0,174.29526,40044.0,219.9716,0.0,0.0,-1379.0,-38.30556,2.0
1758076889.93547,31729.0,174.29526,39967.0,219.54863,21.0,0.58333,-1548.0,-43.0,2.0
1758076889.95081,31726.0,174.27878,39884.0,219.0927,90.0,2.5,-1713.0,-47.58333,2.0
1758076889.96688,31717.0,174.22934,39797.0,218.61478,260.0,7.22222,-1755.0,-48.75,2.0
1758076889.96762,31696.0,174.11398,39707.0,218.12039,509.0,14.13889,-1761.0,-48.91667,2.0
1758076889.98285,31669.0,173.96567,39614.0,217.60953,597.0,16.58333,-1849.0,-51.36111,2.0
1758076889.99886,31636.0,173.78439,39518.0,217.08217,715.0,19.86111,-2022.0,-56.16667,2.0
1758076890.00083,31597.0,173.57016,39411.0,216.4944,813.0,22.58333,-2169.0,-60.25,2.0
1758076890.01822,31549.0,173.30647,39296.0,215.86269,1084.0,30.11111,-2304.0,-64.0,2.0
1758076890.01899,31486.0,172.9604,39176.0,215.20348,1369.0,38.02778,-2423.0,-67.30556,2.0
1758076890.0578,31413.0,172.55939,39050.0,214.51134,1530.0,42.5,-2554.0,-70.94444,2.0
1758076890.05907,31332.0,172.11444,38912.0,213.75327,1624.0,45.11111,-2802.0,-77.83334,2.0
1758076890.05963,31249.0,171.65851,38761.0,212.92377,1688.0,46.88889,-3144.0,-87.33334,2.0
1758076890.06039,31164.0,171.19157,38591.0,211.98993,1691.0,46.97222,-3497.0,-97.13889,2.0
1758076890.07591,31079.0,170.72466,38404.0,210.96269,1624.0,45.11111,-3836.0,-106.55556,2.0
1758076890.07768,30999.0,170.28519,38197.0,209.82559,1532.0,42.55556,-4221.0,-117.25,2.0
1758076890.09288,30926.0,169.88419,37981.0,208.63904,1398.0,38.83333,-4352.0,-120.88889,2.0
1758076890.10886,30859.0,169.51613,37765.0,207.45251,1296.0,36.0,-4044.0,-112.33334,2.0
1758076890.10972,30792.0,169.14809,37579.0,206.43077,1386.0,38.5,-3338.0,-92.72222,2.0
1758076890.12488,30718.0,168.74159,37429.0,205.60677,1567.0,43.52778,-2658.0,-73.83334,2.0
1758076890.12571,30635.0,168.28564,37311.0,204.95857,1675.0,46.52778,-2133.0,-59.25,2.0
1758076890.14086,30553.0,167.83521,37216.0,204.43671,1554.0,43.16667,-1750.0,-48.61111,2.0
1758076890.15684,30485.0,167.46165,37132.0,203.97528,1175.0,32.63889,-1546.0,-42.94444,2.0
1758076890.15769,30445.0,167.24193,37055.0,203.55231,476.0,13.22222,-1587.0,-44.08333,2.0
1758076890.1729,30442.0,167.22545,36972.0,203.09634,-254.0,-7.05556,-1737.0,-48.25,2.0
1758076890.18888,30476.0,167.41222,36873.0,202.55252,-1015.0,-28.19444,-2098.0,-58.27778,2.0
1758076890.18969,30551.0,167.82422,36751.0,201.88235,-1846.0,-51.27778,-2613.0,-72.58334,2.0
1758076890.20492,30670.0,168.47792,36608.0,201.09682,-2724.0,-75.66666,-3018.0,-83.83334,2.0
1758076890.20573,30831.0,169.36232,36444.0,200.19592,-3537.0,-98.25,-3390.0,-94.16666,2.0
1758076890.22089,31031.0,170.46097,36265.0,199.21265,-4195.0,-116.52778,-3656.0,-101.55556,2.0
1758076890.23761,31257.0,171.70245,36076.0,198.17441,-4701.0,-130.58333,-3794.0,-105.38889,2.0
1758076890.23879,31505.0,173.06477,35884.0,197.11971,-5054.0,-140.38889,-3759.0,-104.41666,2.0
1758076890.25388,31766.0,174.4985,35699.0,196.10344,-5182.0,-143.94444,-3547.0,-98.52778,2.0
1758076890.25504,32028.0,175.93774,35529.0,195.1696,-5132.0,-142.55556,-3173.0,-88.13889,2.0
1758076890.27089,32289.0,177.37148,35382.0,194.36209,-5176.0,-143.77777,-2674.0,-74.27778,2.0
1758076890.2869,32552.0,178.81621,35263.0,193.7084,-5170.0,-143.61111,-2118.0,-58.83333,2.0
1758076890.28814,32810.0,180.23346,35169.0,193.19203,-5075.0,-140.97223,-1640.0,-45.55556,2.0
1758076890.30291,33065.0,181.63423,35100.0,192.813,-5055.0,-140.41667,-1193.0,-33.13889,2.0
1758076890.31929,33323.0,183.0515,35053.0,192.55482,-5156.0,-143.22223,-732.0,-20.33333,2.0
1758076890.31966,33585.0,184.49072,35026.0,192.40651,-5189.0,-144.13889,-439.0,-12.19444,2.0
1758076890.33529,33850.0,185.94644,35004.0,192.28566,-5248.0,-145.77777,-361.0,-10.02778,2.0
1758076890.3367,34122.0,187.4406,34989.0,192.20326,-5448.0,-151.33333,-350.0,-9.72222,2.0
1758076890.35289,34404.0,188.98969,34971.0,192.10439,-5626.0,-156.27777,-365.0,-10.13889,2.0
1758076890.36891,34686.0,190.53879,34953.0,192.00551,-5524.0,-153.44444,-344.0,-9.55556,2.0
1758076890.36971,34963.0,192.06044,34935.0,191.9066,-5444.0,-151.22223,-318.0,-8.83333,2.0
1758076890.38968,35239.0,193.57657,34918.0,191.81322,-5450.0,-151.38889,-344.0,-9.55556,2.0
1758076890.39242,35514.0,195.0872,34896.0,191.69237,-5386.0,-149.61111,-544.0,-15.11111,2.0
1758076890.4079,35784.0,196.57039,34859.0,191.48912,-5298.0,-147.16667,-828.0,-23.0,2.0
1758076890.40921,36052.0,198.04257,34812.0,191.23094,-5186.0,-144.05556,-973.0,-27.02778,2.0
1758076890.42395,36307.0,199.44336,34762.0,190.95628,-4913.0,-136.47223,-1017.0,-28.25,2.0
1758076890.42512,36545.0,200.75075,34706.0,190.64867,-4545.0,-126.25,-1159.0,-32.19444,2.0
1758076890.44104,36767.0,201.97025,34647.0,190.32455,-4241.0,-117.80556,-1163.0,-32.30556,2.0
1758076890.45765,36975.0,203.11282,34585.0,189.98398,-4006.0,-111.27778,-1312.0,-36.44444,2.0
1758076890.45973,37169.0,204.17853,34516.0,189.60495,-3705.0,-102.91666,-1338.0,-37.16667,2.0
1758076890.47497,37346.0,205.15083,34445.0,189.21494,-3359.0,-93.30556,-1441.0,-40.02778,2.0
1758076890.47605,37506.0,206.02977,34372.0,188.8139,-3056.0,-84.88889,-1438.0,-39.94444,2.0
1758076890.49089,37655.0,206.84825,34296.0,188.39642,-2821.0,-78.36111,-1557.0,-43.25,2.0
1758076890.50696,37791.0,207.59534,34217.0,187.96246,-2629.0,-73.02778,-1621.0,-45.02778,2.0
1758076890.50815,37918.0,208.29297,34132.0,187.49553,-2411.0,-66.97222,-1652.0,-45.88889,2.0
