timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758086637.40189,1758086637.31432,0.0,0.0,0.0,-7.04738,-10.08406,-9.11003,9.78,-1.07,0.99,4.0
1758086637.40707,1758086637.32432,0.0,0.0,0.0,-8.02141,-9.85487,-9.74028,9.78,-1.07,0.95,4.0
1758086637.42194,1758086637.33432,0.0,0.0,0.0,-8.42248,-9.39651,-10.19865,9.74,-1.14,0.95,4.0
1758086637.42389,1758086637.34432,0.0,0.0,0.0,-8.70896,-9.05273,-10.48513,9.72,-1.24,0.97,4.0
1758086637.43998,1758086637.35432,0.0,0.0,0.0,-8.93814,-8.136,-10.65701,9.72,-1.24,0.97,4.0
1758086637.4562,1758086637.36432,0.0,0.0,0.0,-8.88085,-7.10468,-10.8862,9.69,-1.33,0.92,4.0
1758086637.45716,1758086637.37432,0.0,0.0,0.0,-8.76626,-6.35983,-10.8862,9.69,-1.33,0.92,4.0
1758086637.47216,1758086637.38432,0.0,0.0,0.0,-8.65166,-5.15662,-10.94349,9.71,-1.37,0.86,4.0
1758086637.4739,1758086637.39432,0.0,0.0,0.0,-8.47978,-4.52637,-10.94349,9.71,-1.37,0.86,4.0
1758086637.48924,1758086637.40432,0.0,0.0,0.0,-8.36518,-3.66693,-10.94349,9.69,-1.33,0.78,4.0
1758086637.50637,1758086637.41432,0.0,0.0,0.0,-8.59437,-3.03668,-10.94349,9.65,-1.29,0.7,4.0
1758086637.5075,1758086637.42432,0.0,0.0,0.0,-8.70896,-2.57831,-11.00079,9.65,-1.29,0.7,4.0
1758086637.522,1758086637.43432,0.0,0.0,0.0,-9.05273,-2.46372,-11.17268,9.58,-1.28,0.62,4.0
1758086637.5251,1758086637.44432,0.0,0.0,0.0,-9.62569,-2.57831,-11.28727,9.58,-1.28,0.62,4.0
1758086637.5767,1758086637.45432,0.0,0.0,0.0,-10.08406,-2.46372,-11.57375,9.59,-1.29,0.54,4.0
1758086637.58388,1758086637.46432,0.0,0.0,0.0,-10.37054,-2.86479,-11.63104,9.59,-1.29,0.54,4.0
1758086637.58421,1758086637.47432,0.0,0.0,0.0,-10.94349,-3.26586,-12.08941,9.57,-1.34,0.49,4.0
1758086637.58694,1758086637.48432,0.0,0.0,0.0,-11.22997,-3.66693,-12.43318,9.43,-1.38,0.44,4.0
1758086637.58757,1758086637.49432,0.0,0.0,0.0,-11.17268,-3.89611,-12.49048,9.43,-1.38,0.44,4.0
1758086637.59232,1758086637.50432,0.0,0.0,0.0,-11.00079,-3.95341,-12.49048,9.13,-1.4,0.34,4.0
1758086637.5927,1758086637.51432,0.0,0.0,0.0,-10.65701,-3.83882,-12.14671,9.13,-1.4,0.34,4.0
1758086637.60422,1758086637.52432,0.0,0.0,0.0,-10.31324,-3.83882,-11.91752,8.82,-1.39,0.25,4.0
1758086637.6218,1758086637.53432,0.0,0.0,0.0,-9.96947,-3.60963,-11.74564,8.82,-1.39,0.25,4.0
1758086637.62285,1758086637.54432,0.0,0.0,0.0,-9.4538,-3.66693,-11.51645,8.48,-1.4,0.18,4.0
1758086637.63991,1758086637.55432,0.0,0.0,0.0,-9.22462,-3.89611,-11.22997,8.17,-1.41,0.18,4.0
1758086637.68689,1758086637.56432,0.0,0.0,0.0,-8.99544,-3.89611,-11.00079,8.17,-1.41,0.18,4.0
1758086637.69254,1758086637.57432,0.0,0.0,0.0,-9.05273,-3.95341,-10.8862,8.04,-1.47,0.07,4.0
1758086637.69391,1758086637.58432,0.0,0.0,0.0,-9.05273,-4.69825,-10.48513,8.04,-1.47,0.07,4.0
1758086637.69597,1758086637.59432,0.0,0.0,0.0,-9.33921,-5.72958,-9.85487,7.81,-1.54,-0.07,4.0
1758086637.69659,1758086637.60432,0.0,0.0,0.0,-9.85487,-7.04738,-9.28192,7.81,-1.54,-0.07,4.0
1758086637.70026,1758086637.61432,0.0,0.0,0.0,-10.25595,-9.11003,-8.47978,7.41,-1.53,-0.11,4.0
1758086637.71536,1758086637.62432,0.0,0.0,0.0,-10.71431,-11.28727,-7.96411,7.41,-1.53,-0.11,4.0
1758086637.72057,1758086637.63432,0.0,0.0,0.0,-11.22997,-14.32395,-6.58902,6.99,-1.46,-0.14,4.0
1758086637.73542,1758086637.64432,0.0,0.0,0.0,-11.51645,-16.95955,-5.61499,6.63,-1.31,-0.17,4.0
