timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758075507.31349,1758075507.28491,0.0,0.0,0.0,3.60963,7.33386,-1.60428,9.24,-0.89,-0.98,2.0
1758075507.31652,1758075507.29491,0.0,0.0,0.0,5.21392,11.22997,-1.43239,9.84,-0.83,-0.88,2.0
1758075507.31952,1758075507.30491,0.0,0.0,0.0,7.50575,15.29797,-1.3178,9.84,-0.83,-0.88,2.0
1758075507.33794,1758075507.31491,0.0,0.0,0.0,10.54242,17.76169,-0.22918,10.31,-0.78,-0.53,2.0
1758075507.33914,1758075507.32491,0.0,0.0,0.0,16.67307,13.40721,1.20321,10.09,-0.99,-0.58,2.0
1758075507.35599,1758075507.33491,0.0,0.0,0.0,21.94428,6.13065,3.55234,10.09,-0.99,-0.58,2.0
1758075507.37225,1758075507.34491,0.0,0.0,0.0,27.61657,-1.14592,6.41713,9.77,-1.53,-0.76,2.0
1758075507.3751,1758075507.35491,0.0,0.0,0.0,36.15364,-11.57375,11.74564,9.77,-1.53,-0.76,2.0
1758075507.38997,1758075507.36491,0.0,0.0,0.0,42.05511,-19.53786,15.64175,10.18,-2.27,-0.67,2.0
1758075507.39115,1758075507.37491,0.0,0.0,0.0,47.89928,-27.38738,19.59516,10.18,-2.27,-0.67,2.0
1758075507.40635,1758075507.38491,0.0,0.0,0.0,53.17049,-33.46074,22.40265,10.41,-2.81,-0.88,2.0
1758075507.42195,1758075507.39491,0.0,0.0,0.0,59.87409,-42.39888,24.75178,10.41,-2.81,-1.47,2.0
1758075507.42375,1758075507.40491,0.0,0.0,0.0,64.51505,-44.17505,24.23611,10.34,-2.8,-1.47,2.0
1758075507.438,1758075507.41491,0.0,0.0,0.0,67.43713,-38.44547,20.97026,10.91,-2.39,-2.03,2.0
1758075507.43919,1758075507.42491,0.0,0.0,0.0,70.81759,-29.39274,18.22006,10.91,-2.39,-2.03,2.0
1758075507.4553,1758075507.43491,0.0,0.0,0.0,73.79697,-17.6471,12.204,11.29,-2.02,-2.23,2.0
1758075507.47092,1758075507.44491,0.0,0.0,0.0,73.73967,-6.7609,9.28192,11.29,-2.02,-2.23,2.0
1758075507.47215,1758075507.45491,0.0,0.0,0.0,71.10406,4.18259,5.78687,11.71,-1.79,-1.39,2.0
1758075507.48725,1758075507.46491,0.0,0.0,0.0,66.11933,9.85487,4.69825,11.71,-1.79,-1.39,2.0
