time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,hip_angle_l_torque_estimated,hip_angle_l_torque_desired,hip_angle_l_torque_measured,hip_angle_l_torque_interaction,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,knee_angle_l_torque_estimated,knee_angle_l_torque_desired,knee_angle_l_torque_measured,knee_angle_l_torque_interaction,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,hip_angle_r_torque_estimated,hip_angle_r_torque_desired,hip_angle_r_torque_measured,hip_angle_r_torque_interaction,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,knee_angle_r_torque_estimated,knee_angle_r_torque_desired,knee_angle_r_torque_measured,knee_angle_r_torque_interaction,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
19.9,-48.9748429489136,-1.07623720169067,-5.11023776171577,1.14482358309532,11.2367248084987,8.83076953887939,8.54678096294318,-72.3949920272827,1.07623720169067,-5.59829332924442,1.15928583376579,11.0295465653335,9.17362594604492,9.01105508841033,9.91734191993374,8.85258614845778,3.24049347845187,-51.9615916857953,-93.1633437837424,-2.98261943385532,-6.98447306644571,9.00922883792165,-1.4411927089218,64.4194226656556,-70.1247144657807,0.829444612599483,-2.00054456031191,9.4235474095002,-0.414338409900665,8.15793313988363,-2.96153971842084,-9.26227793137864,1135.43342246325,0.0636725875356146,-0.0967438105432474,-52.1322972297668,-39.8207778930664,-41.5908229432224,0.110572464792742,-1.45298017278581,-1.20879125595093,-1.32545594744674,-73.6428017997742,3.94620299339294,-3.55041103067762,0.812434784445876,4.54029134921892,0.408791214227676,0.109291041931875,7.7724523280483,12.4087403808734,0.421604212957728,-33.7712394141758,-101.292246472193,69.8680263512109,-7.78160421295774,7.00007695301221,5.48433422463252,71.5846643540313,-94.4605033275323,21.0255029966467,-2.52393082288156,10.2786245970527,0.252699797585421,13.3215398435998,-1.2778688123231,50.7238004066671,450.748578315068,0.276525092495471,-0.0301945664165457
19.905,-48.8991564453656,1.90520923154643,-2.91802062267338,1.12951779059034,11.5734638260353,9.12910421305289,8.84335609949313,-72.3798538459343,1.57314492221688,-3.36038328999702,1.14955610867741,11.0935270416532,9.48413765352821,9.31970889326817,9.48753684451047,9.14011043832589,2.96142122700786,-51.1753623331495,-95.752136245821,-8.31038717354519,-6.5121428843444,8.92766937050156,-1.61620396816331,65.1692621318781,-68.2425590473625,1.27352315185059,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-52.7024685962823,-37.5018749037312,-40.2072473962453,0.120047064536106,-1.50833472683625,-1.24329253843576,-1.36301276975581,-73.4409717107387,7.09328520504563,-0.041600515768192,0.810988333958357,4.97046791594225,0.956752780215013,0.675876639776058,8.19629231882401,12.4623306294984,0.518512509996573,-35.4022254098418,-102.017332094017,67.3905572175372,-7.41218705967478,7.63559274915266,5.23683727483912,71.2638366434271,-91.5022320389623,26.8082689109766,-2.51237559318542,10.3249292373657,0.253872066736221,13.335000038147,-1.29499995708466,50.6100006103516,454,0.275821626186371,-0.028752263635397
19.91,-48.8118751656774,5.34339765109161,-0.897725426687017,1.11326663152434,11.918410082434,9.4731421975886,9.18773269447428,-72.3623965744486,2.14617630431716,-1.31479168162353,1.13801769874926,11.1462281529164,9.84221812913249,9.67601657451478,9.00035454510835,9.4861962247864,2.59403785368823,-50.1532096304978,-98.7265677438909,-13.7793971324274,-5.99567640301101,8.85579001485207,-1.77327367124923,65.8627483706547,-66.5006267888243,1.33268311534812,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-53.3599872314172,-34.8277281154138,-38.9574211250449,0.12974488980948,-1.56367003397699,-1.2830792367901,-1.40764993708751,-73.2082223086022,10.7224839371901,3.13195644825882,0.807412181416726,5.39546325261863,1.5886591896446,1.32761643354548,8.63023065107835,12.5342099851479,0.678244411439894,-37.0192644121075,-102.763404967013,65.1786319156575,-7.0341548929256,8.28783134671286,4.96795524074286,70.7281103073107,-88.0808141500221,33.0792250417141,-2.51237559318542,10.3249292373657,0.253872066736221,13.335000038147,-1.29499995708466,50.6100006103516,454,0.275821626186371,-0.028752263635397
19.915,-48.7245980477897,8.78142212878959,1.12247343632223,1.09701624735624,12.26333989089,9.8171637774903,9.53428718859787,-72.3449401353714,2.71918036277725,0.730702387573508,1.12647983900277,11.1989267512523,10.2002815305199,10.0324621839795,8.51319547583685,9.83226550896834,2.22667199817203,-49.1311056667696,-101.700857413261,-19.2481463145616,-5.4792345481549,8.7839140865989,-1.93033588483948,66.5562015421873,-64.7587775901878,1.39184025794332,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-54.0174745143379,-32.1537088374335,-37.7076544488413,0.139442252665093,-1.61900270258506,-1.32286403801024,-1.45387033040359,-72.9754840045682,14.3515096196144,6.30536208876094,0.803836199395433,5.82043832440199,2.22053546811817,1.9803225571661,9.06414829201416,12.6060859134011,0.837968696446945,-38.6362263097097,-103.509442265297,62.9668120841814,-6.65614075174226,8.94003884382496,4.69908602764765,70.1924095160319,-84.6595594032663,39.3498821568055,-2.51237559318542,10.3249292373657,0.253872066736221,13.335000038147,-1.29499995708466,50.6100006103516,454,0.275821626186371,-0.028752263635397
19.92,-48.6195227314276,12.4763420489091,3.20694132122887,1.07957978384727,12.6071805181356,10.1581054009332,9.88003415574604,-72.3213785227604,3.55857317678928,2.66249889097191,1.11518642628806,11.246750912728,10.5297288184287,10.3605321159621,8.09134032311241,10.1458234091658,1.90674289482359,-48.1945998135733,-104.062643920984,-24.4985816105148,-5.03164681833167,8.70375575337952,-2.07214546653478,67.145217097524,-63.527723437252,1.4277953214232,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-54.6322763232638,-29.6879329710073,-36.455463022232,0.149931969811186,-1.66838019944727,-1.36551684741804,-1.5042474332475,-72.7323517288864,18.3262270175872,9.449554732088,0.800187573681869,6.23272996576541,2.83253456056924,2.61392974816251,9.482488493241,12.5985866139136,0.972031124299392,-40.3461358798077,-103.84666805062,60.7635067752663,-6.28199459281239,9.46115291790305,4.43762584899438,69.7016705946523,-81.0076990145437,44.9130606945004,-2.51237559318542,10.3032010174584,0.244255854055467,13.2727815168225,-1.17270836796338,49.6563407426552,457.095601714474,0.274932880962088,-0.0270725402972445
19.925,-48.3716781681487,18.2310258633305,5.80621310134106,1.05263360816735,12.9421334982904,10.4741864522298,10.2032460554403,-72.2488385476509,6.53513385685922,3.68114392986242,1.10585933958934,11.2554415446293,10.6294158948753,10.4591796546648,8.19367161226507,10.198371909001,1.96758852621166,-47.9453444212429,-101.508629763955,-27.9949860179995,-5.13674381800196,8.55717309594463,-2.09150544015825,66.8959617051935,-66.3958676777668,1.27755919453908,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-54.9043012299241,-28.8941833156506,-35.1843539733595,0.166775100507941,-1.66995157745686,-1.43116447776998,-1.57853867207458,-72.4059218408941,25.073097769325,12.3579865475477,0.795957617956359,6.54307113289805,3.28477385782229,3.0883328556747,9.77565380811077,11.9541760633037,0.900122650840773,-42.8011307713912,-100.903405746663,58.6294708820261,-5.93904648862511,8.93013649851632,4.23572898120672,69.5719212123432,-75.5070080961278,44.7969691419081,-2.51237559318542,10.1071328162204,0.157482361745616,12.7113423555942,-0.0691899017575468,41.0508325303226,485.029277942631,0.266913140816457,-0.0119152777652329
19.93,-48.1238217864271,23.9859840892637,8.40560882746345,1.02568614756179,13.2771024506439,10.7902825758192,10.5288197291164,-72.1762951134802,9.51183647392215,4.6998375427379,1.09653180812945,11.2641325909425,10.72910772489,10.5582746233213,8.29600778107483,10.250922914606,2.02843705901747,-47.6960771431944,-98.9544938190196,-31.4915571511725,-5.24184582921198,8.41058344873064,-2.11086633696009,66.646694427145,-69.2641486854477,1.12731590366055,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-55.1763391080643,-28.1003958104225,-33.9131843117814,0.183619034367668,-1.67152303039745,-1.49681523852249,-1.653326949483,-72.0794763871258,31.8202902449077,15.2665570512825,0.79172746052584,6.85342709861766,3.73703472006018,3.56308759115639,10.0688331025387,11.3097347840422,0.828210748433917,-45.2562427291562,-97.9600030935431,56.4953332275016,-5.5960820309924,8.39909475766568,4.03382248598747,69.4421656429482,-70.0060548778254,44.680872053502,-2.51237559318542,9.91105526549015,0.0707047316506186,12.1498764221966,1.034381185614,32.444913965207,512.964286185295,0.258893018250335,0.00324270753929944
19.935,-47.8759654047054,29.7409423151969,11.0050045535858,0.998738686956236,13.6120714029974,11.1063786994086,10.8567232518385,-72.1037516793095,12.4885390909851,5.71853115561339,1.08720427666955,11.2728236372557,10.8287995549047,10.6579194869943,8.39834394988459,10.303473920211,2.08928559182328,-47.446809865146,-96.4003578740846,-34.9881282843454,-5.346947840422,8.26399380151665,-2.13022723376194,66.3974271490966,-72.1324296931287,0.977072612782014,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-55.4483769862046,-27.3066083051944,-32.6420146502032,0.200462968227395,-1.67309448333804,-1.562465999275,-1.72814705656812,-71.7530309333575,38.5674827204905,18.1751275550172,0.787497303095322,7.16378306433727,4.18929558229808,4.03794518449637,10.3620123969667,10.6652935047807,0.756298846027062,-47.7113546869212,-95.0166004404229,54.3611955729771,-5.2531175733597,7.86805301681505,3.83191599076823,69.3124100735531,-64.505101659523,44.5647749650959,-2.51237559318542,9.71497771475994,-0.0160728984443791,11.588410488799,2.13795227298554,23.8389954000914,540.899294427959,0.250872895684212,0.0184006928438318
19.94,-47.5595947077195,35.2945843083939,14.5388729189297,0.968601165142607,13.8657664843406,11.4077700399143,11.172191872099,-71.974492083363,15.854999307528,7.16664291104324,1.07939070625114,11.2785383804856,10.8971508573161,10.726877822813,8.53613832056243,10.3764873476051,1.98190523211418,-47.4830350533803,-94.2215384100253,-39.0892697561909,-5.61602943887088,8.12437080338099,-2.16461094873211,66.4353403310711,-74.4259317774208,1.79418325646743,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-55.6723578080353,-25.3363166551509,-31.1589156322453,0.217039073406571,-1.61667103863055,-1.64729041396484,-1.82169469580083,-71.3521642901547,43.5428641226587,21.8137270683676,0.779743515868238,7.40816262513355,4.67120451631744,4.54232686301414,10.3773743318324,10.024159491271,0.69402177633833,-49.3962476313636,-91.2841445293237,52.0939150304424,-5.39037140901071,7.4947198304237,3.70949087605657,68.2712531984109,-59.7196825108895,46.8457321634245,-2.5087734727927,9.62713776942593,-0.0569283065765026,10.8455959105876,2.34566119794859,18.9781708219754,560.879282197119,0.244659518330844,0.0293098287700064
19.945,-47.17335314775,40.643548400989,19.0256407765378,0.935208936976505,14.0366390810008,11.6942010104262,11.4748633644427,-71.787406146718,19.6190849846691,9.05262357054975,1.07311964695596,11.2812197650543,10.9335616230007,10.7646450895306,8.71009044948257,10.4703662743239,1.70302959686127,-47.8102818567574,-92.4250898123198,-43.8070778382107,-6.05229033362298,7.99183584801326,-2.21431155699501,66.7659959553167,-76.133751032545,3.59744949590996,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-55.8473730047076,-22.1665600875663,-29.4596425877438,0.233343762282701,-1.50112478121748,-1.75166775354588,-1.93387660323733,-70.8753974468559,46.71262042692,26.1968355557481,0.768397152924864,7.58531235030562,5.18338176009245,5.07662866592384,10.1095432761935,9.38633501856384,0.641560023171925,-50.2961763406506,-86.747003953335,49.6906963181419,-6.0171513021039,7.28211167285463,3.66807370250415,66.3009547364113,-55.6631856773609,51.5703578871812,-2.50149916669004,9.64962189253477,-0.0509766096252509,9.91785118614833,1.64018869370302,17.9344578588618,572.752205282144,0.240287257149346,0.0358889299938828
19.95,-46.7871300047918,45.992257440938,23.5121946932791,0.901818301039477,14.207503530007,11.9806183231578,11.7795294276064,-71.6003291308215,23.3829911803265,10.9385143015488,1.06684888668134,11.2839010217676,10.9699706525245,10.8032416618799,8.88403428390867,10.5642407246491,1.42416725913054,-48.137513056148,-90.6287268739981,-48.5246609627594,-6.48853042631067,7.85930721226004,-2.26400979540247,67.0966358130343,-77.8414888543651,5.4006297508856,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-56.022379856196,-18.9969546622938,-27.7604505690408,0.249647673708474,-1.38558403335322,-1.85604011614144,-2.0446886191699,-70.3986533370514,49.8822255888818,30.5797350450128,0.757051331005854,7.76245362851387,5.69553458191231,5.61033891668773,9.8417249914422,8.74854095900147,0.589100771519594,-51.196062138975,-82.2100797201165,47.2875921976167,-6.64390130868685,7.0695136530005,3.62665850383126,64.3307502234133,-51.6068822682475,56.2947583283839,-2.49422520744539,9.67210494354161,-0.0450251964665297,8.99015069901229,0.934749828237937,16.8907946627215,584.624562235037,0.235915204448735,0.0424677175089462
19.955,-46.4008884448223,51.3412215335331,27.9989625508872,0.868426072873375,14.3783761266672,12.2670492936697,12.0860143777189,-71.4132431941765,27.1470768574676,12.8244949610553,1.06057782738616,11.2865824063363,11.0063814182092,10.8427340000446,9.0579864128288,10.6581196513679,1.14529162387762,-48.4647598595251,-88.8322782762927,-53.2424690447792,-6.92479132106277,7.72677225689231,-2.31371040366537,67.4272914372799,-79.5493081094893,7.20389599032813,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-56.1973950528683,-15.8271980947092,-26.0611775245393,0.265952362584603,-1.27003777594016,-1.96041745572249,-2.15374029675884,-69.9218864937526,53.0519818931431,34.9628435323933,0.745704968062481,7.93960335368593,6.20771182568732,6.14329560802479,9.57389393580327,8.11071648629431,0.536639018353188,-52.095990848262,-77.6729391441279,44.8843734853162,-7.27068120178005,6.85690549543143,3.58524133027884,62.3604517614137,-47.5503854347189,61.0193840521407,-2.48695090134273,9.69458906665045,-0.0390734995152779,8.06240597457297,0.229277323992372,15.8470816996079,596.497485320062,0.231542943267237,0.0490468187328226
19.96,-45.785641617234,56.1883023260662,33.3694155327338,0.83816843469043,14.4,12.6375489842539,12.4781249031064,-71.0984451298807,30.4035347619738,15.8384919423277,1.05105400811601,11.2621677082953,11.0493109589232,10.8896796782953,9.01219154899782,10.854051509863,1.01313078428262,-48.9337128965304,-87.6123277895626,-58.6112119841032,-7.16889497064891,7.7390607647152,-2.45077344121847,67.8877064876677,-78.4618833934327,10.3262160745194,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-56.2142506243053,-10.2133537159383,-23.2943296289497,0.284191066426502,-1.03438630494806,-1.94169147082138,-2.13758633003578,-69.4275130905253,51.0205144579593,38.5155013452764,0.723086822676699,8.00718993258588,6.56845775085701,6.52384318038551,9.4552394362473,7.99367404410596,0.302357343064123,-51.2800516639473,-73.4542106802627,37.6469224923268,-7.35484346078589,6.78883058332011,3.4758655931038,61.6596527292184,-51.2675907481511,64.6010949779614,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
19.965,-45.1371800040866,60.9629285028014,38.8682012531682,0.808363323896092,14.4,13.02024984767,12.8837045376579,-70.7651253215849,33.5866188797973,19.0160948260378,1.04105836765284,11.2338256521748,11.0931873663986,10.9385220415877,8.93455444497329,11.0647807922154,0.902220635676129,-49.4232237376022,-86.4758410816196,-64.0745637487929,-7.38516976043154,7.77233380929714,-2.60050214183722,68.3669478705352,-76.9693888010739,13.6398279217748,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-56.20819093725,-4.24507231717133,-20.3726468530475,0.302710990687846,-0.781319597382849,-1.90512768774586,-2.10123348687603,-68.9305616350268,48.2353166481549,41.9480268530712,0.698834243227066,8.058905298753,6.9072820745825,6.88130544111214,9.35819305621662,7.95208273837853,0.0417184938388866,-50.2154511634345,-69.2813874965804,29.7086313003998,-7.36038896821621,6.74169377016236,3.35663718335182,61.1427566662684,-56.1113518678479,68.0174014072599,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
19.97,-44.4887493112907,65.7373270128296,44.3667247770681,0.77855963428766,14.4,13.4029324629046,13.2902112987145,-70.4318214068523,36.7695512198161,22.1935461933028,1.03106320380803,11.2054849474779,11.1370616817318,10.9883004547427,8.85692104288963,11.2755000264424,0.7913157755566,-49.9127112375125,-85.3394085643455,-69.5376550065322,-7.6014342376646,7.805605267333,-2.75022370299858,68.8461664019159,-75.4769653747742,16.953281767321,-1.99744641780853,9.41961193084717,-0.414338409900665,8.11999988555908,-2.97499990463257,-9.3100004196167,1134,0.0636456087231636,-0.0966645628213882,-56.2021315391365,1.72292449827505,-17.451103390648,0.321230031870597,-0.528264956702414,-1.86856564812749,-2.06235243545577,-68.4336338754779,45.4502516438918,45.3803886890413,0.674582820204072,8.11061819899574,7.24609024227501,7.23741848020081,9.26115130361204,7.91049341583372,-0.218907927441984,-49.1509014258675,-65.108763284059,21.7707186270305,-7.36593421122218,6.69455920461158,3.23741445872334,60.6258852502793,-60.9548820243022,71.4335449381018,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
19.975,-43.8449133879266,68.81673615546,49.502605063484,0.748755449233956,14.4,13.755122081859,13.6668229261593,-70.0799837133406,39.8930249903658,25.4577274261962,1.01359341340117,11.1628883276259,11.1724559893708,11.0304980073427,8.7889930632958,11.448344894507,0.671842619425375,-50.3658206927768,-84.4318873407617,-74.2960299918684,-7.74459028861409,7.85128007762813,-2.89522219745349,69.1721650841384,-73.8219511259335,19.5666179548112,-1.99937961260851,9.41978772115708,-0.418556301392694,8.05579275478451,-3.00838762453199,-9.45382439535096,1125.56134852677,0.0641218776914793,-0.0956606353483737,-56.1672154640867,6.36192376424692,-14.2575469579642,0.341761895393565,-0.259947356676739,-1.79853687593885,-1.98740375624887,-67.9698458622028,42.7764429888326,47.8786175978164,0.651207443884424,8.13537921432424,7.53063073399431,7.5377802312303,9.11295144307051,7.86238890127325,-0.423208324045077,-48.2073046414191,-63.034118534772,14.3426080123475,-7.2819445063663,6.83757857882799,3.06047691480571,60.6908147312811,-66.3506274180887,72.1726321286822,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
19.98,-43.2138174593278,67.2383118595178,53.6411411219079,0.718955228836896,14.4,14.0234638629966,13.9598222005452,-69.6772840568528,42.8525676604992,28.9596310023113,0.975588885998666,11.081128670818,11.1845436507244,11.0502226224015,8.74774458766604,11.5170923538899,0.52884790390893,-50.7188940644223,-84.1535025669642,-77.117222028767,-7.68684242273246,7.93102713051231,-3.02721731946867,69.0771068686954,-71.7204855773893,20.2557900167732,-2.00662425666681,9.42044649502934,-0.434362842221737,7.81517664694432,-3.13350804519151,-9.99280448740299,1093.93751721063,0.065906694799154,-0.0918984189372608,-56.0530168035298,7.34843816245856,-10.317157452611,0.367820675363936,0.0502599762460774,-1.63656484942065,-1.8179421238613,-67.5971980431235,40.4088086429252,47.8097045985398,0.630243338023493,8.08608073296642,7.66601033824832,7.68736748203096,8.82421211366228,7.79639134026566,-0.472706494800758,-47.596216113571,-66.7244142557212,8.31659614051225,-6.95195670132834,7.50305398565454,2.72498931301713,62.3543335015341,-73.2627176553036,65.5559013465938,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
19.985,-42.582691436984,65.6598122965738,57.7798745260024,0.689153587419361,14.4,14.2918184399847,14.2527035075362,-69.2745651976728,45.8122514561236,32.4617015663419,0.93758254635414,10.9993651153093,11.1966318884769,11.0706917215139,8.70649414510693,11.5858430914884,0.385846369704034,-51.0719842723357,-83.8751045184172,-79.9385485939207,-7.62909180314971,8.01077798612659,-3.1592187356578,68.982044120411,-69.6189198206743,20.9449949418348,-2.01386924618523,9.42110530031517,-0.450170136784071,7.57454906534954,-3.25863443220555,-10.5318102806658,1062.31217791532,0.0676915970156508,-0.0881360231252413,-55.9388126974213,8.33499960250886,-6.37658005018536,0.393880697944577,0.360482101373982,-1.47458509928287,-1.64603667833172,-67.2245324543708,38.0410613966151,47.7407883131539,0.609278232491309,8.03677990081554,7.80139639806498,7.8352392630852,8.53545901574854,7.73039063217109,-0.522207025871671,-46.9850984460287,-70.4148859480462,2.29029691891442,-6.62195316085549,8.16856112560811,2.3894857135364,64.0179315965104,-80.1751374948378,58.9388550463718,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
19.99,-41.9515955083852,64.0813880006315,61.9184105844263,0.659353367022301,14.4,14.5601602211223,14.5450825206625,-68.871865541185,48.771794126257,35.963605142457,0.899578018951633,10.9176054585015,11.2087195498305,11.091793160951,8.66524566947717,11.6545905508714,0.242851654187588,-51.4250576439812,-83.5967197446197,-82.7597406308193,-7.57134393726808,8.09052503901077,-3.29121385767297,68.886985904968,-67.5174542721301,21.6341670037968,-2.02111389024354,9.42176407418743,-0.465976677613115,7.33393295750936,-3.38375485286507,-11.0707903727179,1030.68834659918,0.0694764141233255,-0.0843738067141284,-55.8246140368643,9.3215140007205,-2.43619054483214,0.419939477914949,0.670689434296799,-1.31261307276467,-1.4719352564708,-66.8518846352915,35.6734270507078,47.6718753138773,0.588314126630378,7.98748141945773,7.93677600231899,7.98129657168437,8.24671968634032,7.66439307116349,-0.571705196627352,-46.3740099181806,-74.1051816689954,-3.7357149529208,-6.29196535581754,8.83403653243465,2.05399811174782,65.6814503667635,-87.0872277320527,52.3221242642834,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
19.995,-41.3933740080498,61.2039021224107,63.7312949379385,0.626787904012162,14.4,14.6438809694446,14.6520110248074,-68.4434853845175,49.2921345123009,38.7260341161619,0.860309277297032,10.8268213049726,11.2174034263377,11.1099956578613,8.29509099263593,11.4817625364273,0.300309556342879,-50.7246318980076,-85.0806742404666,-85.405105738959,-7.49724325566211,8.16156591978138,-3.57980338335407,68.1847444973359,-63.3282300426402,22.4869170794757,-2.05059380259678,9.41434965493577,-0.481008202647293,7.55274759135608,-3.61464866736597,-11.1580920902281,981.27093435229,0.0708103787705462,-0.079423277999843,-55.6705898970678,11.5214086439484,0.955289213074916,0.458655834624648,0.92064800858864,-1.12906847580038,-1.27438135015336,-66.5044971348331,34.9130405659015,46.4414908439182,0.573418693575431,7.90304109619878,8.01773277018819,8.07105912958181,8.10642752633042,7.70554625811678,-0.492479957435985,-46.2290694544652,-76.3947965991199,-6.52941210718212,-5.82947919563721,9.21109251623355,1.92360524311056,67.231825544937,-91.1715853670734,47.1627189126595,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
20,-40.8779184040135,57.5650404905886,64.1805956556345,0.592603741203901,14.4,14.6193586691246,14.6495563896236,-68.0000820694857,48.3824183788407,41.054726604559,0.820302342167934,10.7307532780655,11.2240911285601,11.1265665127765,7.7321383571748,11.1673205238274,0.475281321418635,-49.4066302322911,-87.5977130510035,-87.9471897117898,-7.41356110714763,8.22749730952007,-3.96017678569267,67.1265863904187,-57.9153443418711,23.4355026013571,-2.09310722865107,9.40220277176426,-0.495584226664073,8.04089350605759,-3.90753617991164,-10.9805843090022,921.425519051016,0.0718799238288079,-0.073776458677194,-55.4932291514588,14.432498384709,4.0247062728341,0.50478994800554,1.13526598181226,-0.932890534238052,-1.06271850066887,-66.171945132229,35.0949835991257,44.5302702053794,0.562082233242082,7.79800475325506,8.06677724991077,8.12699530318888,8.05317525000302,7.80951498808933,-0.337794773818298,-46.3574259112214,-77.8630692385997,-7.42790730447576,-5.28934896431639,9.41902997617865,1.91346195238153,68.7157514108505,-93.5978354642949,42.8580816433955,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
20.005,-40.3624382205292,53.9260053400201,64.6299177981895,0.558417948327317,14.4,14.5948351994612,14.6456887762431,-67.556657610812,47.4726588656593,43.3835301364203,0.780293499312207,10.6346806701644,11.2307791496849,11.1433550479692,7.16915887737457,10.8528635170921,0.650261430005196,-48.0885657177994,-90.1148718862798,-90.4893949036361,-7.32987496825841,8.29343184319036,-4.34056832609823,66.0683778253398,-52.5022005281984,24.3841333564426,-2.13562268195376,9.39005530936987,-0.510160945737075,8.52906269794736,-4.20043765876854,-10.8030680633358,861.577250027207,0.0729495198882169,-0.0681293700865404,-55.3158599484207,17.3437269404874,7.09426969743329,0.550926261286931,1.34989418907208,-0.73670323795055,-0.850041564425234,-65.8393772719165,35.2769353082848,42.6189584304791,0.550745232330777,7.69296340166402,8.11582406831437,8.18099847390203,7.99992043434624,7.91348867580019,-0.183102214053378,-46.4857884886422,-79.331411892511,-8.32644534642142,-4.74919297694049,9.62697735160036,1.90331817797071,70.1997480376179,-96.0242012570054,38.5532391079415,-2.4860303401947,9.697434425354,-0.0383203141391277,7.94500017166138,0.140000000596046,15.7150001525879,598,0.230989634990692,0.049879401922226
