timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758074543.65655,1758074543.43384,0.0,0.0,0.0,-30.82513,-9.74028,11.57375,9.44,-0.63,1.53,2.0
1758074543.65776,1758074543.44384,0.0,0.0,0.0,-28.76248,-9.85487,11.97482,9.6,-0.66,1.36,2.0
1758074543.67337,1758074543.45384,0.0,0.0,0.0,-26.41335,-9.11003,12.54778,9.6,-0.66,1.36,2.0
1758074543.69072,1758074543.46384,0.0,0.0,0.0,-25.55392,-6.99009,12.89155,9.75,-0.37,1.47,2.0
1758074543.69179,1758074543.47384,0.0,0.0,0.0,-25.55392,-5.50039,13.5791,9.75,-0.37,1.47,2.0
1758074543.70764,1758074543.48384,0.0,0.0,0.0,-26.06958,-4.64096,14.15206,9.83,0.07,1.64,2.0
1758074543.70882,1758074543.49384,0.0,0.0,0.0,-27.84575,-4.0107,14.83961,9.83,0.07,1.64,2.0
1758074543.72462,1758074543.50384,0.0,0.0,0.0,-29.04896,-3.32316,15.41257,9.97,0.54,1.64,2.0
1758074543.74093,1758074543.51384,0.0,0.0,0.0,-30.53865,-3.49504,15.75634,10.13,0.8,1.64,2.0
1758074543.74371,1758074543.52384,0.0,0.0,0.0,-31.74186,-4.18259,15.58445,10.13,0.8,1.64,2.0
1758074543.76095,1758074543.53384,0.0,0.0,0.0,-33.00237,-5.61499,15.06879,10.01,0.79,1.56,2.0
1758074543.76183,1758074543.54384,0.0,0.0,0.0,-33.63263,-7.67763,14.43854,10.01,0.79,1.56,2.0
1758074543.78089,1758074543.55384,0.0,0.0,0.0,-34.26288,-9.74028,13.86558,9.71,0.61,1.43,2.0
1758074543.78188,1758074543.56384,0.0,0.0,0.0,-34.60666,-11.57375,13.23533,9.71,0.61,1.43,2.0
1758074543.7967,1758074543.57384,0.0,0.0,0.0,-35.75257,-13.46451,12.49048,9.46,0.4,1.24,2.0
1758074543.79882,1758074543.58384,0.0,0.0,0.0,-36.89849,-14.43854,12.08941,9.31,0.3,1.09,2.0
