timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758075013.94011,1758075013.92005,0.0,0.0,0.0,-45.43555,13.40721,-0.80214,7.9,0.09,2.34,2.0
1758075013.95719,1758075013.93005,0.0,0.0,0.0,-45.89392,12.89155,-1.03132,8.45,-0.43,2.16,2.0
1758075013.95769,1758075013.94005,0.0,0.0,0.0,-46.2377,13.06344,-1.43239,8.45,-0.43,2.16,2.0
1758075013.97418,1758075013.95005,0.0,0.0,0.0,-46.1231,13.40721,-2.63561,8.9,-0.82,1.93,2.0
1758075013.97541,1758075013.96005,0.0,0.0,0.0,-45.14908,13.5791,-5.55769,8.9,-0.82,1.93,2.0
1758075013.99179,1758075013.97005,0.0,0.0,0.0,-43.37291,13.34992,-7.73493,9.02,-1.07,1.82,2.0
1758075013.99299,1758075013.98005,0.0,0.0,0.0,-40.68,13.34992,-9.33921,9.02,-1.07,1.82,2.0
1758075014.00851,1758075013.99005,0.0,0.0,0.0,-36.49741,14.38124,-9.4538,9.37,-1.37,1.9,2.0
1758075014.0251,1758075014.00005,0.0,0.0,0.0,-29.39274,17.58981,-8.0787,9.82,-1.75,1.62,2.0
1758075014.02661,1758075014.01005,0.0,0.0,0.0,-24.63719,15.12609,-5.90147,9.82,-1.75,1.62,2.0
1758075014.04217,1758075014.02005,0.0,0.0,0.0,-19.99623,10.54242,-3.72423,9.5,-1.93,1.43,2.0
1758075014.04581,1758075014.03005,0.0,0.0,0.0,-15.29797,5.15662,-1.71887,9.5,-1.93,1.43,2.0
1758075014.06304,1758075014.04005,0.0,0.0,0.0,-7.73493,-2.7502,1.20321,9.5,-1.9,1.21,2.0
1758075014.06653,1758075014.05005,0.0,0.0,0.0,-2.57831,-9.5684,3.49504,9.5,-1.9,1.21,2.0
1758075014.08122,1758075014.06005,0.0,0.0,0.0,2.86479,-17.30333,5.55769,9.42,-1.93,0.92,2.0
1758075014.08668,1758075014.07005,0.0,0.0,0.0,9.85487,-26.24147,8.25059,9.42,-1.93,0.92,2.0
1758075014.10143,1758075014.08005,0.0,0.0,0.0,13.5791,-52.54023,9.22462,9.12,-2.01,0.61,2.0
1758075014.10752,1758075014.09005,0.0,0.0,0.0,16.55848,-62.91077,7.96411,8.68,-1.78,-0.06,2.0
1758075014.12224,1758075014.10005,0.0,0.0,0.0,21.42862,-49.96192,4.87014,8.68,-1.78,-0.06,2.0
1758075014.12531,1758075014.11005,0.0,0.0,0.0,28.07493,-28.70519,1.08862,10.98,-1.47,-0.55,2.0
1758075014.14265,1758075014.12005,0.0,0.0,0.0,32.14294,-13.00614,-3.09397,10.98,-1.47,-0.55,2.0
1758075014.14626,1758075014.13005,0.0,0.0,0.0,34.0337,-8.47978,-9.05273,10.74,-1.03,-0.1,2.0
1758075014.16158,1758075014.14005,0.0,0.0,0.0,34.37747,-19.13679,-15.46986,10.74,-1.03,-0.1,2.0
1758075014.16325,1758075014.15005,0.0,0.0,0.0,30.25217,-72.36457,-20.97026,9.1,-0.87,3.2,2.0
1758075014.17856,1758075014.16005,0.0,0.0,0.0,28.41871,-122.49837,-13.40721,9.96,-0.24,7.13,2.0
1758075014.19526,1758075014.17005,0.0,0.0,0.0,23.94964,-156.07372,6.53172,9.96,-0.24,7.13,2.0
1758075014.19703,1758075014.18005,0.0,0.0,0.0,16.73037,-160.3709,22.23076,15.61,2.59,7.16,2.0
1758075014.21231,1758075014.19005,0.0,0.0,0.0,6.07335,-137.39528,38.78925,15.61,2.59,7.16,2.0
1758075014.23247,1758075014.20005,0.0,0.0,0.0,-1.94806,-125.99342,44.8053,12.44,2.83,4.63,2.0
1758075014.2329,1758075014.21005,0.0,0.0,0.0,-9.33921,-120.03466,47.09713,12.44,2.83,4.63,2.0
1758075014.23878,1758075014.22005,0.0,0.0,0.0,-15.0115,-111.03923,45.77933,6.82,1.71,4.4,2.0
1758075014.25533,1758075014.23005,0.0,0.0,0.0,-18.56383,-87.60525,37.24226,7.17,1.28,3.26,2.0
1758075014.25735,1758075014.24005,0.0,0.0,0.0,-18.85031,-70.18733,28.476,7.17,1.28,3.26,2.0
1758075014.27255,1758075014.25005,0.0,0.0,0.0,-18.90761,-54.66018,19.48057,9.66,0.1,3.05,2.0
1758075014.27507,1758075014.26005,0.0,0.0,0.0,-16.90226,-41.31026,5.84417,9.66,0.1,3.05,2.0
1758075014.29032,1758075014.27005,0.0,0.0,0.0,-10.37054,-22.23076,-1.71887,10.44,-0.83,1.88,2.0
