timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758086878.52768,32413.0,178.05264,40637.0,223.22913,441.0,12.25,-11.0,-0.30556,2.0
1758086878.54367,32388.0,177.91531,40636.0,223.22363,550.0,15.27778,-25.0,-0.69444,2.0
1758086878.54532,32362.0,177.77249,40629.0,223.18518,484.0,13.44444,-265.0,-7.36111,2.0
1758086878.56067,32341.0,177.65714,40603.0,223.04236,328.0,9.11111,-685.0,-19.02778,2.0
1758086878.56147,32334.0,177.61868,40548.0,222.7402,0.0,0.0,-1362.0,-37.83333,2.0
1758086878.57671,32341.0,177.65714,40463.0,222.27328,-157.0,-4.36111,-1916.0,-53.22222,2.0
1758086878.59267,32348.0,177.69559,40347.0,221.63608,-101.0,-2.80556,-2529.0,-70.25,2.0
1758086878.59347,32350.0,177.70657,40205.0,220.85603,33.0,0.91667,-2984.0,-82.88889,2.0
1758086878.60869,32346.0,177.6846,40040.0,219.94963,80.0,2.22222,-3354.0,-93.16666,2.0
1758086878.61072,32340.0,177.65164,39864.0,218.98283,156.0,4.33333,-3544.0,-98.44444,2.0
1758086878.62668,32332.0,177.6077,39685.0,217.99954,150.0,4.16667,-3531.0,-98.08334,2.0
1758086878.64538,32324.0,177.56375,39509.0,217.03273,157.0,4.36111,-3460.0,-96.11111,2.0
1758086878.64594,32314.0,177.5088,39332.0,216.06044,197.0,5.47222,-3500.0,-97.22222,2.0
1758086878.66173,32308.0,177.47585,39152.0,215.07164,75.0,2.08333,-3592.0,-99.77778,2.0
1758086878.66247,32307.0,177.47035,38967.0,214.05539,-25.0,-0.69444,-3728.0,-103.55556,2.0
1758086878.67766,32311.0,177.49232,38776.0,213.00616,-104.0,-2.88889,-3840.0,-106.66666,2.0
1758086878.69369,32320.0,177.54178,38575.0,211.90204,-237.0,-6.58333,-4054.0,-112.61111,2.0
1758086878.69448,32334.0,177.61868,38361.0,210.72649,-342.0,-9.5,-4358.0,-121.05556,2.0
1758086878.70968,32358.0,177.75052,38129.0,209.45206,-534.0,-14.83333,-4716.0,-131.0,2.0
1758086878.71048,32392.0,177.93729,37879.0,208.07874,-803.0,-22.30556,-5059.0,-140.52777,2.0
1758086878.72648,32443.0,178.21744,37612.0,206.61205,-1169.0,-32.47222,-5493.0,-152.58333,2.0
1758086878.74349,32516.0,178.61845,37318.0,204.99702,-1612.0,-44.77778,-6055.0,-168.19444,2.0
1758086878.74684,32612.0,179.1458,36998.0,203.2392,-2105.0,-58.47222,-6514.0,-180.94444,2.0
1758086878.76593,32733.0,179.81049,36654.0,201.3495,-2610.0,-72.5,-7026.0,-195.16667,2.0
1758086878.76672,32876.0,180.59601,36287.0,199.3335,-3007.0,-83.52778,-7357.0,-204.36111,2.0
1758086878.78348,33038.0,181.48592,35914.0,197.2845,-3316.0,-92.11111,-7293.0,-202.58333,2.0
1758086878.78425,33211.0,182.43626,35548.0,195.27397,-3498.0,-97.16666,-7230.0,-200.83333,2.0
1758086878.79971,33392.0,183.43053,35192.0,193.31837,-3681.0,-102.25,-6825.0,-189.58333,2.0
1758086878.80049,33583.0,184.47974,34861.0,191.50011,-3823.0,-106.19444,-6361.0,-176.69444,2.0
1758086878.81568,33787.0,185.60037,34554.0,189.81369,-4058.0,-112.72222,-5827.0,-161.86111,2.0
1758086878.83168,33999.0,186.76494,34277.0,188.29205,-4262.0,-118.38889,-5168.0,-143.55556,2.0
1758086878.8329,34224.0,188.00092,34033.0,186.95171,-4579.0,-127.19444,-4603.0,-127.86111,2.0
1758086878.84771,34470.0,189.35226,33810.0,185.72672,-5103.0,-141.75,-4247.0,-117.97222,2.0
1758086878.86371,34747.0,190.87389,33603.0,184.5896,-5697.0,-158.25,-3929.0,-109.13889,2.0
1758086878.86528,35052.0,192.54933,33412.0,183.54041,-6254.0,-173.72223,-3604.0,-100.11111,2.0
