timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758086550.25112,1758086550.1844,0.0,0.0,0.0,-11.97482,6.35983,1.3751,9.89,0.13,0.12,2.0
1758086550.25264,1758086550.1944,0.0,0.0,0.0,-14.61043,4.18259,1.71887,9.89,0.13,0.12,2.0
1758086550.26873,1758086550.2044,0.0,0.0,0.0,-16.55848,1.43239,1.83346,9.96,0.39,0.03,2.0
1758086550.26996,1758086550.2144,0.0,0.0,0.0,-19.53786,-2.23454,2.11994,9.96,0.39,0.1,2.0
1758086550.28525,1758086550.2244,0.0,0.0,0.0,-21.02755,-3.55234,2.29183,9.98,0.51,0.1,2.0
1758086550.30129,1758086550.2344,0.0,0.0,0.0,-22.11617,-4.64096,2.34913,10.32,0.39,-0.08,2.0
1758086550.30235,1758086550.2444,0.0,0.0,0.0,-23.0902,-5.84417,2.97938,10.32,0.39,-0.08,2.0
1758086550.31718,1758086550.2544,0.0,0.0,0.0,-24.5226,-7.10468,2.7502,10.72,0.16,-0.03,2.0
1758086550.31838,1758086550.2644,0.0,0.0,0.0,-25.21014,-7.21927,2.34913,10.72,0.16,-0.03,2.0
1758086550.33347,1758086550.2744,0.0,0.0,0.0,-25.89769,-7.04738,2.23454,11.39,-0.16,0.29,2.0
1758086550.34946,1758086550.2844,0.0,0.0,0.0,-26.41335,-7.04738,1.48969,11.39,-0.16,0.29,2.0
1758086550.35065,1758086550.2944,0.0,0.0,0.0,-26.87172,-12.37589,0.22918,11.55,-0.39,0.32,2.0
1758086550.36548,1758086550.3044,0.0,0.0,0.0,-26.75713,-20.22541,-0.74485,10.7,-0.44,0.5,2.0
1758086550.36716,1758086550.3144,0.0,0.0,0.0,-26.18417,-29.67921,-1.71887,10.7,-0.44,0.5,2.0
1758086550.38344,1758086550.3244,0.0,0.0,0.0,-25.21014,-39.24761,-2.63561,10.59,-0.68,-0.02,2.0
1758086550.3995,1758086550.3344,0.0,0.0,0.0,-22.05888,-53.74345,-4.35448,10.59,-0.68,-0.02,2.0
1758086550.40063,1758086550.3444,0.0,0.0,0.0,-19.53786,-61.93674,-5.4431,11.21,-1.01,0.3,2.0
1758086550.41618,1758086550.3544,0.0,0.0,0.0,-16.67307,-64.40046,-6.35983,11.21,-1.01,0.3,2.0
1758086550.41716,1758086550.3644,0.0,0.0,0.0,-12.2613,-57.29578,-6.70361,12.61,-1.3,1.26,2.0
1758086550.43321,1758086550.3744,0.0,0.0,0.0,-9.5684,-50.363,-6.18794,12.5,-1.33,2.06,2.0
1758086550.44951,1758086550.3844,0.0,0.0,0.0,-7.84952,-41.42485,-5.27121,12.5,-1.33,2.06,2.0
1758086550.45114,1758086550.3944,0.0,0.0,0.0,-7.04738,-32.48671,-3.83882,10.94,-0.79,2.43,2.0
1758086550.46656,1758086550.4044,0.0,0.0,0.0,-7.50575,-27.10091,-1.3178,10.94,-0.79,2.43,2.0
