timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758078572.16619,34734.0,190.80247,35581.0,195.45525,0.0,0.0,-2115.0,-58.75,4.0
1758078572.16695,34734.0,190.80247,35476.0,194.87846,0.0,0.0,-2054.0,-57.05556,4.0
1758078572.18214,34734.0,190.80247,35374.0,194.31815,2.0,0.05556,-1984.0,-55.11111,4.0
1758078572.1982,34734.0,190.80247,35275.0,193.77432,0.0,0.0,-1900.0,-52.77778,4.0
1758078572.19892,34734.0,190.80247,35179.0,193.24696,9.0,0.25,-1844.0,-51.22222,4.0
1758078572.21424,34734.0,190.80247,35089.0,192.75258,0.0,0.0,-1736.0,-48.22222,4.0
1758078572.23026,34734.0,190.80247,35004.0,192.28566,0.0,0.0,-1644.0,-45.66667,4.0
1758078572.23102,34734.0,190.80247,34923.0,191.84068,0.0,0.0,-1566.0,-43.5,4.0
1758078572.24627,34734.0,190.80247,34847.0,191.4232,0.0,0.0,-1452.0,-40.33333,4.0
1758078572.24709,34734.0,190.80247,34775.0,191.02769,-5.0,-0.13889,-1409.0,-39.13889,4.0
1758078572.26233,34734.0,190.80247,34705.0,190.64317,-10.0,-0.27778,-1413.0,-39.25,4.0
1758078572.27821,34736.0,190.81346,34632.0,190.24216,-33.0,-0.91667,-1461.0,-40.58333,4.0
1758078572.27897,34740.0,190.83543,34555.0,189.81918,-123.0,-3.41667,-1625.0,-45.13889,4.0
1758078572.2942,34754.0,190.91234,34467.0,189.33578,-403.0,-11.19444,-1811.0,-50.30556,4.0
1758078572.31023,34783.0,191.07164,34370.0,188.80292,-740.0,-20.55556,-1987.0,-55.19444,4.0
1758078572.31155,34835.0,191.35728,34263.0,188.21515,-1277.0,-35.47222,-2207.0,-61.30556,4.0
1758078572.32627,34914.0,191.79124,34148.0,187.58342,-1743.0,-48.41667,-2281.0,-63.36111,4.0
1758078572.32702,35017.0,192.35707,34032.0,186.94621,-2251.0,-62.52778,-2295.0,-63.75,4.0
1758078572.34227,35143.0,193.04921,33920.0,186.33098,-2660.0,-73.88889,-2110.0,-58.61111,4.0
1758078572.35823,35290.0,193.85672,33821.0,185.78714,-2992.0,-83.11111,-1830.0,-50.83333,4.0
1758078572.35904,35447.0,194.71915,33736.0,185.32022,-3204.0,-89.0,-1532.0,-42.55556,4.0
1758078572.37422,35617.0,195.653,33666.0,184.9357,-3488.0,-96.88889,-1240.0,-34.44444,4.0
1758078572.39019,35801.0,196.66377,33640.0,184.79285,-3696.0,-102.66666,38.0,1.05556,4.0
1758078572.39104,35985.0,197.67453,33679.0,185.00711,-3550.0,-98.61111,1228.0,34.11111,4.0
1758078572.40627,36158.0,198.62485,33766.0,185.48502,-3374.0,-93.72222,2040.0,56.66667,4.0
1758078572.40755,36319.0,199.50928,33879.0,186.10574,-3007.0,-83.52778,2326.0,64.61111,4.0
1758078572.42227,36461.0,200.28931,34000.0,186.77043,-2649.0,-73.58334,2423.0,67.30556,4.0
1758078572.43834,36587.0,200.98146,34125.0,187.45708,-2422.0,-67.27778,2504.0,69.55556,4.0
1758078572.43959,36705.0,201.62965,34253.0,188.16022,-2236.0,-62.11111,2531.0,70.30556,4.0
1758078572.45429,36813.0,202.22293,34378.0,188.84686,-2122.0,-58.94444,2392.0,66.44444,4.0
1758078572.4703,36918.0,202.79971,34495.0,189.48959,-2029.0,-56.36111,2232.0,62.0,4.0
1758078572.47108,37020.0,203.36005,34601.0,190.07187,-2014.0,-55.94444,1999.0,55.52778,4.0
1758078572.4863,37123.0,203.92584,34697.0,190.59923,-1999.0,-55.52778,1824.0,50.66667,4.0
1758078572.48711,37220.0,204.45868,34783.0,191.07164,-1856.0,-51.55556,1597.0,44.36111,4.0
1758078572.50235,37308.0,204.94209,34859.0,191.48912,-1688.0,-46.88889,1423.0,39.52778,4.0
1758078572.51831,37389.0,205.38704,34923.0,191.84068,-1494.0,-41.5,1144.0,31.77778,4.0
1758078572.51995,37460.0,205.77705,34972.0,192.10988,-1304.0,-36.22222,752.0,20.88889,4.0
1758078572.53527,37521.0,206.11217,34997.0,192.24721,-1137.0,-31.58333,267.0,7.41667,4.0
1758078572.53652,37575.0,206.4088,34999.0,192.25819,-1036.0,-28.77778,-87.0,-2.41667,4.0
1758078572.55229,37622.0,206.66698,34993.0,192.22523,-856.0,-23.77778,-148.0,-4.11111,4.0
1758078572.56831,37664.0,206.89769,34984.0,192.1758,-731.0,-20.30556,-188.0,-5.22222,4.0
1758078572.56949,37697.0,207.07896,34973.0,192.11537,-617.0,-17.13889,-243.0,-6.75,4.0
1758078572.58436,37726.0,207.23827,34957.0,192.02748,-479.0,-13.30556,-399.0,-11.08333,4.0
1758078572.60035,37743.0,207.33165,34934.0,191.90111,-223.0,-6.19444,-474.0,-13.16667,4.0
1758078572.60114,37746.0,207.34813,34911.0,191.77477,66.0,1.83333,-464.0,-12.88889,4.0
1758078572.61634,37738.0,207.30418,34888.0,191.64842,203.0,5.63889,-432.0,-12.0,4.0
1758078572.61713,37726.0,207.23827,34866.0,191.52757,288.0,8.0,-453.0,-12.58333,4.0
1758078572.63234,37707.0,207.1339,34845.0,191.41222,371.0,10.30556,-377.0,-10.47222,4.0
1758078572.64833,37689.0,207.03502,34826.0,191.30785,384.0,10.66667,-362.0,-10.05556,4.0
1758078572.64912,37667.0,206.91417,34810.0,191.21996,469.0,13.02778,-276.0,-7.66667,4.0
1758078572.66443,37641.0,206.77135,34799.0,191.15953,560.0,15.55556,-161.0,-4.47222,4.0
1758078572.68037,37610.0,206.60106,34794.0,191.13206,636.0,17.66667,-21.0,-0.58333,4.0
1758078572.68158,37571.0,206.38683,34795.0,191.13756,863.0,23.97222,15.0,0.41667,4.0
1758078572.6964,37523.0,206.12315,34795.0,191.13756,979.0,27.19444,0.0,0.0,4.0
1758078572.69759,37470.0,205.83199,34795.0,191.13756,1120.0,31.11111,0.0,0.0,4.0
1758078572.71236,37408.0,205.49141,34795.0,191.13756,1295.0,35.97222,0.0,0.0,4.0
1758078572.72846,37339.0,205.11238,34795.0,191.13756,1452.0,40.33333,0.0,0.0,4.0
1758078572.72916,37261.0,204.68391,34795.0,191.13756,1623.0,45.08333,0.0,0.0,4.0
1758078572.74455,37175.0,204.21149,34795.0,191.13756,1776.0,49.33333,0.0,0.0,4.0
1758078572.76039,37081.0,203.69513,34795.0,191.13756,1909.0,53.02778,0.0,0.0,4.0
1758078572.7612,36981.0,203.14578,34795.0,191.13756,2019.0,56.08333,0.0,0.0,4.0
1758078572.77634,36874.0,202.55801,34795.0,191.13756,2172.0,60.33333,0.0,0.0,4.0
1758078572.77714,36763.0,201.94827,34795.0,191.13756,2228.0,61.88889,0.0,0.0,4.0
1758078572.79243,36647.0,201.31105,34795.0,191.13756,2330.0,64.72222,0.0,0.0,4.0
1758078572.80839,36528.0,200.65736,34795.0,191.13756,2365.0,65.69444,0.0,0.0,4.0
1758078572.8092,36406.0,199.98718,34795.0,191.13756,2438.0,67.72222,0.0,0.0,4.0
1758078572.8244,36283.0,199.31152,34795.0,191.13756,2426.0,67.38889,0.0,0.0,4.0
1758078572.84043,36161.0,198.64133,34795.0,191.13756,2400.0,66.66666,0.0,0.0,4.0
1758078572.8412,36041.0,197.98215,34795.0,191.13756,2331.0,64.75,0.0,0.0,4.0
1758078572.85644,35925.0,197.34492,34795.0,191.13756,2247.0,62.41667,0.0,0.0,4.0
1758078572.85723,35814.0,196.73518,34795.0,191.13756,2155.0,59.86111,0.0,0.0,4.0
1758078572.87244,35708.0,196.15288,34795.0,191.13756,2048.0,56.88889,0.0,0.0,4.0
1758078572.88852,35607.0,195.59807,34795.0,191.13756,1939.0,53.86111,0.0,0.0,4.0
1758078572.88925,35513.0,195.08171,34795.0,191.13756,1828.0,50.77778,0.0,0.0,4.0
1758078572.90445,35425.0,194.5983,34795.0,191.13756,1675.0,46.52778,0.0,0.0,4.0
1758078572.92045,35344.0,194.15335,34795.0,191.13756,1531.0,42.52778,0.0,0.0,4.0
1758078572.92123,35270.0,193.74686,34795.0,191.13756,1387.0,38.52778,0.0,0.0,4.0
1758078572.9364,35203.0,193.37881,34795.0,191.13756,1282.0,35.61111,0.0,0.0,4.0
1758078572.93724,35143.0,193.04921,34795.0,191.13756,1144.0,31.77778,0.0,0.0,4.0
1758078572.95241,35088.0,192.74709,34795.0,191.13756,1055.0,29.30556,0.0,0.0,4.0
1758078572.96844,35037.0,192.46693,34797.0,191.14854,949.0,26.36111,20.0,0.55556,4.0
1758078572.96924,34990.0,192.20876,34798.0,191.15404,933.0,25.91667,20.0,0.55556,4.0
1758078572.98457,34943.0,191.95055,34799.0,191.15953,911.0,25.30556,27.0,0.75,4.0
1758078573.00054,34895.0,191.68687,34802.0,191.17601,957.0,26.58333,85.0,2.36111,4.0
1758078573.00196,34844.0,191.40672,34810.0,191.21996,1068.0,29.66667,212.0,5.88889,4.0
1758078573.01651,34788.0,191.09911,34822.0,191.28587,1158.0,32.16667,280.0,7.77778,4.0
1758078573.01766,34725.0,190.75304,34838.0,191.37376,1257.0,34.91667,329.0,9.13889,4.0
