timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758077250.63002,1758077250.40489,0.0,0.0,0.0,17.6471,-52.08187,-1.20321,11.79,-2.25,1.06,2.0
1758077250.63123,1758077250.41489,0.0,0.0,0.0,17.30333,-66.00475,2.46372,14.15,-2.01,3.61,2.0
1758077250.63182,1758077250.42489,0.0,0.0,0.0,17.53251,-77.17742,10.31324,14.15,-2.01,3.61,2.0
1758077250.63788,1758077250.43489,0.0,0.0,0.0,17.18874,-71.04677,15.58445,14.01,-0.86,3.31,2.0
1758077250.65479,1758077250.44489,0.0,0.0,0.0,17.24603,-52.884,19.59516,14.3,-0.18,0.87,2.0
1758077250.65631,1758077250.45489,0.0,0.0,0.0,16.50119,-35.12231,20.74107,14.3,-0.18,0.87,2.0
1758077250.69486,1758077250.46489,0.0,0.0,0.0,15.06879,-16.272,16.10011,11.24,-0.46,1.48,2.0
1758077250.69608,1758077250.47489,0.0,0.0,0.0,16.272,-11.63104,11.97482,11.24,-0.46,1.48,2.0
1758077250.69749,1758077250.48489,0.0,0.0,0.0,19.70975,-12.2613,9.22462,8.53,-0.36,3.08,2.0
1758077250.70117,1758077250.49489,0.0,0.0,0.0,24.23611,-11.91752,7.44845,8.53,-0.36,3.08,2.0
1758077250.72518,1758077250.50489,0.0,0.0,0.0,31.56997,1.14592,6.35983,10.31,-0.4,3.71,2.0
1758077250.72935,1758077250.51489,0.0,0.0,0.0,34.77854,13.5791,4.46907,13.13,-0.72,2.45,2.0
1758077250.73076,1758077250.52489,0.0,0.0,0.0,36.95578,20.45459,4.35448,13.13,-0.72,2.45,2.0
1758077250.73144,1758077250.53489,0.0,0.0,0.0,36.7266,26.24147,4.64096,12.98,-0.71,1.99,2.0
1758077250.74939,1758077250.54489,0.0,0.0,0.0,33.17426,35.98175,4.18259,12.98,-0.71,1.99,2.0
1758077250.75017,1758077250.55489,0.0,0.0,0.0,29.50733,39.3622,2.63561,11.97,-0.21,1.46,2.0
1758077250.76625,1758077250.56489,0.0,0.0,0.0,24.75178,41.65404,-0.11459,11.97,-0.21,1.46,2.0
1758077250.77137,1758077250.57489,0.0,0.0,0.0,19.36597,43.31561,-2.00535,10.56,0.36,1.28,2.0
1758077250.79044,1758077250.58489,0.0,0.0,0.0,12.77696,43.83128,-3.66693,9.49,0.6,1.07,2.0
1758077250.79143,1758077250.59489,0.0,0.0,0.0,10.19865,44.00316,-2.97938,9.49,0.6,1.07,2.0
1758077250.8066,1758077250.60489,0.0,0.0,0.0,9.05273,44.17505,-1.66158,8.84,0.25,1.43,2.0
1758077250.82606,1758077250.61489,0.0,0.0,0.0,9.39651,42.39888,0.57296,8.84,0.25,1.43,2.0
1758077250.8297,1758077250.62489,0.0,0.0,0.0,9.85487,37.18496,1.77617,8.34,-0.13,1.1,2.0
1758077250.84598,1758077250.63489,0.0,0.0,0.0,9.39651,33.68992,1.3178,8.34,-0.13,1.1,2.0
1758077250.85104,1758077250.64489,0.0,0.0,0.0,8.59437,30.65324,0.74485,8.23,0.3,0.92,2.0
1758077250.85244,1758077250.65489,0.0,0.0,0.0,5.90147,24.98096,-1.94806,8.23,0.3,0.92,2.0
1758077250.86983,1758077250.66489,0.0,0.0,0.0,3.26586,21.88699,-3.72423,7.7,0.77,0.85,2.0
1758077250.87139,1758077250.67489,0.0,0.0,0.0,0.40107,18.62113,-5.4431,7.19,0.91,0.88,2.0
1758077250.88643,1758077250.68489,0.0,0.0,0.0,-2.7502,15.41257,-6.58902,7.19,0.91,0.88,2.0
1758077250.90504,1758077250.69489,0.0,0.0,0.0,-7.73493,10.31324,-7.44845,6.99,0.75,0.86,2.0
1758077250.9063,1758077250.70489,0.0,0.0,0.0,-10.8289,8.59437,-8.36518,6.99,0.75,0.86,2.0
1758077250.92157,1758077250.71489,0.0,0.0,0.0,-13.17803,7.10468,-9.28192,7.44,0.55,0.9,2.0
1758077250.92677,1758077250.72489,0.0,0.0,0.0,-15.12609,7.16197,-10.02676,7.44,0.55,0.9,2.0
1758077250.94129,1758077250.73489,0.0,0.0,0.0,-17.36062,7.33386,-10.48513,7.9,0.39,0.72,2.0
1758077250.94648,1758077250.74489,0.0,0.0,0.0,-18.33465,7.50575,-10.37054,8.12,0.28,0.58,2.0
1758077250.96598,1758077250.75489,0.0,0.0,0.0,-19.36597,9.68299,-9.91217,8.12,0.28,0.58,2.0
1758077250.9754,1758077250.76489,0.0,0.0,0.0,-20.11082,13.12073,-8.93814,8.5,0.17,0.38,2.0
1758077250.9758,1758077250.77489,0.0,0.0,0.0,-21.08485,17.87628,-7.16197,8.5,0.17,0.38,2.0
1758077250.99157,1758077250.78489,0.0,0.0,0.0,-22.28806,19.36597,-5.84417,8.65,0.08,0.2,2.0
1758077251.00394,1758077250.79489,0.0,0.0,0.0,-23.60586,18.85031,-4.35448,8.65,0.08,0.2,2.0
1758077251.00596,1758077250.80489,0.0,0.0,0.0,-25.38203,16.3293,-2.6929,8.35,0.05,0.01,2.0
1758077251.02431,1758077250.81489,0.0,0.0,0.0,-29.04896,10.65701,0.0,8.1,-0.01,-0.28,2.0
1758077251.02631,1758077250.82489,0.0,0.0,0.0,-31.56997,5.72958,1.60428,8.1,-0.01,-0.28,2.0
1758077251.04162,1758077250.83489,0.0,0.0,0.0,-33.74722,0.17189,3.09397,8.02,0.03,-0.05,2.0
1758077251.04329,1758077250.84489,0.0,0.0,0.0,-35.06502,-8.02141,5.27121,8.02,0.03,-0.05,2.0
1758077251.05834,1758077250.85489,0.0,0.0,0.0,-35.52338,-15.35527,4.52637,8.68,0.39,0.38,2.0
1758077251.06141,1758077250.86489,0.0,0.0,0.0,-35.52338,-19.25138,2.34913,8.68,0.39,0.38,2.0
1758077251.08136,1758077250.87489,0.0,0.0,0.0,-35.40879,-23.72045,0.34377,9.88,0.37,0.29,2.0
1758077251.08558,1758077250.88489,0.0,0.0,0.0,-35.75257,-29.39274,-3.66693,9.88,0.37,0.29,2.0
1758077251.10033,1758077250.89489,0.0,0.0,0.0,-35.75257,-34.37747,-5.90147,10.41,-0.42,-0.14,2.0
1758077251.10264,1758077250.90489,0.0,0.0,0.0,-35.63798,-39.19032,-6.53172,10.25,-1.11,-1.22,2.0
1758077251.12037,1758077250.91489,0.0,0.0,0.0,-34.77854,-41.36755,-5.32851,10.25,-1.11,-1.22,2.0
1758077251.12267,1758077250.92489,0.0,0.0,0.0,-34.09099,-35.69527,-1.66158,11.0,-1.25,-2.02,2.0
1758077251.14059,1758077250.93489,0.0,0.0,0.0,-34.66395,-28.01764,0.45837,11.0,-1.25,-2.02,2.0
1758077251.1416,1758077250.94489,0.0,0.0,0.0,-36.32552,-21.6578,2.29183,12.12,-0.79,-1.45,2.0
1758077251.1564,1758077250.95489,0.0,0.0,0.0,-38.50277,-16.95955,3.49504,12.12,-0.79,-1.45,2.0
1758077251.17337,1758077250.96489,0.0,0.0,0.0,-40.85189,-11.80293,3.20856,13.16,-0.16,0.95,2.0
1758077251.17777,1758077250.97489,0.0,0.0,0.0,-41.36755,-14.49583,-1.48969,15.02,0.02,3.94,2.0
1758077251.19608,1758077250.98489,0.0,0.0,0.0,-36.89849,-21.14215,-4.69825,15.02,0.02,3.94,2.0
1758077251.20046,1758077250.99489,0.0,0.0,0.0,-31.62727,-35.2369,-7.21927,14.45,-1.39,3.83,2.0
1758077251.2016,1758077251.00489,0.0,0.0,0.0,-22.97561,-61.42108,-11.00079,14.45,-1.39,3.83,2.0
1758077251.2212,1758077251.01489,0.0,0.0,0.0,-17.99088,-66.40582,-13.5791,11.25,-2.66,1.87,2.0
1758077251.22488,1758077251.02489,0.0,0.0,0.0,-13.86558,-58.72818,-13.69369,11.25,-2.66,1.87,2.0
1758077251.24059,1758077251.03489,0.0,0.0,0.0,-11.86023,-44.9199,-8.99544,11.63,-1.68,1.5,2.0
1758077251.25106,1758077251.04489,0.0,0.0,0.0,-14.32395,-32.14294,-7.39116,11.55,0.01,3.47,2.0
1758077251.27134,1758077251.05489,0.0,0.0,0.0,-20.74107,-27.1582,-7.10468,11.55,0.01,3.47,2.0
1758077251.2738,1758077251.06489,0.0,0.0,0.0,-29.8511,-16.272,-8.99544,11.4,1.4,4.5,2.0
