timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758077942.05534,1758077941.26567,0.0,0.0,0.0,13.5791,2.29183,-2.7502,9.83,0.33,-0.38,2.0
1758077942.05885,1758077941.27567,0.0,0.0,0.0,13.98017,-13.23533,-3.66693,9.83,0.33,-0.38,2.0
1758077942.07423,1758077941.28567,0.0,0.0,0.0,13.98017,-18.44924,-2.34913,10.53,-0.32,0.94,2.0
1758077942.08029,1758077941.29567,0.0,0.0,0.0,12.49048,-9.11003,1.3178,10.53,-0.32,0.94,2.0
1758077942.13564,1758077941.30567,0.0,0.0,0.0,8.0787,18.22006,3.66693,14.22,-0.39,2.28,2.0
1758077942.13978,1758077941.31567,0.0,0.0,0.0,4.52637,25.43933,4.29718,12.64,0.45,2.51,2.0
1758077942.14015,1758077941.32567,0.0,0.0,0.0,3.20856,23.94964,3.95341,12.64,0.45,2.51,2.0
1758077942.14122,1758077941.33567,0.0,0.0,0.0,3.32316,19.70975,2.6929,8.51,1.12,2.93,2.0
1758077942.14175,1758077941.34567,0.0,0.0,0.0,7.44845,20.62648,2.06265,8.51,1.12,2.93,2.0
1758077942.14488,1758077941.35567,0.0,0.0,0.0,11.57375,23.60586,1.71887,8.45,1.09,2.16,2.0
1758077942.14527,1758077941.36567,0.0,0.0,0.0,16.04282,24.35071,1.3751,8.45,1.09,2.16,2.0
1758077942.18786,1758077941.37567,0.0,0.0,0.0,20.34,25.72581,0.74485,8.78,0.54,2.4,2.0
1758077942.19496,1758077941.38567,0.0,0.0,0.0,25.09555,27.50197,-1.48969,9.47,0.12,1.79,2.0
1758077942.20006,1758077941.39567,0.0,0.0,0.0,27.04361,27.61657,-2.97938,9.47,0.12,1.79,2.0
1758077942.21003,1758077941.40567,0.0,0.0,0.0,28.59059,27.44468,-4.35448,9.79,0.13,1.26,2.0
1758077942.2155,1758077941.41567,0.0,0.0,0.0,29.56462,25.38203,-5.32851,9.79,0.13,1.26,2.0
1758077942.21906,1758077941.42567,0.0,0.0,0.0,29.39274,21.7151,-6.99009,9.59,0.56,0.9,2.0
1758077942.21968,1758077941.43567,0.0,0.0,0.0,28.76248,19.42327,-7.73493,9.59,0.56,0.9,2.0
1758077942.23558,1758077941.44567,0.0,0.0,0.0,28.13223,21.02755,-8.30789,9.18,1.05,0.76,2.0
1758077942.23899,1758077941.45567,0.0,0.0,0.0,27.33009,23.49127,-8.30789,9.18,1.05,0.76,2.0
1758077942.25549,1758077941.46567,0.0,0.0,0.0,25.49662,26.52795,-8.47978,9.18,1.35,1.04,2.0
1758077942.25641,1758077941.47567,0.0,0.0,0.0,23.66316,25.43933,-8.65166,8.66,1.38,1.41,2.0
1758077942.27252,1758077941.48567,0.0,0.0,0.0,22.00158,22.23076,-8.93814,8.66,1.38,1.41,2.0
1758077942.2777,1758077941.49567,0.0,0.0,0.0,19.70975,16.38659,-9.39651,8.26,1.19,1.43,2.0
1758077942.29353,1758077941.50567,0.0,0.0,0.0,18.50654,12.71966,-9.4538,8.26,1.19,1.43,2.0
1758077942.29605,1758077941.51567,0.0,0.0,0.0,17.93358,9.85487,-9.5684,8.34,0.85,1.37,2.0
1758077942.31229,1758077941.52567,0.0,0.0,0.0,17.93358,6.8182,-9.33921,8.34,0.85,1.37,2.0
1758077942.31904,1758077941.53567,0.0,0.0,0.0,18.62113,1.83346,-8.70896,8.53,0.52,1.34,2.0
1758077942.33527,1758077941.54567,0.0,0.0,0.0,19.53786,-0.45837,-8.02141,8.79,0.28,1.31,2.0
1758077942.33645,1758077941.55567,0.0,0.0,0.0,20.68378,-2.00535,-7.33386,8.79,0.28,1.31,2.0
1758077942.35234,1758077941.56567,0.0,0.0,0.0,21.7724,-3.49504,-6.41713,9.09,0.21,1.18,2.0
1758077942.35931,1758077941.57567,0.0,0.0,0.0,23.54857,-3.38045,-5.21392,9.09,0.21,1.18,2.0
1758077942.40255,1758077941.58567,0.0,0.0,0.0,24.5226,-2.7502,-4.58366,9.42,0.31,1.12,2.0
1758077942.40733,1758077941.59567,0.0,0.0,0.0,25.38203,-1.3751,-3.95341,9.42,0.31,1.12,2.0
1758077942.4091,1758077941.60567,0.0,0.0,0.0,26.06958,0.57296,-3.32316,9.68,0.44,0.96,2.0
1758077942.41264,1758077941.61567,0.0,0.0,0.0,26.52795,4.87014,-2.57831,9.95,0.55,0.78,2.0
1758077942.41626,1758077941.62567,0.0,0.0,0.0,26.64254,8.02141,-1.94806,9.95,0.55,0.78,2.0
1758077942.47955,1758077941.63567,0.0,0.0,0.0,26.18417,10.8862,-1.08862,10.16,0.62,0.62,2.0
1758077942.47988,1758077941.64567,0.0,0.0,0.0,25.49662,13.98017,-0.45837,10.16,0.62,0.62,2.0
1758077942.48066,1758077941.65567,0.0,0.0,0.0,24.17882,17.36062,0.80214,10.22,0.74,0.5,2.0
1758077942.48492,1758077941.66567,0.0,0.0,0.0,23.0902,18.73572,1.66158,10.22,0.74,0.5,2.0
1758077942.48566,1758077941.67567,0.0,0.0,0.0,21.60051,20.45459,2.00535,10.16,0.97,0.43,2.0
1758077942.48762,1758077941.68567,0.0,0.0,0.0,19.70975,23.89234,3.20856,10.16,0.97,0.43,2.0
1758077942.48834,1758077941.69567,0.0,0.0,0.0,18.27736,26.87172,4.18259,10.37,1.17,0.17,2.0
1758077942.49026,1758077941.70567,0.0,0.0,0.0,16.61578,27.04361,4.87014,10.07,1.21,0.0,2.0
1758077942.50688,1758077941.71567,0.0,0.0,0.0,15.0115,26.01229,5.72958,10.07,1.21,0.0,2.0
1758077942.50807,1758077941.72567,0.0,0.0,0.0,12.14671,23.60586,6.99009,9.84,1.18,-0.33,2.0
1758077942.5227,1758077941.73567,0.0,0.0,0.0,10.25595,21.08485,7.73493,9.84,1.18,-0.33,2.0
1758077942.52695,1758077941.74567,0.0,0.0,0.0,8.30789,17.87628,8.42248,9.67,1.21,-0.46,2.0
1758077942.5429,1758077941.75567,0.0,0.0,0.0,6.53172,13.98017,9.11003,9.67,1.21,-0.46,2.0
1758077942.54618,1758077941.76567,0.0,0.0,0.0,4.29718,6.99009,9.96947,9.46,1.32,-0.5,2.0
1758077942.56591,1758077941.77567,0.0,0.0,0.0,2.97938,1.94806,10.37054,9.34,1.4,-0.49,2.0
1758077942.57075,1758077941.78567,0.0,0.0,0.0,1.71887,-3.89611,11.00079,9.34,1.4,-0.49,2.0
1758077942.61285,1758077941.79567,0.0,0.0,0.0,0.22918,-10.65701,11.74564,9.16,1.24,-0.69,2.0
1758077942.61401,1758077941.80567,0.0,0.0,0.0,-3.20856,-20.3973,12.204,9.16,1.24,-0.69,2.0
1758077942.61436,1758077941.81567,0.0,0.0,0.0,-6.70361,-25.55392,13.12073,9.14,0.68,-0.95,2.0
1758077942.6159,1758077941.82567,0.0,0.0,0.0,-11.17268,-30.76784,13.98017,9.14,0.68,-0.95,2.0
1758077942.6162,1758077941.83567,0.0,0.0,0.0,-15.98552,-35.40879,15.06879,9.49,0.52,-0.26,2.0
1758077942.63522,1758077941.84567,0.0,0.0,0.0,-21.42862,-39.99245,15.35527,11.86,0.5,1.41,2.0
1758077942.63673,1758077941.85567,0.0,0.0,0.0,-22.34536,-42.1124,13.69369,11.86,0.5,1.41,2.0
1758077942.65168,1758077941.86567,0.0,0.0,0.0,-20.45459,-43.60209,10.31324,14.48,0.39,4.33,2.0
1758077942.67471,1758077941.87567,0.0,0.0,0.0,-17.47521,-49.38896,-0.11459,14.48,0.39,4.33,2.0
1758077942.67588,1758077941.88567,0.0,0.0,0.0,-9.62569,-52.65482,-7.62034,15.43,0.18,5.03,2.0
1758077942.67694,1758077941.89567,0.0,0.0,0.0,-4.87014,-50.87865,-12.43318,15.43,0.18,5.03,2.0
1758077942.69189,1758077941.90567,0.0,0.0,0.0,-2.00535,-47.67009,-14.03747,12.05,-0.06,3.07,2.0
1758077942.69865,1758077941.91567,0.0,0.0,0.0,-1.83346,-44.00316,-13.06344,12.05,-0.06,3.07,2.0
1758077942.7137,1758077941.92567,0.0,0.0,0.0,-2.34913,-50.363,-10.94349,7.67,-0.13,2.3,2.0
1758077942.71657,1758077941.93567,0.0,0.0,0.0,-4.69825,-67.55173,-7.84952,5.02,-0.42,1.65,2.0
1758077942.73165,1758077941.94567,0.0,0.0,0.0,-6.35983,-75.57314,-1.66158,5.02,-0.42,1.65,2.0
1758077942.73555,1758077941.95567,0.0,0.0,0.0,-9.68299,-58.26981,5.09932,8.17,-0.76,1.38,2.0
1758077942.75105,1758077941.96567,0.0,0.0,0.0,-11.51645,-45.26366,8.88085,8.17,-0.76,1.38,2.0
1758077942.78065,1758077941.97567,0.0,0.0,0.0,-13.46451,-35.98175,10.54242,11.08,-0.98,1.81,2.0
1758077942.78588,1758077941.98567,0.0,0.0,0.0,-13.80828,-22.00158,11.34457,11.08,-0.98,1.81,2.0
1758077942.78747,1758077941.99567,0.0,0.0,0.0,-12.71966,-5.72958,11.28727,11.59,-1.0,1.49,2.0
1758077942.79085,1758077942.00567,0.0,0.0,0.0,-11.97482,-0.22918,10.08406,10.41,-0.56,0.84,2.0
1758077942.80577,1758077942.01567,0.0,0.0,0.0,-10.8862,0.0,8.136,10.41,-0.56,0.84,2.0
1758077942.80812,1758077942.02567,0.0,0.0,0.0,-10.65701,0.34377,5.50039,9.49,-0.23,0.79,2.0
1758077942.82596,1758077942.03567,0.0,0.0,0.0,-10.19865,5.21392,2.40642,9.49,-0.23,0.79,2.0
1758077942.82793,1758077942.04567,0.0,0.0,0.0,-9.5684,10.65701,1.60428,10.14,-0.23,0.76,2.0
1758077942.84297,1758077942.05567,0.0,0.0,0.0,-8.99544,17.18874,1.66158,10.14,-0.23,0.76,2.0
1758077942.84718,1758077942.06567,0.0,0.0,0.0,-8.59437,23.0902,2.00535,10.16,-0.69,0.82,2.0
1758077942.86295,1758077942.07567,0.0,0.0,0.0,-8.30789,26.01229,3.32316,9.48,-1.06,0.84,2.0
1758077942.86481,1758077942.08567,0.0,0.0,0.0,-8.02141,23.0329,3.89611,9.48,-1.06,0.84,2.0
1758077942.88007,1758077942.09567,0.0,0.0,0.0,-7.79223,18.16276,4.58366,8.72,-1.26,0.81,2.0
1758077942.89865,1758077942.10567,0.0,0.0,0.0,-7.04738,12.08941,5.32851,8.72,-1.26,0.81,2.0
1758077942.89994,1758077942.11567,0.0,0.0,0.0,-5.95876,5.90147,5.78687,8.76,-1.25,0.56,2.0
1758077942.91475,1758077942.12567,0.0,0.0,0.0,-4.92744,2.46372,5.72958,8.76,-1.25,0.56,2.0
1758077942.91882,1758077942.13567,0.0,0.0,0.0,-4.0107,-0.40107,5.61499,8.93,-1.16,0.56,2.0
1758077942.9586,1758077942.14567,0.0,0.0,0.0,-2.06265,3.83882,4.81285,8.93,-1.16,0.56,2.0
1758077942.96058,1758077942.15567,0.0,0.0,0.0,-0.45837,12.71966,4.58366,9.52,-1.07,0.68,2.0
1758077942.96163,1758077942.16567,0.0,0.0,0.0,1.03132,18.90761,3.95341,10.07,-1.07,0.91,2.0
