time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
9.205,0.00072662843575643,-0.0453756650536697,-0.00439466036455122,-0.264008341646658,-0.190457080485253,0.0715494582692388,-0.0816754586244637,-0.0546774638065587,-0.00891002545858043,-0.251159521693557,-0.225340323192109,0.0601144095801006
9.21,0.0006629405889344,-0.0455239854298855,-0.0044212629671608,-0.264433751185957,-0.191055331155346,0.0717447502614332,-0.079740690775778,-0.0550116432790612,-0.00860488735357753,-0.251131373538354,-0.22533174440515,0.0601040421898719
9.215,0.000587671251659912,-0.0456800764278791,-0.00445022251807273,-0.264855764544023,-0.191640070741572,0.0719378897277674,-0.0777038470949982,-0.0554516346394317,-0.00828077552606281,-0.251122213362337,-0.225325823780646,0.0600814525757865
9.22,0.000500035215845936,-0.0458418728952097,-0.00448129200939326,-0.265275427459673,-0.192212251813656,0.0721285929470663,-0.075604311710675,-0.055980214347609,-0.00794354541121866,-0.25112829330275,-0.22531856283057,0.0600460091882153
9.225,0.00039974223031229,-0.0460068631246587,-0.00451413283879028,-0.265693626400569,-0.19277291653066,0.0723166349961467,-0.0734826365843269,-0.0565784394492693,-0.0075992077502462,-0.25114622044514,-0.225306003957696,0.0599973520418143
9.23,0.000287011705712034,-0.0461722197089734,-0.0045483357672162,-0.26611101264426,-0.193323104800801,0.0725018342455788,-0.0713794477159048,-0.0572262071258243,-0.00725378140444451,-0.251172974533193,-0.2252843264297,0.0599353940462009
9.235,0.000162567757122981,-0.0463349454874813,-0.00458344379565162,-0.266527935433933,-0.193863761847314,0.0726840350209273,-0.0693343473976524,-0.057902842687206,-0.00691314878933689,-0.251205899580329,-0.225249935178806,0.0598603152541612
9.24,2.76158823485305e-05,-0.0464920270822869,-0.00461897572138843,-0.26694438656038,-0.194395648820624,0.0728630894378273,-0.0673848492557269,-0.0585876976453946,-0.00658291806030169,-0.251242673376006,-0.225199540662739,0.0597725504868177
9.245,-0.000116197087987017,-0.0466405880592715,-0.00465444912049363,-0.26735995867393,-0.19491926041717,0.0730388394868456,-0.0655653819705424,-0.0592607391077951,-0.00626829590808472,-0.251281259803334,-0.225130228176636,0.0596727709577402
9.25,-0.000266837846830124,-0.0467780337190482,-0.00468940155617072,-0.267773819429595,-0.195434753537847,0.0732111004409068,-0.0639063951574057,-0.0599031118277575,-0.00597397441094528,-0.25131984939186,-0.225039515181926,0.0595618606629101
9.255,-0.000421954075658845,-0.0469021799394552,-0.00472340893157601,-0.268184703169129,-0.195941890785578,0.0733796465837146,-0.0624335970780629,-0.0604976549119204,-0.00570403486414234,-0.251356793672682,-0.22492539547648,0.059440888426108
9.26,-0.000578952036469717,-0.0470113593488654,-0.00475610008633763,-0.268590921235926,-0.196440002043931,0.0735442001183024,-0.0611673488807253,-0.0610293564712383,-0.0054618708967073,-0.25139053875915,-0.224786369412761,0.0593110765838873
9.265,-0.000735081529545427,-0.0471044993797895,-0.00478716697146095,-0.268990391233472,-0.196927966525067,0.0737044239223684,-0.0601222342134433,-0.0614857314469906,-0.0052501325215589,-0.251419563221589,-0.224621459887526,0.0591737673551322
9.27,-0.00088752521373098,-0.0471811683764922,-0.00481637001646067,-0.269380684640588,-0.197404216596035,0.0738599185873584,-0.0593068166126518,-0.0618571104306005,-0.00507069207797311,-0.251442324814129,-0.22443021444797,0.0590303879628788
9.275,-0.00103348912636446,-0.047241587815869,-0.00484353860992633,-0.26975909127334,-0.197866763488523,0.0740102239299225,-0.0587235903049702,-0.062136830455648,-0.00492463234108365,-0.251457219970311,-0.224212694517659,0.0588824155584639
9.28,-0.00117029120530373,-0.047286610721224,-0.0048685669304763,-0.270122698225411,-0.198313243783805,0.0741548249166484,-0.0583691232139956,-0.0623213223448505,-0.00481225641207411,-0.251462559207227,-0.223969453348164,0.0587313429405874
9.285,-0.00129544473428197,-0.0473176683525434,-0.00489140566629478,-0.270468480205965,-0.19874098445284,0.0742931617136173,-0.0582343842443671,-0.06241009307235,-0.00473311838072883,-0.251456560646537,-0.223701504750347,0.0585786459672792
9.29,-0.00140673391326677,-0.0473366890849559,-0.00491205042461595,-0.270793397683998,-0.199147083313121,0.0744246433754413,-0.0583052405168185,-0.0624056055557646,-0.0046860731811882,-0.251437362762182,-0.223410284872315,0.0584257534317226
