timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758079458.85795,38563.0,211.83612,32451.0,178.2614,-2107.0,-58.52778,-300.0,-8.33333,2.0
1758079458.87403,38662.0,212.37994,32435.0,178.17349,-1816.0,-50.44444,-306.0,-8.5,2.0
1758079458.8748,38747.0,212.84686,32416.0,178.06912,-1560.0,-43.33333,-380.0,-10.55556,2.0
1758079458.89004,38817.0,213.23141,32394.0,177.94827,-1261.0,-35.02778,-463.0,-12.86111,2.0
1758079458.89088,38874.0,213.54453,32365.0,177.78897,-984.0,-27.33333,-635.0,-17.63889,2.0
1758079458.90601,38912.0,213.75327,32330.0,177.59671,-569.0,-15.80556,-763.0,-21.19444,2.0
1758079458.92207,38934.0,213.87411,32290.0,177.37697,-294.0,-8.16667,-793.0,-22.02778,2.0
1758079458.92281,38940.0,213.90707,32253.0,177.17372,0.0,0.0,-719.0,-19.97222,2.0
1758079458.93807,38935.0,213.87961,32213.0,176.95399,113.0,3.13889,-815.0,-22.63889,2.0
1758079458.95413,38928.0,213.84116,32173.0,176.73425,169.0,4.69444,-762.0,-21.16667,2.0
1758079458.95483,38918.0,213.78622,32137.0,176.5365,198.0,5.5,-662.0,-18.38889,2.0
1758079458.97011,38903.0,213.70383,32107.0,176.3717,406.0,11.27778,-569.0,-15.80556,2.0
1758079458.97093,38876.0,213.55551,32077.0,176.20691,683.0,18.97222,-630.0,-17.5,2.0
1758079458.98606,38838.0,213.34677,32047.0,176.04211,784.0,21.77778,-551.0,-15.30556,2.0
1758079459.00282,38798.0,213.12704,32019.0,175.88831,798.0,22.16667,-530.0,-14.72222,2.0
1758079459.00357,38757.0,212.90179,31988.0,175.71802,788.0,21.88889,-698.0,-19.38889,2.0
1758079459.01911,38710.0,212.64362,31951.0,175.51477,1000.0,27.77778,-767.0,-21.30556,2.0
1758079459.02025,38655.0,212.34149,31913.0,175.30602,1178.0,32.72222,-708.0,-19.66667,2.0
1758079459.03603,38586.0,211.96246,31884.0,175.14671,1506.0,41.83333,-500.0,-13.88889,2.0
1758079459.05203,38501.0,211.49553,31865.0,175.04234,1802.0,50.05556,-353.0,-9.80556,2.0
1758079459.05328,38401.0,210.94621,31848.0,174.94896,2078.0,57.72222,-356.0,-9.88889,2.0
1758079459.06798,38290.0,210.33647,31829.0,174.84459,2251.0,62.52778,-370.0,-10.27778,2.0
1758079459.08401,38171.0,209.68277,31806.0,174.71823,2389.0,66.36111,-480.0,-13.33333,2.0
1758079459.08488,38050.0,209.0181,31780.0,174.57541,2418.0,67.16666,-540.0,-15.0,2.0
1758079459.10006,37926.0,208.33691,31753.0,174.42709,2471.0,68.63889,-469.0,-13.02778,2.0
1758079459.10129,37800.0,207.64478,31734.0,174.32272,2554.0,70.94444,-340.0,-9.44444,2.0
1758079459.11603,37669.0,206.92516,31721.0,174.25131,2616.0,72.66666,-203.0,-5.63889,2.0
1758079459.13219,37531.0,206.1671,31715.0,174.21835,2792.0,77.55556,-27.0,-0.75,2.0
1758079459.13288,37384.0,205.35957,31718.0,174.23483,2982.0,82.83334,62.0,1.72222,2.0
1758079459.14804,37225.0,204.48615,31721.0,174.25131,3244.0,90.11111,77.0,2.13889,2.0
1758079459.16406,37050.0,203.52484,31728.0,174.28976,3612.0,100.33334,205.0,5.69444,2.0
1758079459.16491,36856.0,202.45914,31746.0,174.38864,4033.0,112.02778,458.0,12.72222,2.0
1758079459.18011,36638.0,201.26161,31776.0,174.55344,4564.0,126.77778,690.0,19.16667,2.0
1758079459.1809,36389.0,199.8938,31813.0,174.7567,5108.0,141.88889,760.0,21.11111,2.0
1758079459.19607,36119.0,198.41061,31851.0,174.96544,5439.0,151.08333,720.0,20.0,2.0
1758079459.21211,35851.0,196.93843,31884.0,175.14671,5143.0,142.86111,582.0,16.16667,2.0
1758079459.21292,35605.0,195.58708,31906.0,175.26756,4558.0,126.61111,266.0,7.38889,2.0
1758079459.22807,35396.0,194.439,31907.0,175.27306,3760.0,104.44444,-112.0,-3.11111,2.0
1758079459.24407,35223.0,193.48868,31903.0,175.25108,3183.0,88.41666,-54.0,-1.5,2.0
1758079459.24487,35073.0,192.66469,31903.0,175.25108,2851.0,79.19444,19.0,0.52778,2.0
1758079459.26012,34934.0,191.90111,31907.0,175.27306,2714.0,75.38889,139.0,3.86111,2.0
1758079459.27815,34794.0,191.13206,31926.0,175.37743,2846.0,79.05556,581.0,16.13889,2.0
