timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758074568.79597,1758074568.57381,0.0,0.0,0.0,-8.65166,-14.66772,-15.87093,7.09,-1.73,5.71,6.0
1758074568.79874,1758074568.58381,0.0,0.0,0.0,-5.50039,-14.66772,-24.80907,7.09,-1.73,5.71,6.0
1758074568.81468,1758074568.59381,0.0,0.0,0.0,-0.97403,-15.0115,-32.71589,6.63,-4.01,6.76,6.0
1758074568.81585,1758074568.60381,0.0,0.0,0.0,4.58366,-14.43854,-38.61736,6.63,-4.01,6.76,6.0
1758074568.83312,1758074568.61381,0.0,0.0,0.0,12.08941,-11.00079,-41.71133,8.11,-3.68,6.27,6.0
1758074568.8499,1758074568.62381,0.0,0.0,0.0,16.04282,-7.62034,-39.53409,10.07,-1.35,5.9,6.0
1758074568.85106,1758074568.63381,0.0,0.0,0.0,19.36597,-4.81285,-34.95043,10.07,-1.35,5.9,6.0
1758074568.86596,1758074568.64381,0.0,0.0,0.0,23.31938,-1.14592,-24.75178,10.7,0.97,5.04,6.0
1758074568.86985,1758074568.65381,0.0,0.0,0.0,24.63719,4.87014,-18.10547,10.7,0.97,5.04,6.0
1758074568.88516,1758074568.66381,0.0,0.0,0.0,25.49662,9.5684,-12.89155,10.72,1.76,5.04,6.0
1758074568.88616,1758074568.67381,0.0,0.0,0.0,26.18417,14.09476,-9.96947,10.72,1.76,5.04,6.0
1758074568.90301,1758074568.68381,0.0,0.0,0.0,26.81443,20.34,-9.91217,9.78,0.84,4.81,6.0
1758074568.91899,1758074568.69381,0.0,0.0,0.0,27.61657,23.66316,-11.74564,8.76,0.02,4.72,6.0
1758074568.92101,1758074568.70381,0.0,0.0,0.0,28.76248,25.72581,-13.69369,8.76,0.02,4.72,6.0
1758074568.9363,1758074568.71381,0.0,0.0,0.0,29.9084,27.2155,-16.10011,8.24,-0.11,4.67,6.0
1758074568.93912,1758074568.72381,0.0,0.0,0.0,32.71589,28.24682,-16.95955,8.24,-0.11,4.67,6.0
1758074568.9548,1758074568.73381,0.0,0.0,0.0,34.95043,27.96034,-16.272,8.3,0.06,4.52,6.0
1758074568.956,1758074568.74381,0.0,0.0,0.0,37.81522,27.2155,-14.43854,8.3,0.06,4.52,6.0
1758074568.97325,1758074568.75381,0.0,0.0,0.0,40.50812,26.75713,-11.63104,8.41,0.3,4.33,6.0
1758074568.97719,1758074568.76381,0.0,0.0,0.0,45.09178,27.04361,-6.70361,8.47,0.43,4.21,6.0
1758074568.99304,1758074568.77381,0.0,0.0,0.0,47.61279,26.69983,-3.55234,8.47,0.43,4.21,6.0
1758074569.0093,1758074568.78381,0.0,0.0,0.0,49.79003,25.43933,-0.45837,8.03,0.48,4.08,6.0
1758074569.01107,1758074568.79381,0.0,0.0,0.0,51.45161,23.31938,2.11994,8.03,0.48,4.08,6.0
1758074569.02605,1758074568.80381,0.0,0.0,0.0,53.28508,18.22006,4.23989,7.44,0.57,3.79,6.0
1758074569.0281,1758074568.81381,0.0,0.0,0.0,53.74345,14.61043,5.27121,7.44,0.57,3.79,6.0
1758074569.04337,1758074568.82381,0.0,0.0,0.0,53.74345,10.19865,5.55769,7.25,0.76,3.42,6.0
