timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758077864.04644,44136.0,242.44998,34542.0,189.74777,82.0,2.27778,1.0,0.02778,3.0
1758077864.0473,44127.0,242.40054,34543.0,189.75327,276.0,7.66667,0.0,0.0,3.0
1758077864.06254,44104.0,242.2742,34543.0,189.75327,576.0,16.0,3.0,0.08333,3.0
1758077864.07928,44067.0,242.07095,34544.0,189.75876,850.0,23.61111,9.0,0.25,3.0
1758077864.08007,44012.0,241.76883,34544.0,189.75876,1256.0,34.88889,0.0,0.0,3.0
1758077864.09634,43936.0,241.35135,34545.0,189.76425,1671.0,46.41667,4.0,0.11111,3.0
1758077864.09741,43841.0,240.82947,34545.0,189.76425,2040.0,56.66667,0.0,0.0,3.0
1758077864.11253,43726.0,240.19775,34545.0,189.76425,2437.0,67.69444,9.0,0.25,3.0
1758077864.12854,43593.0,239.46715,34546.0,189.76974,2753.0,76.47222,9.0,0.25,3.0
1758077864.12928,43446.0,238.65965,34546.0,189.76974,3002.0,83.38889,8.0,0.22222,3.0
1758077864.1453,43286.0,237.78073,34546.0,189.76974,3251.0,90.30556,0.0,0.0,3.0
1758077864.14737,43116.0,236.84686,34547.0,189.77524,3441.0,95.58334,14.0,0.38889,3.0
1758077864.1643,42937.0,235.86359,34548.0,189.78073,3627.0,100.75,34.0,0.94444,3.0
1758077864.18056,42747.0,234.81987,34551.0,189.79721,3834.0,106.5,97.0,2.69444,3.0
1758077864.1813,42543.0,233.69923,34562.0,189.85764,4145.0,115.13889,298.0,8.27778,3.0
1758077864.19654,42326.0,232.5072,34587.0,189.99496,4362.0,121.16666,662.0,18.38889,3.0
1758077864.19769,42108.0,231.30968,34632.0,190.24216,4157.0,115.47222,982.0,27.27778,3.0
1758077864.21249,41928.0,230.32091,34681.0,190.51132,2961.0,82.25,842.0,23.38889,3.0
1758077864.22855,41826.0,229.76057,34701.0,190.6212,1257.0,34.91667,-2.0,-0.05556,3.0
1758077864.22925,41803.0,229.63423,34697.0,190.59923,-70.0,-1.94444,0.0,0.0,3.0
1758077864.24613,41812.0,229.68367,34698.0,190.60472,-201.0,-5.58333,9.0,0.25,3.0
1758077864.24714,41827.0,229.76607,34698.0,190.60472,-341.0,-9.47222,9.0,0.25,3.0
1758077864.26259,41842.0,229.84846,34701.0,190.6212,-290.0,-8.05556,69.0,1.91667,3.0
1758077864.27863,41855.0,229.91988,34707.0,190.65416,-218.0,-6.05556,190.0,5.27778,3.0
1758077864.27932,41866.0,229.98033,34724.0,190.74754,-240.0,-6.66667,428.0,11.88889,3.0
1758077864.29536,41879.0,230.05174,34751.0,190.89586,-269.0,-7.47222,608.0,16.88889,3.0
1758077864.29712,41897.0,230.15062,34786.0,191.08812,-422.0,-11.72222,696.0,19.33333,3.0
1758077864.31259,41923.0,230.29344,34817.0,191.25841,-572.0,-15.88889,508.0,14.11111,3.0
1758077864.32854,41961.0,230.50218,34835.0,191.35728,-896.0,-24.88889,235.0,6.52778,3.0
1758077864.3293,42020.0,230.82628,34839.0,191.37926,-1379.0,-38.30556,-9.0,-0.25,3.0
1758077864.34539,42102.0,231.27672,34839.0,191.37926,-1792.0,-49.77778,0.0,0.0,3.0
1758077864.3466,42207.0,231.85352,34839.0,191.37926,-2234.0,-62.05556,0.0,0.0,3.0
1758077864.36267,42329.0,232.52368,34839.0,191.37926,-2543.0,-70.63889,0.0,0.0,3.0
1758077864.3794,42465.0,233.27077,34839.0,191.37926,-2746.0,-76.27778,0.0,0.0,3.0
1758077864.38018,42605.0,234.03981,34839.0,191.37926,-2774.0,-77.05556,0.0,0.0,3.0
1758077864.3956,42742.0,234.7924,34839.0,191.37926,-2604.0,-72.33334,0.0,0.0,3.0
1758077864.39712,42868.0,235.48454,34839.0,191.37926,-2371.0,-65.86111,0.0,0.0,3.0
1758077864.41265,42978.0,236.08881,34839.0,191.37926,-2001.0,-55.58333,0.0,0.0,3.0
1758077864.42875,43065.0,236.56671,34839.0,191.37926,-1548.0,-43.0,0.0,0.0,3.0
1758077864.42941,43127.0,236.90729,34839.0,191.37926,-998.0,-27.72222,0.0,0.0,3.0
1758077864.44632,43159.0,237.0831,34839.0,191.37926,-318.0,-8.83333,0.0,0.0,3.0
1758077864.44701,43161.0,237.09409,34839.0,191.37926,82.0,2.27778,0.0,0.0,3.0
1758077864.46263,43153.0,237.05014,34839.0,191.37926,236.0,6.55556,0.0,0.0,3.0
1758077864.47959,43128.0,236.91278,34839.0,191.37926,730.0,20.27778,2.0,0.05556,3.0
1758077864.48093,43068.0,236.58319,34840.0,191.38475,1563.0,43.41667,19.0,0.52778,3.0
1758077864.49568,42959.0,235.98444,34842.0,191.39574,2678.0,74.38889,53.0,1.47222,3.0
1758077864.49731,42787.0,235.0396,34849.0,191.43419,4002.0,111.16666,247.0,6.86111,3.0
1758077864.51273,42545.0,233.71022,34870.0,191.54955,5385.0,149.58333,624.0,17.33333,3.0
1758077864.52958,42234.0,232.00183,34918.0,191.81322,6691.0,185.86111,1187.0,32.97222,3.0
