timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758077840.00381,39471.0,216.82399,30680.0,168.53285,2211.0,61.41667,-356.0,-9.88889,2.0
1758077840.01936,39355.0,216.18678,30662.0,168.43398,2352.0,65.33334,-334.0,-9.27778,2.0
1758077840.02015,39223.0,215.46165,30651.0,168.37354,2818.0,78.27778,-115.0,-3.19444,2.0
1758077840.03584,39062.0,214.57726,30652.0,168.37903,3486.0,96.83334,84.0,2.33333,2.0
1758077840.05138,38859.0,213.46213,30659.0,168.4175,4446.0,123.5,193.0,5.36111,2.0
1758077840.05254,38599.0,212.03387,30677.0,168.51637,5676.0,157.66667,516.0,14.33333,2.0
1758077840.06741,38275.0,210.25407,30721.0,168.75807,6922.0,192.27777,1163.0,32.30556,2.0
1758077840.06853,37893.0,208.15564,30800.0,169.19203,8046.0,223.5,1841.0,51.13889,2.0
1758077840.08329,37459.0,205.77156,30914.0,169.81827,8844.0,245.66667,2612.0,72.55556,2.0
1758077840.09939,36989.0,203.18973,31072.0,170.6862,9575.0,265.97223,3499.0,97.19444,2.0
1758077840.10019,36483.0,200.41017,31275.0,171.80133,10187.0,282.97223,4389.0,121.91666,2.0
1758077840.1162,35953.0,197.49873,31515.0,173.11971,10809.0,300.25,4887.0,135.75,2.0
1758077840.11744,35405.0,194.48843,31766.0,174.4985,10665.0,296.25,4907.0,136.30556,2.0
1758077840.1335,34874.0,191.57152,32008.0,175.82788,10224.0,284.0,4598.0,127.72222,2.0
1758077840.14942,34390.0,188.91278,32229.0,177.04189,9068.0,251.88889,4181.0,116.13889,2.0
1758077840.15019,33962.0,186.56169,32432.0,178.15701,8022.0,222.83333,3840.0,106.66666,2.0
1758077840.16591,33590.0,184.51819,32621.0,179.19524,6841.0,190.02777,3668.0,101.88889,2.0
1758077840.18138,33260.0,182.70543,32809.0,180.22797,6302.0,175.05556,3768.0,104.66666,2.0
1758077840.18282,32952.0,181.0135,33010.0,181.33211,5816.0,161.55556,4182.0,116.16666,2.0
1758077840.1974,32663.0,179.42595,33241.0,182.60106,5653.0,157.02777,4905.0,136.25,2.0
1758077840.19861,32374.0,177.83841,33514.0,184.10071,5795.0,160.97223,5810.0,161.38889,2.0
1758077840.21338,32079.0,176.2179,33831.0,185.84207,5830.0,161.94444,6582.0,182.83333,2.0
1758077840.2306,31789.0,174.62485,34183.0,187.7757,5622.0,156.16667,7236.0,201.0,2.0
1758077840.23105,31513.0,173.10872,34562.0,189.85764,5304.0,147.33333,7652.0,212.55556,2.0
1758077840.24643,31260.0,171.71893,34952.0,192.00002,4689.0,130.25,7634.0,212.05556,2.0
1758077840.24777,31049.0,170.55986,35337.0,194.1149,3757.0,104.36111,7615.0,211.52777,2.0
1758077840.26352,30889.0,169.68092,35716.0,196.19685,2675.0,74.30556,7385.0,205.13889,2.0
1758077840.27987,30781.0,169.08766,36082.0,198.20737,1680.0,46.66667,7102.0,197.27777,2.0
1758077840.2802,30722.0,168.76357,36440.0,200.17395,785.0,21.80556,7010.0,194.72223,2.0
1758077840.29557,30702.0,168.6537,36786.0,202.07462,91.0,2.52778,6733.0,187.02777,2.0
1758077840.31185,30704.0,168.66469,37129.0,203.9588,-12.0,-0.33333,6822.0,189.5,2.0
1758077840.3122,30704.0,168.66469,37476.0,205.86494,0.0,0.0,6847.0,190.19444,2.0
1758077840.32755,30704.0,168.66469,37822.0,207.76562,0.0,0.0,6846.0,190.16667,2.0
1758077840.32858,30706.0,168.67567,38163.0,209.63882,-69.0,-1.91667,6578.0,182.72223,2.0
1758077840.34354,30708.0,168.68666,38484.0,211.40215,-13.0,-0.36111,6168.0,171.33333,2.0
1758077840.35954,30709.0,168.69215,38783.0,213.04462,0.0,0.0,5747.0,159.63889,2.0
1758077840.36071,30709.0,168.69215,39065.0,214.59373,0.0,0.0,5377.0,149.36111,2.0
1758077840.37555,30709.0,168.69215,39326.0,216.02748,0.0,0.0,4924.0,136.77777,2.0
1758077840.39191,30708.0,168.68666,39563.0,217.32938,0.0,0.0,4490.0,124.72222,2.0
1758077840.39225,30708.0,168.68666,39780.0,218.52139,12.0,0.33333,4099.0,113.86111,2.0
1758077840.40798,30707.0,168.68117,39976.0,219.59807,12.0,0.33333,3677.0,102.13889,2.0
1758077840.40831,30707.0,168.68117,40148.0,220.54292,8.0,0.22222,3135.0,87.08334,2.0
1758077840.42356,30707.0,168.68117,40289.0,221.31746,0.0,0.0,2485.0,69.02778,2.0
1758077840.43958,30707.0,168.68117,40395.0,221.89975,0.0,0.0,1746.0,48.5,2.0
1758077840.44033,30707.0,168.68117,40459.0,222.25131,0.0,0.0,942.0,26.16667,2.0
1758077840.4556,30707.0,168.68117,40481.0,222.37216,0.0,0.0,93.0,2.58333,2.0
1758077840.4724,30707.0,168.68117,40473.0,222.32822,0.0,0.0,-284.0,-7.88889,2.0
1758077840.47357,30708.0,168.68666,40442.0,222.15793,-16.0,-0.44444,-857.0,-23.80556,2.0
1758077840.48857,30711.0,168.70314,40376.0,221.79538,-94.0,-2.61111,-1696.0,-47.11111,2.0
1758077840.48976,30722.0,168.76357,40265.0,221.18562,-293.0,-8.13889,-2569.0,-71.36111,2.0
1758077840.50571,30741.0,168.86794,40108.0,220.3232,-431.0,-11.97222,-3440.0,-95.55556,2.0
1758077840.52177,30765.0,168.99977,39913.0,219.252,-433.0,-12.02778,-4094.0,-113.72222,2.0
1758077840.52239,30784.0,169.10414,39690.0,218.02701,-265.0,-7.36111,-4549.0,-126.36111,2.0
