timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758089367.34565,1758089357.39162,0.0,0.0,0.0,11.91752,3.32316,-5.95876,10.65,1.31,1.74,2.0
1758089367.34927,1758089357.40162,0.0,0.0,0.0,12.2613,6.7609,-6.8182,10.65,1.31,1.74,2.0
1758089367.36469,1758089357.41162,0.0,0.0,0.0,12.49048,10.25595,-7.50575,10.37,1.15,1.52,2.0
1758089367.3667,1758089357.42162,0.0,0.0,0.0,12.83425,13.34992,-7.84952,10.37,1.15,1.52,2.0
1758089367.38361,1758089357.43162,0.0,0.0,0.0,14.03747,16.272,-7.16197,9.99,1.09,1.4,2.0
1758089367.38649,1758089357.44162,0.0,0.0,0.0,14.66772,18.33465,-6.24524,9.99,1.09,1.4,2.0
1758089367.40373,1758089357.45162,0.0,0.0,0.0,15.46986,19.59516,-5.21392,9.77,0.96,1.37,2.0
1758089367.42043,1758089357.46162,0.0,0.0,0.0,15.92823,19.53786,-4.23989,9.77,0.96,1.37,2.0
1758089367.42332,1758089357.47162,0.0,0.0,0.0,16.272,18.56383,-2.63561,9.34,0.86,1.28,2.0
1758089367.43868,1758089357.48162,0.0,0.0,0.0,15.58445,18.44924,-1.94806,9.26,0.9,1.27,2.0
1758089367.43991,1758089357.49162,0.0,0.0,0.0,14.20935,17.01685,-1.77617,9.26,0.9,1.27,2.0
1758089367.45549,1758089357.50162,0.0,0.0,0.0,12.14671,14.83961,-2.40642,9.03,1.16,1.17,2.0
1758089367.45751,1758089357.51162,0.0,0.0,0.0,8.76626,11.28727,-2.86479,9.03,1.16,1.17,2.0
1758089367.47295,1758089357.52162,0.0,0.0,0.0,6.47442,9.96947,-2.97938,9.07,1.53,1.05,2.0
1758089367.48869,1758089357.53162,0.0,0.0,0.0,3.95341,8.99544,-3.26586,9.07,1.53,1.05,2.0
1758089367.48985,1758089357.54162,0.0,0.0,0.0,0.80214,7.73493,-3.32316,9.35,1.78,1.11,2.0
1758089367.50693,1758089357.55162,0.0,0.0,0.0,-0.97403,6.70361,-3.38045,9.48,1.78,1.05,2.0
1758089367.50947,1758089357.56162,0.0,0.0,0.0,-2.34913,5.09932,-3.03668,9.48,1.78,1.05,2.0
1758089367.52574,1758089357.57162,0.0,0.0,0.0,-3.26586,3.83882,-2.6929,9.53,1.52,0.96,2.0
1758089367.52695,1758089357.58162,0.0,0.0,0.0,-4.0107,0.34377,-1.83346,9.53,1.52,0.96,2.0
1758089367.54179,1758089357.59162,0.0,0.0,0.0,-4.29718,-1.71887,-1.3178,9.61,1.19,0.84,2.0
1758089367.55876,1758089357.60162,0.0,0.0,0.0,-4.52637,-2.00535,-1.08862,9.61,1.19,0.84,2.0
1758089367.56104,1758089357.61162,0.0,0.0,0.0,-4.69825,0.22918,-0.40107,9.93,0.97,0.79,2.0
1758089367.57605,1758089357.62162,0.0,0.0,0.0,-4.81285,6.13065,0.57296,10.17,0.97,0.92,2.0
1758089367.57698,1758089357.63162,0.0,0.0,0.0,-5.15662,10.02676,1.71887,10.17,0.97,0.92,2.0
1758089367.59179,1758089357.64162,0.0,0.0,0.0,-5.90147,13.5791,3.09397,10.12,1.07,1.18,2.0
1758089367.60777,1758089357.65162,0.0,0.0,0.0,-7.04738,15.06879,4.69825,10.12,1.07,1.18,2.0
1758089367.60898,1758089357.66162,0.0,0.0,0.0,-10.08406,15.06879,5.78687,9.8,1.24,1.21,2.0
1758089367.62379,1758089357.67162,0.0,0.0,0.0,-12.49048,11.97482,5.84417,9.8,1.24,1.21,2.0
1758089367.63978,1758089357.68162,0.0,0.0,0.0,-14.9542,8.65166,5.61499,9.44,1.43,0.84,2.0
1758089367.64089,1758089357.69162,0.0,0.0,0.0,-17.36062,6.07335,5.4431,9.44,1.43,0.84,2.0
1758089367.65579,1758089357.70162,0.0,0.0,0.0,-21.08485,1.3178,5.50039,9.64,1.54,0.61,2.0
1758089367.65691,1758089357.71162,0.0,0.0,0.0,-23.49127,-2.06265,4.98473,9.76,1.65,0.54,2.0
1758089367.6718,1758089357.72162,0.0,0.0,0.0,-25.89769,-6.18794,4.29718,9.76,1.65,0.54,2.0
1758089367.68893,1758089357.73162,0.0,0.0,0.0,-29.50733,-12.71966,3.83882,9.98,1.73,0.52,2.0
1758089367.6914,1758089357.74162,0.0,0.0,0.0,-31.97105,-15.58445,3.49504,9.98,1.73,0.52,2.0
1758089367.70869,1758089357.75162,0.0,0.0,0.0,-34.66395,-17.30333,2.6929,10.38,1.7,0.44,2.0
1758089367.70961,1758089357.76162,0.0,0.0,0.0,-37.12767,-19.36597,1.08862,10.38,1.7,0.44,2.0
1758089367.72477,1758089357.77162,0.0,0.0,0.0,-38.84654,-26.01229,0.45837,10.39,1.64,0.27,2.0
1758089367.72598,1758089357.78162,0.0,0.0,0.0,-39.3622,-30.93972,0.34377,9.96,1.39,0.06,2.0
1758089367.74189,1758089357.79162,0.0,0.0,0.0,-38.90384,-34.37747,0.80214,9.96,1.39,0.06,2.0
1758089367.75875,1758089357.80162,0.0,0.0,0.0,-39.24761,-36.21093,0.85944,9.82,1.1,-0.1,2.0
1758089367.75992,1758089357.81162,0.0,0.0,0.0,-39.24761,-30.65324,2.06265,9.82,1.1,-0.1,2.0
1758089367.77584,1758089357.82162,0.0,0.0,0.0,-38.78925,-22.68913,4.1253,10.45,0.92,0.01,2.0
1758089367.77759,1758089357.83162,0.0,0.0,0.0,-39.53409,-14.09476,6.41713,10.45,0.92,0.01,2.0
1758089367.79312,1758089357.84162,0.0,0.0,0.0,-38.44547,-19.99623,8.59437,10.37,0.97,0.43,2.0
1758089367.80895,1758089357.85162,0.0,0.0,0.0,-46.2377,-27.44468,4.52637,9.12,1.4,-0.43,2.0
1758089367.81003,1758089357.86162,0.0,0.0,0.0,-50.13381,-19.59516,2.34913,9.12,1.4,-0.43,2.0
1758089367.82561,1758089357.87162,0.0,0.0,0.0,-52.02457,-20.11082,2.6929,9.98,1.42,-0.72,2.0
1758089367.8292,1758089357.88162,0.0,0.0,0.0,-52.54023,-21.60051,4.87014,9.98,1.42,-0.72,2.0
1758089367.84642,1758089357.89162,0.0,0.0,0.0,-50.59217,-18.16276,9.91217,9.93,1.42,-0.27,2.0
1758089367.84788,1758089357.90162,0.0,0.0,0.0,-48.9879,-22.63183,12.37589,9.93,1.42,-0.27,2.0
1758089367.8628,1758089357.91162,0.0,0.0,0.0,-46.35228,-28.01764,14.09476,11.0,0.69,1.35,2.0
1758089367.87868,1758089357.92162,0.0,0.0,0.0,-39.19032,-31.85646,15.69904,11.0,0.69,1.35,2.0
1758089367.87994,1758089357.93162,0.0,0.0,0.0,-35.06502,-41.94051,11.28727,12.8,-0.66,1.65,2.0
1758089367.89591,1758089357.94162,0.0,0.0,0.0,-27.38738,-37.81522,7.04738,14.69,-2.16,1.44,2.0
1758089367.89683,1758089357.95162,0.0,0.0,0.0,-18.9649,-34.66395,2.46372,14.69,-2.16,1.44,2.0
1758089367.91198,1758089357.96162,0.0,0.0,0.0,-8.30789,-33.9764,-1.60428,12.73,-2.35,0.32,2.0
1758089367.9281,1758089357.97162,0.0,0.0,0.0,-5.27121,-33.46074,-2.92208,12.73,-2.35,0.32,2.0
1758089367.92904,1758089357.98162,0.0,0.0,0.0,-5.32851,-32.83048,-3.09397,9.22,-0.83,0.57,2.0
1758089367.94412,1758089357.99162,0.0,0.0,0.0,-8.0787,-32.54401,-2.46372,9.22,-0.83,0.57,2.0
1758089367.95979,1758089358.00162,0.0,0.0,0.0,-15.29797,-31.28349,-0.68755,7.5,0.0,1.03,2.0
1758089367.96195,1758089358.01162,0.0,0.0,0.0,-20.85567,-30.30947,0.85944,7.08,0.19,2.3,2.0
1758089367.97908,1758089358.02162,0.0,0.0,0.0,-26.24147,-28.41871,2.86479,7.08,0.19,2.3,2.0
1758089367.98163,1758089358.03162,0.0,0.0,0.0,-30.65324,-24.98096,4.69825,7.84,0.02,2.36,2.0
1758089367.99771,1758089358.04162,0.0,0.0,0.0,-34.0337,-18.10547,7.39116,7.84,0.02,2.36,2.0
1758089367.99885,1758089358.05161,0.0,0.0,0.0,-34.26288,-13.86558,8.59437,9.28,-0.44,1.89,2.0
1758089368.01399,1758089358.06161,0.0,0.0,0.0,-32.71589,-8.88085,9.11003,9.28,-0.44,1.89,2.0
1758089368.03138,1758089358.07161,0.0,0.0,0.0,-29.62192,-2.97938,9.22462,10.59,-1.2,1.46,2.0
1758089368.03264,1758089358.08161,0.0,0.0,0.0,-22.74642,5.95876,8.47978,11.4,-1.98,0.87,2.0
1758089368.04867,1758089358.09161,0.0,0.0,0.0,-17.53251,12.204,7.73493,11.4,-1.98,0.87,2.0
1758089368.05148,1758089358.10161,0.0,0.0,0.0,-12.77696,18.16276,6.99009,11.44,-2.25,0.53,2.0
1758089368.06763,1758089358.11161,0.0,0.0,0.0,-8.88085,23.0329,6.47442,11.44,-2.25,0.53,2.0
1758089368.06975,1758089358.12161,0.0,0.0,0.0,-4.98473,28.24682,6.18794,11.06,-1.85,0.69,2.0
1758089368.08664,1758089358.13161,0.0,0.0,0.0,-3.66693,29.39274,6.18794,11.06,-1.85,0.69,2.0
