timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758089367.34865,35501.0,195.01579,32341.0,177.65714,-4928.0,-136.88889,-646.0,-17.94444,2.0
1758089367.34942,35758.0,196.42757,32311.0,177.49232,-5135.0,-142.63889,-593.0,-16.47222,2.0
1758089367.36524,36023.0,197.88327,32281.0,177.32753,-5351.0,-148.63889,-643.0,-17.86111,2.0
1758089367.36809,36301.0,199.4104,32248.0,177.14626,-5636.0,-156.55556,-643.0,-17.86111,2.0
1758089367.38586,36590.0,200.99794,32217.0,176.97597,-5753.0,-159.80556,-550.0,-15.27778,2.0
1758089367.38711,36879.0,202.58548,32190.0,176.82764,-5677.0,-157.69444,-518.0,-14.38889,2.0
1758089367.40407,37166.0,204.16205,32164.0,176.68481,-5672.0,-157.55556,-525.0,-14.58333,2.0
1758089367.4211,37451.0,205.72762,32140.0,176.55298,-5565.0,-154.58333,-443.0,-12.30556,2.0
1758089367.42347,37714.0,207.17235,32128.0,176.48706,-4925.0,-136.80556,0.0,0.0,2.0
1758089367.43927,37944.0,208.43579,32129.0,176.49255,-4326.0,-120.16666,0.0,0.0,2.0
1758089367.44006,38149.0,209.56192,32129.0,176.49255,-3866.0,-107.38889,0.0,0.0,2.0
1758089367.45685,38331.0,210.56169,32129.0,176.49255,-3390.0,-94.16666,0.0,0.0,2.0
1758089367.45771,38487.0,211.41862,32129.0,176.49255,-2877.0,-79.91666,-6.0,-0.16667,2.0
1758089367.47323,38621.0,212.15472,32128.0,176.48706,-2468.0,-68.55556,-18.0,-0.5,2.0
1758089367.48923,38733.0,212.76996,32126.0,176.47607,-2088.0,-58.0,-80.0,-2.22222,2.0
1758089367.4899,38829.0,213.29733,32117.0,176.42664,-1793.0,-49.80556,-276.0,-7.66667,2.0
1758089367.50919,38913.0,213.75876,32095.0,176.30579,-1471.0,-40.86111,-530.0,-14.72222,2.0
1758089367.50966,38979.0,214.12131,32061.0,176.11902,-1220.0,-33.88889,-804.0,-22.33333,2.0
1758089367.52629,39030.0,214.40146,32011.0,175.84436,-828.0,-23.0,-1135.0,-31.52778,2.0
1758089367.52713,39057.0,214.54979,31948.0,175.49829,-306.0,-8.5,-1296.0,-36.0,2.0
1758089367.54391,39063.0,214.58275,31880.0,175.12474,0.0,0.0,-1457.0,-40.47222,2.0
1758089367.55926,39063.0,214.58275,31805.0,174.71274,11.0,0.30556,-1468.0,-40.77778,2.0
1758089367.56129,39061.0,214.57176,31729.0,174.29526,48.0,1.33333,-1458.0,-40.5,2.0
1758089367.57638,39056.0,214.5443,31664.0,173.9382,159.0,4.41667,-1166.0,-32.38889,2.0
1758089367.57713,39039.0,214.4509,31613.0,173.65805,452.0,12.55556,-825.0,-22.91667,2.0
1758089367.59234,39009.0,214.2861,31584.0,173.49875,741.0,20.58333,-346.0,-9.61111,2.0
1758089367.60838,38963.0,214.03342,31580.0,173.47678,1016.0,28.22222,0.0,0.0,2.0
1758089367.60911,38905.0,213.71481,31580.0,173.47678,1243.0,34.52778,0.0,0.0,2.0
1758089367.62429,38837.0,213.34128,31580.0,173.47678,1391.0,38.63889,0.0,0.0,2.0
1758089367.64025,38765.0,212.94574,31580.0,173.47678,1464.0,40.66667,0.0,0.0,2.0
1758089367.64093,38683.0,212.4953,31580.0,173.47678,1732.0,48.11111,0.0,0.0,2.0
1758089367.65634,38580.0,211.9295,31580.0,173.47678,2233.0,62.02778,0.0,0.0,2.0
1758089367.65707,38451.0,211.22087,31581.0,173.48227,2807.0,77.97222,0.0,0.0,2.0
1758089367.67235,38290.0,210.33647,31581.0,173.48227,3432.0,95.33334,0.0,0.0,2.0
1758089367.68924,38101.0,209.29825,31581.0,173.48227,3936.0,109.33334,0.0,0.0,2.0
1758089367.69174,37893.0,208.15564,31581.0,173.48227,4223.0,117.30556,-4.0,-0.11111,2.0
1758089367.70899,37676.0,206.96361,31581.0,173.48227,4359.0,121.08334,-42.0,-1.16667,2.0
1758089367.7098,37453.0,205.7386,31579.0,173.47128,4449.0,123.58334,-14.0,-0.38889,2.0
1758089367.72535,37228.0,204.50262,31579.0,173.47128,4427.0,122.97222,0.0,0.0,2.0
1758089367.72659,37007.0,203.28864,31580.0,173.47678,4345.0,120.69444,40.0,1.11111,2.0
1758089367.74348,36786.0,202.07462,31582.0,173.48776,4396.0,122.11111,81.0,2.25,2.0
1758089367.75935,36554.0,200.80019,31594.0,173.55368,4757.0,132.13889,374.0,10.38889,2.0
1758089367.75997,36297.0,199.38843,31627.0,173.73495,5348.0,148.55556,857.0,23.80556,2.0
1758089367.77728,36010.0,197.81186,31680.0,174.02609,5910.0,164.16667,1211.0,33.63889,2.0
1758089367.77779,35698.0,196.09795,31755.0,174.43808,6243.0,173.41667,1603.0,44.52778,2.0
1758089367.79341,35390.0,194.40604,31835.0,174.87755,5915.0,164.30556,1460.0,40.55556,2.0
1758089367.80941,35109.0,192.86244,31898.0,175.22362,5248.0,145.77777,972.0,27.0,2.0
1758089367.81018,34864.0,191.51659,31925.0,175.37193,4530.0,125.83334,213.0,5.91667,2.0
1758089367.82618,34654.0,190.36301,31924.0,175.36644,3901.0,108.36111,-53.0,-1.47222,2.0
1758089367.82934,34470.0,189.35226,31924.0,175.36644,3470.0,96.38889,0.0,0.0,2.0
1758089367.847,34302.0,188.42938,31924.0,175.36644,3114.0,86.5,0.0,0.0,2.0
1758089367.84813,34150.0,187.59441,31926.0,175.37743,2922.0,81.16666,37.0,1.02778,2.0
1758089367.86336,34003.0,186.78691,31932.0,175.41039,2917.0,81.02778,231.0,6.41667,2.0
1758089367.87929,33855.0,185.97391,31956.0,175.54224,2889.0,80.25,624.0,17.33333,2.0
1758089367.87999,33705.0,185.14993,32002.0,175.79492,2996.0,83.22222,1168.0,32.44444,2.0
1758089367.89623,33547.0,184.28198,32079.0,176.2179,3222.0,89.5,1777.0,49.36111,2.0
1758089367.89698,33376.0,183.34264,32192.0,176.83864,3501.0,97.25,2567.0,71.30556,2.0
1758089367.91239,33191.0,182.3264,32344.0,177.67361,3748.0,104.11111,3315.0,92.08334,2.0
1758089367.9284,32995.0,181.24971,32532.0,178.70634,3923.0,108.97222,3956.0,109.88889,2.0
1758089367.92919,32793.0,180.14008,32746.0,179.8819,3978.0,110.5,4370.0,121.38889,2.0
1758089367.94445,32593.0,179.04143,32974.0,181.13435,3929.0,109.13889,4576.0,127.11111,2.0
1758089367.9612,32400.0,177.98123,33211.0,182.43626,3734.0,103.72222,4721.0,131.13889,2.0
1758089367.96214,32217.0,176.97597,33452.0,183.76013,3540.0,98.33334,4787.0,132.97223,2.0
1758089367.97939,32046.0,176.03662,33697.0,185.10599,3243.0,90.08334,4865.0,135.13889,2.0
1758089367.98184,31890.0,175.17967,33948.0,186.48479,2920.0,81.11111,5025.0,139.58333,2.0
1758089367.99813,31753.0,174.42709,34210.0,187.92401,2561.0,71.13889,5303.0,147.30556,2.0
1758089367.99898,31634.0,173.77341,34484.0,189.42917,2137.0,59.36111,5544.0,154.0,2.0
1758089368.01441,31537.0,173.24055,34769.0,190.99474,1741.0,48.36111,5712.0,158.66667,2.0
1758089368.032,31462.0,172.82857,35064.0,192.61525,1303.0,36.19444,5938.0,164.94444,2.0
1758089368.03279,31410.0,172.54291,35371.0,194.30167,813.0,22.58333,6157.0,171.02777,2.0
1758089368.04925,31379.0,172.37262,35684.0,196.02104,436.0,12.11111,6182.0,171.72223,2.0
1758089368.05164,31367.0,172.3067,36000.0,197.75693,151.0,4.19444,6291.0,174.75,2.0
