timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758089470.78124,34467.0,189.33578,37686.0,207.01854,151.0,4.19444,3607.0,100.19444,2.0
1758089470.78341,34449.0,189.23691,37862.0,207.98535,546.0,15.16667,3395.0,94.30556,2.0
1758089470.79942,34411.0,189.02814,38026.0,208.88626,881.0,24.47222,3128.0,86.88889,2.0
1758089470.81545,34362.0,188.75897,38177.0,209.71573,1062.0,29.5,2856.0,79.33334,2.0
1758089470.81855,34302.0,188.42938,38314.0,210.46831,1257.0,34.91667,2591.0,71.97222,2.0
1758089470.84165,34234.0,188.05585,38437.0,211.14397,1392.0,38.66667,2300.0,63.88889,2.0
1758089470.84316,34158.0,187.63835,38548.0,211.75372,1559.0,43.30556,2091.0,58.08333,2.0
1758089470.845,34073.0,187.17143,38645.0,212.28656,1750.0,48.61111,1810.0,50.27778,2.0
1758089470.86038,33978.0,186.64958,38729.0,212.74799,1971.0,54.75,1497.0,41.58333,2.0
1758089470.86515,33875.0,186.08377,38791.0,213.08859,2081.0,57.80556,898.0,24.94444,2.0
1758089470.88039,33771.0,185.51248,38808.0,213.18198,2009.0,55.80556,-47.0,-1.30556,2.0
1758089470.88379,33675.0,184.98514,38790.0,213.0831,1803.0,50.08333,-577.0,-16.02778,2.0
1758089470.90047,33589.0,184.5127,38745.0,212.83588,1609.0,44.69444,-1091.0,-30.30556,2.0
1758089470.91785,33513.0,184.09521,38677.0,212.46234,1445.0,40.13889,-1521.0,-42.25,2.0
1758089470.9237,33446.0,183.72717,38588.0,211.97345,1230.0,34.16667,-1944.0,-54.0,2.0
1758089470.9241,33388.0,183.40855,38478.0,211.36919,1091.0,30.30556,-2340.0,-65.0,2.0
1758089470.94104,33336.0,183.12291,38351.0,210.67155,952.0,26.44444,-2654.0,-73.72222,2.0
1758089470.94307,33290.0,182.87022,38209.0,209.89151,912.0,25.33333,-2915.0,-80.97222,2.0
1758089470.95847,33244.0,182.61754,38054.0,209.04007,921.0,25.58333,-3161.0,-87.80556,2.0
1758089470.97521,33191.0,182.3264,37892.0,208.15015,1145.0,31.80556,-3256.0,-90.44444,2.0
1758089470.97682,33121.0,181.94185,37727.0,207.24376,1590.0,44.16667,-3215.0,-89.30556,2.0
1758089470.99526,33027.0,181.42549,37568.0,206.37035,2061.0,57.25,-3068.0,-85.22222,2.0
1758089470.99806,32910.0,180.78279,37419.0,205.55183,2520.0,70.0,-2857.0,-79.36111,2.0
1758089471.01352,32772.0,180.02472,37281.0,204.79378,2827.0,78.52778,-2615.0,-72.63889,2.0
1758089471.01489,32620.0,179.18974,37153.0,204.09064,3040.0,84.44444,-2451.0,-68.08334,2.0
1758089471.03157,32465.0,178.3383,37036.0,203.44794,3099.0,86.08334,-2210.0,-61.38889,2.0
1758089471.0331,32307.0,177.47035,36929.0,202.86014,3120.0,86.66666,-2008.0,-55.77778,2.0
1758089471.04847,32148.0,176.59692,36835.0,202.34378,3147.0,87.41666,-1759.0,-48.86111,2.0
1758089471.06522,31989.0,175.72351,36751.0,201.88235,3123.0,86.75,-1555.0,-43.19444,2.0
1758089471.06589,31834.0,174.87206,36678.0,201.48134,3021.0,83.91666,-1351.0,-37.52778,2.0
1758089471.0831,31685.0,174.05356,36617.0,201.14626,2880.0,80.0,-1085.0,-30.13889,2.0
1758089471.0839,31546.0,173.28999,36567.0,200.8716,2661.0,73.91666,-941.0,-26.13889,2.0
1758089471.10137,31417.0,172.58136,36525.0,200.64088,2449.0,68.02778,-682.0,-18.94444,2.0
1758089471.10387,31298.0,171.92767,36499.0,200.49806,2262.0,62.83333,-448.0,-12.44444,2.0
1758089471.12341,31192.0,171.3454,36481.0,200.39919,1933.0,53.69444,-230.0,-6.38889,2.0
1758089471.12382,31109.0,170.88945,36478.0,200.38269,1340.0,37.22222,20.0,0.55556,2.0
1758089471.14031,31064.0,170.64226,36479.0,200.38818,502.0,13.94444,2.0,0.05556,2.0
1758089471.14409,31063.0,170.63676,36479.0,200.38818,-282.0,-7.83333,-9.0,-0.25,2.0
1758089471.16363,31092.0,170.79607,36479.0,200.38818,-755.0,-20.97222,1.0,0.02778,2.0
1758089471.16432,31141.0,171.06523,36479.0,200.38818,-1134.0,-31.5,0.0,0.0,2.0
1758089471.18025,31212.0,171.45526,36475.0,200.36621,-1606.0,-44.61111,-200.0,-5.55556,2.0
1758089471.19611,31311.0,171.99908,36452.0,200.23987,-2256.0,-62.66667,-693.0,-19.25,2.0
1758089471.19798,31449.0,172.75716,36396.0,199.93225,-3119.0,-86.63889,-1392.0,-38.66667,2.0
1758089471.21361,31636.0,173.78439,36308.0,199.44885,-4115.0,-114.30556,-1987.0,-55.19444,2.0
1758089471.21434,31872.0,175.0808,36192.0,198.81161,-5033.0,-139.80556,-2437.0,-67.69444,2.0
1758089471.23272,32145.0,176.58044,36063.0,198.103,-5583.0,-155.08333,-2623.0,-72.86111,2.0
1758089471.23396,32436.0,178.17899,35931.0,197.37788,-5879.0,-163.30556,-2524.0,-70.11111,2.0
1758089471.25133,32738.0,179.83795,35809.0,196.70772,-6009.0,-166.91667,-2323.0,-64.52778,2.0
1758089471.26725,33042.0,181.50789,35700.0,196.10893,-5964.0,-165.66667,-2032.0,-56.44444,2.0
1758089471.26984,33342.0,183.15587,35604.0,195.58159,-5916.0,-164.33333,-1786.0,-49.61111,2.0
1758089471.28535,33641.0,184.79834,35521.0,195.12566,-5909.0,-164.13889,-1549.0,-43.02778,2.0
1758089471.28853,33938.0,186.42986,35450.0,194.73563,-5791.0,-160.86111,-1268.0,-35.22222,2.0
1758089471.30541,34227.0,188.0174,35391.0,194.41153,-5677.0,-157.69444,-1099.0,-30.52778,2.0
1758089471.30618,34511.0,189.57748,35342.0,194.14236,-5605.0,-155.69444,-879.0,-24.41667,2.0
1758089471.32161,34789.0,191.1046,35305.0,193.93912,-5396.0,-149.88889,-656.0,-18.22222,2.0
1758089471.32444,35056.0,192.5713,35273.0,193.76334,-5147.0,-142.97223,-589.0,-16.36111,2.0
1758089471.34066,35311.0,193.97208,35250.0,193.63699,-4951.0,-137.52777,-415.0,-11.52778,2.0
1758089471.34451,35556.0,195.31792,35234.0,193.5491,-4705.0,-130.69444,-235.0,-6.52778,2.0
1758089471.36039,35788.0,196.59236,35226.0,193.50516,-4332.0,-120.33334,-96.0,-2.66667,2.0
1758089471.36387,35998.0,197.74594,35223.0,193.48868,-4006.0,-111.27778,-62.0,-1.72222,2.0
1758089471.37961,36196.0,198.83359,35215.0,193.44473,-3839.0,-106.63889,-231.0,-6.41667,2.0
1758089471.39571,36386.0,199.87732,35198.0,193.35133,-3681.0,-102.25,-420.0,-11.66667,2.0
1758089471.39641,36570.0,200.88808,35174.0,193.2195,-3582.0,-99.5,-530.0,-14.72222,2.0
1758089471.41242,36746.0,201.85489,35140.0,193.03273,-3418.0,-94.94444,-792.0,-22.0,2.0
1758089471.41318,36914.0,202.77774,35094.0,192.78004,-3258.0,-90.5,-979.0,-27.19444,2.0
1758089471.42933,37076.0,203.66766,35040.0,192.48341,-3132.0,-87.0,-1138.0,-31.61111,2.0
1758089471.44561,37231.0,204.5191,34980.0,192.15382,-2976.0,-82.66666,-1265.0,-35.13889,2.0
1758089471.44645,37374.0,205.30464,34913.0,191.78575,-2731.0,-75.86111,-1342.0,-37.27778,2.0
1758089471.46345,37504.0,206.01878,34843.0,191.40123,-2392.0,-66.44444,-1410.0,-39.16667,2.0
1758089471.46418,37613.0,206.61754,34772.0,191.01122,-1969.0,-54.69444,-1369.0,-38.02778,2.0
1758089471.47957,37700.0,207.09544,34704.0,190.63768,-1505.0,-41.80556,-1301.0,-36.13889,2.0
1758089471.49562,37759.0,207.41954,34642.0,190.29709,-951.0,-26.41667,-1136.0,-31.55556,2.0
1758089471.49646,37792.0,207.60083,34589.0,190.00595,-404.0,-11.22222,-987.0,-27.41667,2.0
