timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758075116.75015,33397.0,183.45799,36655.0,201.355,659.0,18.30556,0.0,0.0,2.0
1758075116.75141,33366.0,183.2877,36655.0,201.355,565.0,15.69444,0.0,0.0,2.0
1758075116.76611,33339.0,183.13939,36655.0,201.355,512.0,14.22222,0.0,0.0,2.0
1758075116.76736,33315.0,183.00755,36655.0,201.355,473.0,13.13889,0.0,0.0,2.0
1758075116.78314,33292.0,182.88121,36655.0,201.355,422.0,11.72222,0.0,0.0,2.0
1758075116.79917,33270.0,182.76036,36655.0,201.355,460.0,12.77778,0.0,0.0,2.0
1758075116.79996,33245.0,182.62303,36655.0,201.355,494.0,13.72222,0.0,0.0,2.0
1758075116.81519,33220.0,182.4857,36655.0,201.355,448.0,12.44444,0.0,0.0,2.0
1758075116.83121,33197.0,182.35936,36655.0,201.355,446.0,12.38889,0.0,0.0,2.0
1758075116.83194,33170.0,182.21104,36655.0,201.355,578.0,16.05556,0.0,0.0,2.0
1758075116.84722,33138.0,182.03523,36655.0,201.355,693.0,19.25,0.0,0.0,2.0
1758075116.84798,33100.0,181.82649,36655.0,201.355,796.0,22.11111,0.0,0.0,2.0
1758075116.86318,33059.0,181.60127,36655.0,201.355,811.0,22.52778,0.0,0.0,2.0
1758075116.88006,33015.0,181.35957,36655.0,201.355,907.0,25.19444,0.0,0.0,2.0
1758075116.88089,32968.0,181.10139,36655.0,201.355,937.0,26.02778,-4.0,-0.11111,2.0
1758075116.89623,32920.0,180.83772,36655.0,201.355,954.0,26.5,0.0,0.0,2.0
1758075116.89757,32873.0,180.57953,36655.0,201.355,939.0,26.08333,-12.0,-0.33333,2.0
1758075116.91404,32826.0,180.32135,36654.0,201.3495,872.0,24.22222,-45.0,-1.25,2.0
1758075116.93029,32784.0,180.09064,36650.0,201.32753,782.0,21.72222,-105.0,-2.91667,2.0
1758075116.93103,32749.0,179.89838,36645.0,201.30006,638.0,17.72222,-65.0,-1.80556,2.0
1758075116.94629,32718.0,179.72809,36643.0,201.28908,559.0,15.52778,-33.0,-0.91667,2.0
1758075116.94754,32693.0,179.59074,36640.0,201.2726,411.0,11.41667,-80.0,-2.22222,2.0
