timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758076822.31875,38070.0,209.12796,33029.0,181.43648,2199.0,61.08333,-1934.0,-53.72222,2.0
1758076822.31939,37955.0,208.49622,32935.0,180.92012,2359.0,65.52778,-1778.0,-49.38889,2.0
1758076822.33456,37828.0,207.79858,32849.0,180.44769,2637.0,73.25,-1622.0,-45.05556,2.0
1758076822.3506,37685.0,207.01305,32774.0,180.03571,2996.0,83.22222,-1378.0,-38.27778,2.0
1758076822.35229,37519.0,206.10118,32712.0,179.69513,3470.0,96.38889,-1110.0,-30.83333,2.0
1758076822.36758,37331.0,205.06844,32666.0,179.44243,3954.0,109.83334,-749.0,-20.80556,2.0
1758076822.36888,37117.0,203.89288,32641.0,179.3051,4434.0,123.16666,-260.0,-7.22222,2.0
1758076822.38456,36883.0,202.60745,32642.0,179.31059,4782.0,132.83333,187.0,5.19444,2.0
1758076822.40058,36631.0,201.22316,32653.0,179.37102,5124.0,142.33333,287.0,7.97222,2.0
1758076822.40138,36363.0,199.75098,32666.0,179.44243,5439.0,151.08333,149.0,4.13889,2.0
1758076822.41862,36081.0,198.20187,32668.0,179.45341,5587.0,155.19444,-29.0,-0.80556,2.0
1758076822.41939,35801.0,196.66377,32668.0,179.45341,5470.0,151.94444,29.0,0.80556,2.0
1758076822.43456,35526.0,195.15312,32671.0,179.46989,5444.0,151.22223,122.0,3.38889,2.0
1758076822.45063,35247.0,193.62051,32687.0,179.55779,5636.0,156.55556,476.0,13.22222,2.0
1758076822.45258,34958.0,192.03297,32727.0,179.77753,5702.0,158.38889,1068.0,29.66667,2.0
1758076822.46761,34668.0,190.43991,32799.0,180.17303,5759.0,159.97223,1686.0,46.83333,2.0
1758076822.46975,34374.0,188.82489,32904.0,180.74983,5852.0,162.55556,2371.0,65.86111,2.0
1758076822.48664,34082.0,187.22087,33043.0,181.51338,5677.0,157.69444,3083.0,85.63889,2.0
1758076822.50427,33803.0,185.68826,33221.0,182.4912,5353.0,148.69444,3835.0,106.52778,2.0
1758076822.50777,33539.0,184.23804,33437.0,183.67773,5100.0,141.66667,4582.0,127.27778,2.0
1758076822.51008,33290.0,182.87022,33690.0,185.06754,4737.0,131.58333,5310.0,147.5,2.0
1758076822.52944,33065.0,181.63423,33978.0,186.64958,4227.0,117.41666,5923.0,164.52777,2.0
1758076822.53076,32867.0,180.54657,34293.0,188.37994,3659.0,101.63889,6284.0,174.55556,2.0
1758076822.54925,32699.0,179.6237,34614.0,190.14328,3050.0,84.72222,6370.0,176.94444,2.0
1758076822.55345,32561.0,178.86565,34939.0,191.92857,2400.0,66.66666,6426.0,178.5,2.0
1758076822.56942,32459.0,178.30534,35260.0,193.69193,1743.0,48.41667,6262.0,173.94444,2.0
1758076822.57219,32389.0,177.92081,35577.0,195.43327,1156.0,32.11111,6261.0,173.91667,2.0
1758076822.58957,32344.0,177.67361,35893.0,197.16914,719.0,19.97222,6282.0,174.5,2.0
1758076822.59421,32315.0,177.5143,36206.0,198.88852,440.0,12.22222,6084.0,169.0,2.0
1758076822.60969,32300.0,177.4319,36515.0,200.58595,156.0,4.33333,6153.0,170.91667,2.0
1758076822.61398,32299.0,177.42641,36826.0,202.29434,-32.0,-0.88889,6130.0,170.27777,2.0
1758076822.6331,32300.0,177.4319,37131.0,203.96979,0.0,0.0,5940.0,165.0,2.0
1758076822.63357,32300.0,177.4319,37434.0,205.63423,0.0,0.0,5979.0,166.08333,2.0
1758076822.65076,32300.0,177.4319,37731.0,207.26573,0.0,0.0,5806.0,161.27777,2.0
1758076822.65118,32300.0,177.4319,38014.0,208.82031,-8.0,-0.22222,5427.0,150.75,2.0
1758076822.66956,32304.0,177.45387,38276.0,210.25957,-121.0,-3.36111,5000.0,138.88889,2.0
1758076822.67202,32309.0,177.48134,38516.0,211.57793,-75.0,-2.08333,4486.0,124.61111,2.0
1758076822.68954,32311.0,177.49232,38725.0,212.72601,1.0,0.02778,3830.0,106.38889,2.0
1758076822.69363,32310.0,177.48683,38902.0,213.69833,5.0,0.13889,3238.0,89.94444,2.0
1758076822.70864,32309.0,177.48134,39050.0,214.51134,28.0,0.77778,2707.0,75.19444,2.0
1758076822.70944,32307.0,177.47035,39173.0,215.187,65.0,1.80556,2212.0,61.44444,2.0
1758076822.72888,32302.0,177.44289,39274.0,215.74181,117.0,3.25,1825.0,50.69444,2.0
1758076822.75225,32293.0,177.39345,39354.0,216.18129,248.0,6.88889,1456.0,40.44444,2.0
1758076822.75399,32271.0,177.2726,39421.0,216.54933,598.0,16.61111,1229.0,34.13889,2.0
1758076822.75523,32226.0,177.02541,39476.0,216.85146,1125.0,31.25,986.0,27.38889,2.0
1758076822.77226,32153.0,176.62439,39523.0,217.10963,1679.0,46.63889,821.0,22.80556,2.0
1758076822.77345,32054.0,176.08057,39557.0,217.29642,2189.0,60.80556,582.0,16.16667,2.0
1758076822.78904,31930.0,175.3994,39575.0,217.39529,2669.0,74.13889,182.0,5.05556,2.0
1758076822.78942,31787.0,174.61386,39574.0,217.3898,2941.0,81.69444,-58.0,-1.61111,2.0
1758076822.80655,31635.0,173.7789,39569.0,217.36234,3043.0,84.52778,-188.0,-5.22222,2.0
1758076822.81175,31485.0,172.95491,39551.0,217.26344,2924.0,81.22222,-495.0,-13.75,2.0
1758076822.8296,31345.0,172.18585,39514.0,217.0602,2620.0,72.77778,-907.0,-25.19444,2.0
1758076822.83115,31221.0,171.5047,39454.0,216.73061,2283.0,63.41667,-1375.0,-38.19444,2.0
1758076822.84912,31118.0,170.93889,39368.0,216.25819,1890.0,52.5,-1923.0,-53.41667,2.0
1758076822.84984,31031.0,170.46097,39256.0,215.64293,1601.0,44.47222,-2412.0,-67.0,2.0
1758076822.86819,30957.0,170.05447,39126.0,214.92882,1399.0,38.86111,-2728.0,-75.77778,2.0
1758076822.86971,30889.0,169.68092,38978.0,214.11581,1347.0,37.41667,-2969.0,-82.47222,2.0
