timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758089412.88147,1758089402.93157,0.0,0.0,0.0,17.13144,16.21471,-1.71887,6.88,-1.03,2.27,3.0
1758089412.89872,1758089402.94157,0.0,0.0,0.0,18.33465,9.68299,-1.48969,6.88,-1.03,2.27,3.0
1758089412.90392,1758089402.95157,0.0,0.0,0.0,18.90761,-1.43239,-3.09397,6.32,-0.84,2.48,3.0
1758089412.91872,1758089402.96157,0.0,0.0,0.0,18.79302,-7.50575,-4.64096,6.14,-0.32,2.55,3.0
1758089412.92071,1758089402.97157,0.0,0.0,0.0,17.93358,-12.49048,-6.70361,6.14,-0.32,2.55,3.0
1758089412.93606,1758089402.98157,0.0,0.0,0.0,16.38659,-17.24603,-8.47978,6.32,0.14,2.98,3.0
1758089412.93852,1758089402.99157,0.0,0.0,0.0,13.75099,-23.31938,-10.71431,6.32,0.14,2.98,3.0
1758089412.95372,1758089403.00157,0.0,0.0,0.0,11.86023,-23.54857,-11.57375,6.52,0.35,2.62,3.0
1758089412.95493,1758089403.01157,0.0,0.0,0.0,9.74028,-21.42862,-12.08941,6.52,0.35,2.62,3.0
1758089412.97179,1758089403.02157,0.0,0.0,0.0,7.62034,-18.85031,-12.71966,7.15,0.29,2.43,3.0
1758089412.98765,1758089403.03157,0.0,0.0,0.0,4.69825,-13.98017,-13.40721,7.43,0.22,2.14,3.0
1758089412.98885,1758089403.04157,0.0,0.0,0.0,2.6929,-10.31324,-14.15206,7.43,0.22,2.14,3.0
1758089413.00378,1758089403.05157,0.0,0.0,0.0,1.08862,-6.99009,-15.46986,7.74,0.18,2.12,3.0
1758089413.00658,1758089403.06157,0.0,0.0,0.0,-0.45837,-4.1253,-18.16276,7.74,0.18,2.12,3.0
1758089413.02279,1758089403.07157,0.0,0.0,0.0,-1.66158,0.11459,-20.22541,7.75,0.26,2.23,3.0
1758089413.03878,1758089403.08157,0.0,0.0,0.0,-2.06265,3.55234,-22.00158,7.75,0.26,2.23,3.0
1758089413.07134,1758089403.09157,0.0,0.0,0.0,-2.40642,7.39116,-23.83505,7.78,0.21,2.49,3.0
1758089413.07243,1758089403.10157,0.0,0.0,0.0,-2.00535,13.80828,-25.55392,7.78,0.21,2.49,3.0
1758089413.07364,1758089403.11157,0.0,0.0,0.0,-1.43239,18.33465,-26.12688,7.71,-0.08,2.71,3.0
1758089413.07433,1758089403.12157,0.0,0.0,0.0,-0.97403,23.20479,-26.06958,7.85,-0.26,2.98,3.0
1758089413.07558,1758089403.13157,0.0,0.0,0.0,-0.57296,26.41335,-25.21014,7.85,-0.26,2.98,3.0
1758089413.09263,1758089403.14157,0.0,0.0,0.0,-0.0573,28.87707,-22.74642,8.06,-0.19,2.95,3.0
1758089413.10864,1758089403.15157,0.0,0.0,0.0,-0.22918,29.9084,-20.74107,8.06,-0.19,2.95,3.0
1758089413.10972,1758089403.16157,0.0,0.0,0.0,-0.68755,29.33544,-18.79302,8.57,-0.05,3.0,3.0
1758089413.12807,1758089403.17157,0.0,0.0,0.0,-1.3178,27.33009,-16.90226,8.57,-0.05,3.0,3.0
1758089413.12901,1758089403.18157,0.0,0.0,0.0,-1.83346,23.31938,-15.0115,8.9,0.0,3.06,3.0
1758089413.14412,1758089403.19157,0.0,0.0,0.0,-2.23454,20.16812,-14.78231,9.11,-0.02,3.17,3.0
1758089413.14898,1758089403.20157,0.0,0.0,0.0,-2.11994,16.3293,-15.24068,9.11,-0.02,3.17,3.0
1758089413.16513,1758089403.21157,0.0,0.0,0.0,-1.71887,11.91752,-15.98552,8.94,-0.11,3.3,3.0
1758089413.16601,1758089403.22157,0.0,0.0,0.0,-0.40107,5.55769,-17.18874,8.94,-0.11,3.3,3.0
1758089413.1808,1758089403.23157,0.0,0.0,0.0,0.85944,1.20321,-17.76169,8.96,-0.18,3.46,3.0
1758089413.19767,1758089403.24157,0.0,0.0,0.0,2.34913,-3.20856,-17.81899,8.96,-0.18,3.46,3.0
1758089413.19883,1758089403.25157,0.0,0.0,0.0,3.72423,-7.21927,-17.24603,9.02,-0.23,3.5,3.0
1758089413.21396,1758089403.26157,0.0,0.0,0.0,5.4431,-12.60507,-15.69904,9.09,-0.23,3.38,3.0
1758089413.21745,1758089403.27157,0.0,0.0,0.0,6.13065,-15.98552,-14.66772,9.09,-0.23,3.38,3.0
1758089413.23314,1758089403.28157,0.0,0.0,0.0,6.41713,-19.19409,-13.86558,8.99,-0.09,3.2,3.0
1758089413.24913,1758089403.29157,0.0,0.0,0.0,5.84417,-21.25674,-13.69369,8.99,-0.09,3.2,3.0
1758089413.25003,1758089403.30157,0.0,0.0,0.0,6.07335,-24.12152,-14.09476,9.13,0.24,3.1,3.0
1758089413.26565,1758089403.31157,0.0,0.0,0.0,4.92744,-24.57989,-16.73037,9.13,0.24,3.1,3.0
1758089413.26758,1758089403.32157,0.0,0.0,0.0,4.29718,-24.98096,-18.44924,9.2,0.72,3.1,3.0
1758089413.28286,1758089403.33157,0.0,0.0,0.0,3.72423,-24.29341,-20.51189,9.2,0.72,3.1,3.0
1758089413.29878,1758089403.34157,0.0,0.0,0.0,3.49504,-23.72045,-21.02755,9.31,1.03,3.0,3.0
1758089413.29999,1758089403.35157,0.0,0.0,0.0,3.32316,-22.91831,-20.51189,9.24,0.95,2.87,3.0
1758089413.31507,1758089403.36157,0.0,0.0,0.0,3.26586,-22.34536,-19.36597,9.24,0.95,2.87,3.0
