epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8360766768455505,0.6246825456619263,0.001,0.9551296234130859,0.5605053901672363
1,0.9722660779953003,0.21141880750656128,0.001,0.9756482243537903,0.24756795167922974
2,0.9774520993232727,0.13201871514320374,0.001,0.9839909672737122,0.16535665094852448
3,0.9826381206512451,0.09392684698104858,0.001,0.9894024729728699,0.11103079468011856
4,0.985343873500824,0.07175092399120331,0.001,0.9963923096656799,0.05988054722547531
