timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758088677.02034,36040.0,197.97665,38191.0,209.79263,-545.0,-15.13889,-2371.0,-65.86111,4.0
1758088677.02318,36066.0,198.11948,38068.0,209.11697,-439.0,-12.19444,-2444.0,-67.88889,4.0
1758088677.03935,36083.0,198.21286,37943.0,208.4303,-285.0,-7.91667,-2505.0,-69.58334,4.0
1758088677.05533,36094.0,198.27328,37814.0,207.72168,-125.0,-3.47222,-2568.0,-71.33334,4.0
1758088677.0561,36097.0,198.28976,37683.0,207.00206,-9.0,-0.25,-2609.0,-72.47222,4.0
1758088677.09726,36096.0,198.28427,37549.0,206.26598,29.0,0.80556,-2640.0,-73.33334,4.0
1758088677.0979,36095.0,198.27878,37414.0,205.52437,5.0,0.13889,-2689.0,-74.69444,4.0
1758088677.09978,36095.0,198.27878,37278.0,204.7773,8.0,0.22222,-2694.0,-74.83334,4.0
1758088677.10053,36094.0,198.27328,37139.0,204.01373,21.0,0.58333,-2745.0,-76.25,4.0
1758088677.10163,36092.0,198.2623,36999.0,203.24469,56.0,1.55556,-2744.0,-76.22222,4.0
1758088677.14234,36087.0,198.23483,36860.0,202.48111,105.0,2.91667,-2706.0,-75.16666,4.0
1758088677.14315,36082.0,198.20737,36725.0,201.73952,86.0,2.38889,-2661.0,-73.91666,4.0
1758088677.14496,36077.0,198.1799,36593.0,201.01442,129.0,3.58333,-2569.0,-71.36111,4.0
1758088677.14583,36068.0,198.13046,36465.0,200.31128,211.0,5.86111,-2492.0,-69.22222,4.0
1758088677.16167,36054.0,198.05356,36341.0,199.63013,321.0,8.91667,-2428.0,-67.44444,4.0
1758088677.16231,36037.0,197.96017,36220.0,198.96542,357.0,9.91667,-2386.0,-66.27778,4.0
1758088677.17977,36014.0,197.83383,36100.0,198.30624,486.0,13.5,-2351.0,-65.30556,4.0
1758088677.1954,35986.0,197.68002,35980.0,197.64706,599.0,16.63889,-2343.0,-65.08334,4.0
1758088677.19657,35954.0,197.50423,35863.0,197.00435,635.0,17.63889,-2314.0,-64.27778,4.0
1758088677.21543,35919.0,197.31197,35746.0,196.36165,740.0,20.55556,-2274.0,-63.16667,4.0
1758088677.2167,35878.0,197.08675,35632.0,195.7354,837.0,23.25,-2218.0,-61.61111,4.0
1758088677.23324,35832.0,196.83406,35522.0,195.13115,953.0,26.47222,-2145.0,-59.58333,4.0
1758088677.23409,35782.0,196.5594,35415.0,194.54337,1021.0,28.36111,-2077.0,-57.69444,4.0
1758088677.25223,35726.0,196.25179,35312.0,193.97757,1131.0,31.41667,-1997.0,-55.47222,4.0
1758088677.25575,35665.0,195.91667,35213.0,193.43375,1257.0,34.91667,-1880.0,-52.22222,4.0
1758088677.27151,35600.0,195.55962,35122.0,192.93385,1333.0,37.02778,-1782.0,-49.5,4.0
1758088677.27503,35532.0,195.18608,35036.0,192.46144,1370.0,38.05556,-1637.0,-45.47222,4.0
1758088677.29609,35463.0,194.80705,34956.0,192.02199,1352.0,37.55556,-1543.0,-42.86111,4.0
1758088677.32104,35397.0,194.44449,34878.0,191.59349,1250.0,34.72222,-1506.0,-41.83333,4.0
1758088677.32426,35338.0,194.12039,34802.0,191.17601,1058.0,29.38889,-1507.0,-41.86111,4.0
