timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758088677.01976,1758088674.30268,0.0,0.0,0.0,19.36597,-19.48057,-8.30789,8.67,-0.4,0.83,4.0
1758088677.02101,1758088674.31268,0.0,0.0,0.0,18.62113,-20.79837,-8.36518,8.67,-0.4,0.83,4.0
1758088677.03874,1758088674.32268,0.0,0.0,0.0,18.10547,-21.94428,-8.59437,9.09,-0.2,0.99,4.0
1758088677.05478,1758088674.33268,0.0,0.0,0.0,16.90226,-23.54857,-9.91217,9.09,-0.2,0.99,4.0
1758088677.05595,1758088674.34268,0.0,0.0,0.0,16.21471,-24.35071,-11.11538,9.7,-0.04,1.09,4.0
1758088677.07079,1758088674.35268,0.0,0.0,0.0,15.75634,-25.38203,-12.49048,10.01,0.02,1.09,4.0
1758088677.09775,1758088674.36268,0.0,0.0,0.0,15.35527,-25.26744,-14.09476,10.01,0.02,1.09,4.0
1758088677.09915,1758088674.37268,0.0,0.0,0.0,15.06879,-23.83505,-15.92823,10.13,0.0,0.91,4.0
1758088677.10039,1758088674.38268,0.0,0.0,0.0,14.72501,-22.86102,-16.61578,10.13,0.0,0.91,4.0
1758088677.10099,1758088674.39268,0.0,0.0,0.0,14.09476,-21.7151,-16.61578,9.88,-0.04,0.69,4.0
1758088677.14172,1758088674.40268,0.0,0.0,0.0,13.5218,-20.34,-15.98552,9.88,-0.04,0.69,4.0
1758088677.14297,1758088674.41268,0.0,0.0,0.0,12.37589,-18.62113,-14.15206,9.83,0.0,0.56,4.0
1758088677.14434,1758088674.42268,0.0,0.0,0.0,11.34457,-17.81899,-12.54778,9.84,0.0,0.66,4.0
1758088677.14563,1758088674.43268,0.0,0.0,0.0,10.54242,-16.95955,-11.45916,9.84,0.0,0.66,4.0
1758088677.16109,1758088674.44268,0.0,0.0,0.0,9.68299,-15.92823,-10.48513,9.95,-0.03,0.61,4.0
1758088677.1621,1758088674.45268,0.0,0.0,0.0,8.30789,-14.9542,-9.74028,9.95,-0.03,0.61,4.0
1758088677.17948,1758088674.46268,0.0,0.0,0.0,7.44845,-13.69369,-9.5684,9.76,-0.02,0.45,4.0
1758088677.19514,1758088674.47268,0.0,0.0,0.0,6.7609,-13.17803,-9.68299,9.76,-0.02,0.45,4.0
1758088677.19631,1758088674.48268,0.0,0.0,0.0,5.95876,-13.12073,-9.62569,9.33,0.06,0.28,4.0
1758088677.21511,1758088674.49268,0.0,0.0,0.0,4.92744,-13.06344,-9.74028,9.06,0.1,0.13,4.0
1758088677.21641,1758088674.50268,0.0,0.0,0.0,4.23989,-13.75099,-9.85487,9.06,0.1,0.13,4.0
1758088677.23293,1758088674.51268,0.0,0.0,0.0,3.03668,-14.61043,-10.02676,8.94,0.06,-0.01,4.0
1758088677.2339,1758088674.52268,0.0,0.0,0.0,0.45837,-16.50119,-10.48513,8.94,0.06,-0.01,4.0
1758088677.24974,1758088674.53268,0.0,0.0,0.0,-0.97403,-18.79302,-10.31324,8.73,0.16,-0.07,4.0
1758088677.25329,1758088674.54268,0.0,0.0,0.0,-2.57831,-20.68378,-9.85487,8.73,0.16,-0.07,4.0
1758088677.27098,1758088674.55268,0.0,0.0,0.0,-4.46907,-23.26209,-9.28192,8.54,0.32,-0.17,4.0
1758088677.27477,1758088674.56268,0.0,0.0,0.0,-7.33386,-26.47065,-7.73493,8.54,0.32,-0.17,4.0
1758088677.28999,1758088674.57268,0.0,0.0,0.0,-9.28192,-28.07493,-6.13065,8.1,0.36,-0.13,4.0
1758088677.31891,1758088674.58268,0.0,0.0,0.0,-11.51645,-29.22085,-4.29718,7.71,0.29,-0.14,4.0
1758088677.32398,1758088674.59268,0.0,0.0,0.0,-13.75099,-29.73651,-2.34913,7.71,0.29,-0.14,4.0
1758088677.32524,1758088674.60268,0.0,0.0,0.0,-16.55848,-26.52795,0.45837,7.22,0.07,0.01,4.0
