timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758077809.70552,1758077809.7158,0.0,0.0,0.0,-54.3164,-21.7724,-0.22918,6.46,0.1,0.87,2.0
1758077809.72151,1758077809.7258,0.0,0.0,0.0,-58.90006,-10.48513,5.90147,7.64,-0.24,1.12,2.0
1758077809.72271,1758077809.7358,0.0,0.0,0.0,-63.13995,-1.77617,11.00079,7.64,-0.24,1.12,2.0
1758077809.73759,1758077809.7458,0.0,0.0,0.0,-67.26525,8.88085,14.15206,8.88,-0.68,0.73,2.0
1758077809.73867,1758077809.7558,0.0,0.0,0.0,-67.09336,15.87093,12.71966,8.88,-0.68,0.73,2.0
1758077809.75409,1758077809.7658,0.0,0.0,0.0,-64.11398,22.23076,9.91217,10.87,-1.43,1.01,2.0
1758077809.76965,1758077809.7758,0.0,0.0,0.0,-58.84277,27.44468,6.24524,10.87,-1.43,1.01,2.0
1758077809.77072,1758077809.7858,0.0,0.0,0.0,-47.44091,35.69527,1.77617,11.3,-2.36,0.61,2.0
1758077809.78587,1758077809.7958,0.0,0.0,0.0,-39.19032,36.15364,0.97403,10.33,-2.93,0.65,2.0
1758077809.80186,1758077809.8058,0.0,0.0,0.0,-31.51268,33.80451,1.43239,10.33,-2.93,0.65,2.0
1758077809.80271,1758077809.8158,0.0,0.0,0.0,-25.43933,32.83048,2.92208,9.17,-2.9,0.34,2.0
1758077809.81759,1758077809.8258,0.0,0.0,0.0,-19.59516,33.11696,6.87549,9.17,-2.9,0.34,2.0
1758077809.81874,1758077809.8358,0.0,0.0,0.0,-17.6471,33.63263,9.22462,9.4,-2.24,0.07,2.0
1758077809.83422,1758077809.8458,0.0,0.0,0.0,-16.73037,32.83048,11.34457,9.4,-2.24,0.07,2.0
1758077809.8499,1758077809.8558,0.0,0.0,0.0,-16.50119,30.65324,12.14671,9.34,-1.39,0.1,2.0
1758077809.85075,1758077809.8658,0.0,0.0,0.0,-16.3293,25.15285,12.60507,9.07,-0.9,0.12,2.0
1758077809.86589,1758077809.8758,0.0,0.0,0.0,-16.67307,21.08485,12.14671,9.07,-0.9,0.12,2.0
1758077809.88187,1758077809.8858,0.0,0.0,0.0,-16.272,20.79837,11.28727,9.26,-0.99,0.28,2.0
1758077809.88278,1758077809.8958,0.0,0.0,0.0,-15.92823,22.28806,10.02676,9.26,-0.99,0.28,2.0
1758077809.89788,1758077809.9058,0.0,0.0,0.0,-14.9542,22.57454,7.67763,9.39,-1.33,0.39,2.0
1758077809.89875,1758077809.9158,0.0,0.0,0.0,-14.20935,21.7724,6.07335,9.39,-1.33,0.39,2.0
1758077809.91385,1758077809.9258,0.0,0.0,0.0,-13.40721,21.02755,4.81285,9.03,-1.47,0.66,2.0
1758077809.92986,1758077809.9358,0.0,0.0,0.0,-12.2613,20.51189,3.03668,9.03,-1.47,0.66,2.0
1758077809.93078,1758077809.9458,0.0,0.0,0.0,-11.34457,21.37133,2.40642,8.99,-1.34,0.32,2.0
1758077809.94588,1758077809.9558,0.0,0.0,0.0,-9.96947,21.7724,2.29183,9.08,-1.13,0.25,2.0
1758077809.94789,1758077809.9658,0.0,0.0,0.0,-8.70896,20.85567,2.23454,9.08,-1.13,0.25,2.0
1758077809.96415,1758077809.9758,0.0,0.0,0.0,-6.7609,19.48057,1.77617,9.03,-1.02,0.28,2.0
1758077809.9796,1758077809.9858,0.0,0.0,0.0,-5.27121,19.53786,1.43239,9.03,-1.02,0.28,2.0
