timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758077809.70608,31902.0,175.24559,32767.0,179.99725,6050.0,168.05556,5848.0,162.44444,2.0
1758077809.72209,31601.0,173.59213,33091.0,181.77705,5829.0,161.91667,6798.0,188.83333,2.0
1758077809.72287,31318.0,172.03754,33454.0,183.77112,5314.0,147.61111,7479.0,207.75,2.0
1758077809.7381,31075.0,170.70268,33848.0,185.93546,4335.0,120.41666,7742.0,215.05556,2.0
1758077809.75385,30891.0,169.69191,34239.0,188.08331,3063.0,85.08334,7682.0,213.38889,2.0
1758077809.75418,30774.0,169.04921,34625.0,190.2037,1666.0,46.27778,7533.0,209.25,2.0
1758077809.77009,30729.0,168.80202,34993.0,192.22523,334.0,9.27778,7060.0,196.11111,2.0
1758077809.77085,30734.0,168.82948,35344.0,194.15335,-242.0,-6.72222,6840.0,190.0,2.0
1758077809.78615,30754.0,168.93935,35682.0,196.01006,-507.0,-14.08333,6522.0,181.16667,2.0
1758077809.80214,30780.0,169.08217,36004.0,197.7789,-502.0,-13.94444,6281.0,174.47223,2.0
1758077809.80286,30805.0,169.2195,36316.0,199.4928,-498.0,-13.83333,6075.0,168.75,2.0
1758077809.81813,30831.0,169.36232,36620.0,201.16273,-490.0,-13.61111,5893.0,163.69444,2.0
1758077809.83397,30857.0,169.50514,36902.0,202.71182,-561.0,-15.58333,5357.0,148.80556,2.0
1758077809.8343,30883.0,169.64796,37158.0,204.1181,-484.0,-13.44444,4871.0,135.30556,2.0
1758077809.85014,30903.0,169.75783,37392.0,205.40352,-313.0,-8.69444,4451.0,123.63889,2.0
1758077809.85088,30907.0,169.7798,37606.0,206.57909,40.0,1.11111,4129.0,114.69444,2.0
1758077809.86615,30905.0,169.76881,37809.0,207.69421,53.0,1.47222,3957.0,109.91666,2.0
1758077809.88212,30901.0,169.74684,38005.0,208.77087,92.0,2.55556,3840.0,106.66666,2.0
1758077809.88292,30895.0,169.71388,38196.0,209.8201,148.0,4.11111,3742.0,103.94444,2.0
1758077809.89819,30884.0,169.65346,38381.0,210.83635,305.0,8.47222,3607.0,100.19444,2.0
1758077809.91358,30863.0,169.5381,38561.0,211.82513,501.0,13.91667,3507.0,97.41666,2.0
1758077809.91418,30831.0,169.36232,38735.0,212.78094,693.0,19.25,3370.0,93.61111,2.0
1758077809.93012,30799.0,169.18654,38899.0,213.68185,598.0,16.61111,3154.0,87.61111,2.0
1758077809.9309,30768.0,169.01625,39050.0,214.51134,625.0,17.36111,2816.0,78.22222,2.0
1758077809.94615,30735.0,168.83498,39184.0,215.24742,656.0,18.22222,2512.0,69.77778,2.0
1758077809.9639,30698.0,168.63173,39299.0,215.87917,749.0,20.80556,2081.0,57.80556,2.0
1758077809.96425,30663.0,168.43947,39394.0,216.40102,652.0,18.11111,1685.0,46.80556,2.0
1758077809.9802,30630.0,168.25818,39468.0,216.80751,668.0,18.55556,1326.0,36.83333,2.0
1758077809.98138,30591.0,168.04395,39523.0,217.10963,838.0,23.27778,894.0,24.83333,2.0
1758077809.99619,30547.0,167.80225,39558.0,217.30191,889.0,24.69444,517.0,14.36111,2.0
1758077810.01219,30501.0,167.54955,39570.0,217.36783,912.0,25.33333,68.0,1.88889,2.0
1758077810.01334,30451.0,167.27489,39570.0,217.36783,1034.0,28.72222,-9.0,-0.25,2.0
1758077810.02821,30401.0,167.00023,39570.0,217.36783,920.0,25.55556,-9.0,-0.25,2.0
1758077810.02898,30359.0,166.76952,39569.0,217.36234,756.0,21.0,-15.0,-0.41667,2.0
1758077810.04417,30335.0,166.63768,39560.0,217.3129,259.0,7.19444,-328.0,-9.11111,2.0
1758077810.0602,30337.0,166.64867,39528.0,217.1371,-159.0,-4.41667,-855.0,-23.75,2.0
1758077810.06132,30353.0,166.73656,39461.0,216.76906,-469.0,-13.02778,-1721.0,-47.80556,2.0
1758077810.077,30390.0,166.9398,39349.0,216.15382,-894.0,-24.83333,-2569.0,-71.36111,2.0
1758077810.07823,30447.0,167.25291,39192.0,215.29137,-1293.0,-35.91667,-3423.0,-95.08334,2.0
1758077810.09427,30518.0,167.64293,38999.0,214.23117,-1418.0,-39.38889,-4044.0,-112.33334,2.0
1758077810.1102,30589.0,168.03296,38780.0,213.02814,-1360.0,-37.77778,-4469.0,-124.13889,2.0
1758077810.11098,30650.0,168.36804,38547.0,211.74823,-1026.0,-28.5,-4650.0,-129.16667,2.0
