timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758075461.03403,1758075461.00495,0.0,0.0,0.0,-6.47442,-25.89769,2.63561,9.46,0.34,1.49,4.0
1758075461.04241,1758075461.01495,0.0,0.0,0.0,-7.16197,-23.83505,4.98473,9.53,0.53,1.51,4.0
1758075461.04305,1758075461.02495,0.0,0.0,0.0,-7.96411,-21.25674,6.99009,9.53,0.53,1.51,4.0
1758075461.06489,1758075461.03495,0.0,0.0,0.0,-9.05273,-18.27736,8.36518,9.95,0.74,1.84,4.0
1758075461.65557,1758075461.04495,0.0,0.0,0.0,-9.5684,-16.95955,8.136,10.26,0.75,2.07,4.0
1758075461.66288,1758075461.05495,0.0,0.0,0.0,-10.25595,-15.58445,7.04738,10.26,0.75,2.07,4.0
1758075461.66619,1758075461.06495,0.0,0.0,0.0,-11.00079,-14.43854,5.50039,10.44,0.55,2.1,4.0
1758075461.6687,1758075461.07495,0.0,0.0,0.0,-11.51645,-14.32395,3.09397,10.44,0.55,2.1,4.0
1758075461.67396,1758075461.08495,0.0,0.0,0.0,-12.204,-13.5218,1.71887,10.39,0.22,2.02,4.0
1758075461.67434,1758075461.09495,0.0,0.0,0.0,-12.89155,-12.14671,0.97403,10.39,0.22,2.02,4.0
1758075461.675,1758075461.10495,0.0,0.0,0.0,-13.17803,-10.48513,0.45837,10.5,-0.06,1.91,4.0
1758075461.6761,1758075461.11495,0.0,0.0,0.0,-13.86558,-7.79223,0.68755,10.35,-0.15,1.67,4.0
1758075461.67849,1758075461.12495,0.0,0.0,0.0,-14.38124,-6.58902,1.14592,10.35,-0.15,1.67,4.0
1758075461.68314,1758075461.13495,0.0,0.0,0.0,-14.15206,-9.11003,2.40642,9.72,-0.18,1.52,4.0
1758075461.68352,1758075461.14495,0.0,0.0,0.0,-14.83961,-13.98017,3.09397,9.72,-0.18,1.52,4.0
1758075461.68463,1758075461.15495,0.0,0.0,0.0,-14.9542,-21.48592,5.4431,9.09,-0.29,1.42,4.0
1758075461.68618,1758075461.16495,0.0,0.0,0.0,-14.83961,-22.34536,6.99009,9.09,-0.29,1.42,4.0
1758075461.68882,1758075461.17495,0.0,0.0,0.0,-14.9542,-19.82434,8.25059,9.66,-0.45,1.26,4.0
1758075461.68949,1758075461.18495,0.0,0.0,0.0,-15.35527,-17.30333,8.99544,9.66,-0.45,1.26,4.0
1758075461.69157,1758075461.19495,0.0,0.0,0.0,-16.50119,-15.0115,9.22462,9.88,-0.46,1.4,4.0
1758075461.69383,1758075461.20495,0.0,0.0,0.0,-17.36062,-13.34992,8.70896,9.56,-0.39,1.44,4.0
1758075461.69675,1758075461.21495,0.0,0.0,0.0,-18.16276,-11.11538,8.136,9.56,-0.39,1.44,4.0
