timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758088368.08615,1758088365.47637,0.0,0.0,0.0,-10.71431,13.17803,0.80214,9.33,-1.15,1.65,4.0
1758088368.09769,1758088365.48637,0.0,0.0,0.0,-10.59972,13.5218,0.22918,9.32,-1.24,1.57,4.0
1758088368.09996,1758088365.49637,0.0,0.0,0.0,-10.25595,12.89155,-0.57296,9.32,-1.24,1.57,4.0
1758088368.10117,1758088365.50637,0.0,0.0,0.0,-9.96947,10.94349,-1.08862,9.22,-1.35,1.46,4.0
1758088368.10179,1758088365.51637,0.0,0.0,0.0,-9.5684,8.65166,-1.43239,9.01,-1.4,1.3,4.0
1758088368.10301,1758088365.52637,0.0,0.0,0.0,-9.33921,6.8182,-1.94806,9.01,-1.4,1.3,4.0
1758088368.10366,1758088365.53637,0.0,0.0,0.0,-8.70896,5.61499,-2.57831,9.1,-1.4,1.12,4.0
1758088368.10601,1758088365.54637,0.0,0.0,0.0,-7.96411,5.50039,-2.92208,9.1,-1.4,1.12,4.0
1758088368.11141,1758088365.55637,0.0,0.0,0.0,-7.44845,5.32851,-3.49504,9.18,-1.39,1.12,4.0
1758088368.1147,1758088365.56637,0.0,0.0,0.0,-6.70361,4.98473,-4.0107,9.18,-1.39,1.12,4.0
1758088368.11695,1758088365.57637,0.0,0.0,0.0,-5.32851,3.89611,-4.98473,9.1,-1.4,1.15,4.0
1758088368.11784,1758088365.58637,0.0,0.0,0.0,-4.46907,2.63561,-5.50039,9.06,-1.45,1.09,4.0
1758088368.13363,1758088365.59637,0.0,0.0,0.0,-3.49504,0.45837,-5.90147,9.06,-1.45,1.09,4.0
1758088368.15071,1758088365.60637,0.0,0.0,0.0,-2.46372,-1.77617,-6.35983,8.91,-1.45,1.01,4.0
1758088368.15372,1758088365.61637,0.0,0.0,0.0,-0.97403,-4.18259,-6.8182,8.91,-1.45,1.01,4.0
1758088368.17071,1758088365.62637,0.0,0.0,0.0,0.11459,-4.29718,-7.21927,8.96,-1.44,0.79,4.0
1758088368.17139,1758088365.63637,0.0,0.0,0.0,1.08862,-4.0107,-7.84952,8.96,-1.44,0.79,4.0
1758088368.18978,1758088365.64637,0.0,0.0,0.0,2.40642,-4.92744,-8.25059,8.88,-1.44,0.78,4.0
1758088368.19655,1758088365.65637,0.0,0.0,0.0,4.29718,-7.50575,-8.88085,8.67,-1.46,0.92,4.0
1758088368.19768,1758088365.66637,0.0,0.0,0.0,5.90147,-9.5684,-9.11003,8.67,-1.46,0.92,4.0
1758088368.21399,1758088365.67637,0.0,0.0,0.0,7.44845,-10.94349,-9.11003,8.86,-1.47,0.99,4.0
1758088368.23069,1758088365.68637,0.0,0.0,0.0,9.5684,-11.45916,-9.05273,8.86,-1.47,0.99,4.0
1758088368.23133,1758088365.69637,0.0,0.0,0.0,10.48513,-10.37054,-8.99544,9.12,-1.47,1.07,4.0
1758088368.25066,1758088365.70637,0.0,0.0,0.0,11.28727,-9.74028,-9.22462,9.12,-1.47,1.07,4.0
1758088368.25616,1758088365.71637,0.0,0.0,0.0,11.91752,-8.25059,-9.5684,9.24,-1.45,1.18,4.0
1758088368.31587,1758088365.72637,0.0,0.0,0.0,12.60507,-5.90147,-9.85487,9.24,-1.45,1.18,4.0
1758088368.31624,1758088365.73637,0.0,0.0,0.0,12.49048,-4.18259,-9.4538,9.42,-1.39,1.31,4.0
1758088368.32388,1758088365.74637,0.0,0.0,0.0,11.86023,-2.29183,-10.02676,9.5,-1.25,1.32,4.0
1758088368.32629,1758088365.75637,0.0,0.0,0.0,11.34457,-0.11459,-10.19865,9.5,-1.25,1.32,4.0
1758088368.32882,1758088365.76637,0.0,0.0,0.0,10.71431,2.6929,-10.48513,9.62,-1.16,1.34,4.0
1758088368.33554,1758088365.77637,0.0,0.0,0.0,10.65701,3.49504,-10.48513,9.62,-1.16,1.34,4.0
1758088368.33624,1758088365.78637,0.0,0.0,0.0,10.8862,3.49504,-10.48513,9.64,-1.11,1.28,4.0
1758088368.33687,1758088365.79637,0.0,0.0,0.0,11.17268,3.26586,-10.65701,9.64,-1.11,1.28,4.0
1758088368.33892,1758088365.80637,0.0,0.0,0.0,12.08941,2.23454,-10.59972,9.73,-1.16,1.29,4.0
1758088368.35371,1758088365.81637,0.0,0.0,0.0,12.89155,0.85944,-10.48513,9.55,-1.24,1.14,4.0
1758088368.37071,1758088365.82637,0.0,0.0,0.0,13.75099,0.0573,-10.37054,9.55,-1.24,1.14,4.0
1758088368.37146,1758088365.83637,0.0,0.0,0.0,14.61043,-1.03132,-10.19865,9.41,-1.33,1.14,4.0
1758088368.39096,1758088365.84637,0.0,0.0,0.0,15.98552,-2.97938,-9.74028,9.41,-1.33,1.14,4.0
1758088368.39138,1758088365.85637,0.0,0.0,0.0,16.73037,-4.0107,-9.22462,9.3,-1.39,1.09,4.0
1758088368.41098,1758088365.86637,0.0,0.0,0.0,17.36062,-5.21392,-8.99544,9.3,-1.39,1.09,4.0
1758088368.41136,1758088365.87637,0.0,0.0,0.0,17.93358,-6.58902,-8.65166,9.22,-1.35,1.02,4.0
1758088368.41956,1758088365.88637,0.0,0.0,0.0,17.87628,-8.70896,-8.42248,9.07,-1.29,1.0,4.0
1758088368.43729,1758088365.89637,0.0,0.0,0.0,17.87628,-10.02676,-8.30789,9.07,-1.29,1.0,4.0
1758088368.44196,1758088365.90637,0.0,0.0,0.0,17.76169,-10.48513,-8.25059,8.98,-1.23,0.86,4.0
1758088368.45698,1758088365.91637,0.0,0.0,0.0,17.24603,-9.68299,-7.96411,8.98,-1.23,0.86,4.0
1758088368.45792,1758088365.92637,0.0,0.0,0.0,17.01685,-9.5684,-7.96411,8.96,-1.18,0.76,4.0
1758088368.47528,1758088365.93637,0.0,0.0,0.0,16.67307,-9.39651,-7.79223,8.96,-1.18,0.76,4.0
1758088368.47728,1758088365.94637,0.0,0.0,0.0,16.272,-9.68299,-7.73493,8.78,-1.13,0.62,4.0
1758088368.49345,1758088365.95637,0.0,0.0,0.0,15.58445,-10.59972,-7.62034,8.59,-1.13,0.41,4.0
1758088368.51072,1758088365.96637,0.0,0.0,0.0,15.0115,-10.8862,-7.21927,8.59,-1.03,0.41,4.0
1758088368.51142,1758088365.97637,0.0,0.0,0.0,14.32395,-11.22997,-7.04738,8.49,-0.94,0.38,4.0
1758088368.53075,1758088365.98637,0.0,0.0,0.0,13.5791,-11.22997,-6.87549,8.49,-0.94,0.38,4.0
1758088368.53148,1758088365.99637,0.0,0.0,0.0,12.54778,-11.74564,-6.7609,8.39,-0.93,0.3,4.0
1758088368.55076,1758088366.00637,0.0,0.0,0.0,11.74564,-11.80293,-6.70361,8.39,-0.93,0.3,4.0
1758088368.55148,1758088366.01637,0.0,0.0,0.0,10.65701,-11.91752,-6.70361,8.26,-0.98,0.25,4.0
