timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758078189.52458,42950.0,235.935,32644.0,179.32158,459.0,12.75,717.0,19.91667,3.0
1758078189.52537,42916.0,235.74823,32692.0,179.58525,820.0,22.77778,1139.0,31.63889,3.0
1758078189.54061,42861.0,235.44609,32760.0,179.9588,1276.0,35.44444,1467.0,40.75,3.0
1758078189.5573,42785.0,235.02861,32845.0,180.42572,1665.0,46.25,1812.0,50.33333,3.0
1758078189.55813,42692.0,234.51775,32942.0,180.95857,1971.0,54.75,1998.0,55.5,3.0
1758078189.57359,42586.0,233.93544,33049.0,181.54634,2169.0,60.25,2135.0,59.30556,3.0
1758078189.57433,42473.0,233.31471,33158.0,182.14513,2233.0,62.02778,2127.0,59.08333,3.0
1758078189.58959,42364.0,232.71594,33261.0,182.71092,2105.0,58.47222,2013.0,55.91667,3.0
1758078189.60555,42252.0,232.10071,33366.0,183.2877,2328.0,64.66666,2179.0,60.52778,3.0
1758078189.60683,42123.0,231.39209,33487.0,183.95239,2726.0,75.72222,2610.0,72.5,3.0
1758078189.62156,41970.0,230.55162,33637.0,184.77637,3181.0,88.36111,3229.0,89.69444,3.0
1758078189.62279,41796.0,229.59578,33821.0,185.78714,3613.0,100.36111,3939.0,109.41666,3.0
1758078189.63884,41603.0,228.5356,34035.0,186.96269,3943.0,109.52778,4356.0,121.0,3.0
1758078189.65463,41402.0,227.43146,34247.0,188.12726,3940.0,109.44444,4006.0,111.27778,3.0
1758078189.6554,41215.0,226.40421,34432.0,189.14352,3465.0,96.25,3358.0,93.27778,3.0
1758078189.67061,41061.0,225.55824,34580.0,189.95651,2624.0,72.88889,2578.0,71.61111,3.0
1758078189.68663,40954.0,224.97047,34687.0,190.54428,1679.0,46.63889,1733.0,48.13889,3.0
1758078189.6874,40896.0,224.65187,34747.0,190.87389,777.0,21.58333,822.0,22.83333,3.0
1758078189.70344,40882.0,224.57497,34771.0,191.00572,-110.0,-3.05556,211.0,5.86111,3.0
1758078189.70461,40891.0,224.6244,34772.0,191.01122,-198.0,-5.5,-18.0,-0.5,3.0
1758078189.7196,40896.0,224.65187,34772.0,191.01122,0.0,0.0,0.0,0.0,3.0
1758078189.73563,40893.0,224.63539,34773.0,191.01671,44.0,1.22222,17.0,0.47222,3.0
1758078189.7364,40890.0,224.61891,34776.0,191.03319,71.0,1.97222,105.0,2.91667,3.0
1758078189.75162,40886.0,224.59694,34784.0,191.07713,84.0,2.33333,242.0,6.72222,3.0
1758078189.75286,40881.0,224.56947,34805.0,191.19249,70.0,1.94444,533.0,14.80556,3.0
1758078189.76863,40879.0,224.55849,34838.0,191.37376,31.0,0.86111,764.0,21.22222,3.0
1758078189.78467,40878.0,224.55299,34887.0,191.64293,0.0,0.0,1121.0,31.13889,3.0
1758078189.78539,40878.0,224.55299,34955.0,192.01649,0.0,0.0,1460.0,40.55556,3.0
1758078189.80064,40878.0,224.55299,35037.0,192.46693,0.0,0.0,1747.0,48.52778,3.0
1758078189.81746,40878.0,224.55299,35133.0,192.99428,0.0,0.0,1957.0,54.36111,3.0
1758078189.81804,40878.0,224.55299,35237.0,193.56558,0.0,0.0,2076.0,57.66667,3.0
1758078189.83371,40878.0,224.55299,35343.0,194.14786,-6.0,-0.16667,2078.0,57.72222,3.0
1758078189.83443,40878.0,224.55299,35444.0,194.70267,-2.0,-0.05556,1935.0,53.75,3.0
1758078189.84966,40878.0,224.55299,35534.0,195.19707,-9.0,-0.25,1664.0,46.22222,3.0
1758078189.86572,40878.0,224.55299,35609.0,195.60905,0.0,0.0,1370.0,38.05556,3.0
1758078189.86646,40879.0,224.55849,35667.0,195.92766,-4.0,-0.11111,1015.0,28.19444,3.0
1758078189.8833,40879.0,224.55849,35711.0,196.16936,0.0,0.0,756.0,21.0,3.0
1758078189.88449,40879.0,224.55849,35740.0,196.32869,0.0,0.0,417.0,11.58333,3.0
1758078189.90146,40879.0,224.55849,35757.0,196.42207,0.0,0.0,235.0,6.52778,3.0
1758078189.9027,40878.0,224.55299,35762.0,196.44954,0.0,0.0,34.0,0.94444,3.0
1758078189.91867,40878.0,224.55299,35763.0,196.45503,9.0,0.25,0.0,0.0,3.0
1758078189.9347,40878.0,224.55299,35763.0,196.45503,5.0,0.13889,0.0,0.0,3.0
1758078189.93599,40877.0,224.5475,35763.0,196.45503,9.0,0.25,13.0,0.36111,3.0
1758078189.95145,40877.0,224.5475,35765.0,196.46602,9.0,0.25,41.0,1.13889,3.0
1758078189.95302,40876.0,224.54201,35769.0,196.48799,23.0,0.63889,111.0,3.08333,3.0
1758078189.96867,40874.0,224.53102,35777.0,196.53194,58.0,1.61111,169.0,4.69444,3.0
1758078189.98471,40869.0,224.50356,35789.0,196.59785,127.0,3.52778,301.0,8.36111,3.0
1758078189.98545,40860.0,224.45412,35808.0,196.70222,203.0,5.63889,388.0,10.77778,3.0
1758078190.00304,40851.0,224.40468,35831.0,196.82857,165.0,4.58333,508.0,14.11111,3.0
1758078190.00434,40841.0,224.34975,35856.0,196.9659,240.0,6.66667,452.0,12.55556,3.0
1758078190.02016,40828.0,224.27832,35876.0,197.07576,251.0,6.97222,346.0,9.61111,3.0
1758078190.03734,40810.0,224.17944,35891.0,197.15816,410.0,11.38889,247.0,6.86111,3.0
1758078190.0389,40785.0,224.04211,35905.0,197.23506,574.0,15.94444,316.0,8.77778,3.0
1758078190.05481,40746.0,223.82788,35917.0,197.30098,901.0,25.02778,186.0,5.16667,3.0
1758078190.05553,40700.0,223.5752,35926.0,197.35042,955.0,26.52778,131.0,3.63889,3.0
1758078190.07314,40644.0,223.26758,35927.0,197.35591,1222.0,33.94444,0.0,0.0,3.0
1758078190.07384,40572.0,222.87204,35927.0,197.35591,1524.0,42.33333,0.0,0.0,3.0
