timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758088029.44533,32882.0,180.62897,36828.0,202.30533,417.0,11.58333,125.0,3.47222,3.0
1758088029.46133,32854.0,180.47516,36836.0,202.34927,701.0,19.47222,213.0,5.91667,3.0
1758088029.46215,32809.0,180.22797,36847.0,202.4097,997.0,27.69444,237.0,6.58333,3.0
1758088029.47736,32758.0,179.94781,36857.0,202.46463,1039.0,28.86111,135.0,3.75,3.0
1758088029.49601,32703.0,179.64568,36858.0,202.47012,1116.0,31.0,-9.0,-0.25,3.0
1758088029.49641,32651.0,179.36003,36857.0,202.46463,868.0,24.11111,-16.0,-0.44444,3.0
1758088029.51233,32623.0,179.20622,36854.0,202.44815,338.0,9.38889,-84.0,-2.33333,3.0
1758088029.5134,32618.0,179.17876,36845.0,202.39871,-70.0,-1.94444,-198.0,-5.5,3.0
1758088029.53151,32627.0,179.2282,36833.0,202.33279,-219.0,-6.08333,-288.0,-8.0,3.0
1758088029.53234,32642.0,179.31059,36813.0,202.22293,-336.0,-9.33333,-457.0,-12.69444,3.0
1758088029.54839,32666.0,179.44243,36787.0,202.08011,-563.0,-15.63889,-561.0,-15.58333,3.0
1758088029.54961,32698.0,179.61821,36754.0,201.89883,-642.0,-17.83333,-657.0,-18.25,3.0
1758088029.56809,32730.0,179.79401,36715.0,201.68459,-637.0,-17.69444,-866.0,-24.05556,3.0
1758088029.58336,32765.0,179.98627,36663.0,201.39894,-712.0,-19.77778,-1119.0,-31.08333,3.0
1758088029.58423,32802.0,180.18951,36602.0,201.06386,-786.0,-21.83333,-1252.0,-34.77778,3.0
1758088029.59936,32843.0,180.41473,36530.0,200.66835,-761.0,-21.13889,-1466.0,-40.72222,3.0
1758088029.60012,32877.0,180.6015,36455.0,200.25635,-619.0,-17.19444,-1530.0,-42.5,3.0
1758088029.61737,32908.0,180.7718,36378.0,199.83337,-582.0,-16.16667,-1534.0,-42.61111,3.0
1758088029.63498,32939.0,180.94209,36298.0,199.39392,-661.0,-18.36111,-1625.0,-45.13889,3.0
1758088029.63594,32977.0,181.15083,36213.0,198.92697,-833.0,-23.13889,-1750.0,-48.61111,3.0
1758088029.65142,33023.0,181.40352,36115.0,198.38864,-966.0,-26.83333,-2046.0,-56.83333,3.0
1758088029.65252,33082.0,181.72762,36003.0,197.77341,-1263.0,-35.08333,-2353.0,-65.36111,3.0
1758088029.66737,33148.0,182.09016,35875.0,197.07027,-1331.0,-36.97222,-2714.0,-75.38889,3.0
1758088029.68501,33218.0,182.47472,35727.0,196.25728,-1414.0,-39.27778,-3087.0,-85.75,3.0
1758088029.68565,33289.0,182.86473,35558.0,195.3289,-1434.0,-39.83333,-3523.0,-97.86111,3.0
1758088029.70141,33365.0,183.28221,35373.0,194.31265,-1517.0,-42.13889,-3817.0,-106.02778,3.0
1758088029.70345,33441.0,183.69971,35184.0,193.27443,-1494.0,-41.5,-3627.0,-100.75,3.0
1758088029.71842,33508.0,184.06775,35018.0,192.36256,-1147.0,-31.86111,-2997.0,-83.25,3.0
1758088029.72153,33549.0,184.29297,34889.0,191.65392,-528.0,-14.66667,-2206.0,-61.27778,3.0
1758088029.7374,33561.0,184.35889,34799.0,191.15953,10.0,0.27778,-1380.0,-38.33333,3.0
1758088029.75759,33553.0,184.31494,34750.0,190.89037,155.0,4.30556,-676.0,-18.77778,3.0
1758088029.76462,33548.0,184.28748,34729.0,190.77501,69.0,1.91667,-227.0,-6.30556,3.0
1758088029.78297,33548.0,184.28748,34725.0,190.75304,-56.0,-1.55556,0.0,0.0,3.0
1758088029.78548,33556.0,184.33142,34724.0,190.74754,-297.0,-8.25,-38.0,-1.05556,3.0
1758088029.78797,33583.0,184.47974,34718.0,190.71458,-776.0,-21.55556,-211.0,-5.86111,3.0
1758088029.79603,33637.0,184.77637,34695.0,190.58824,-1327.0,-36.86111,-670.0,-18.61111,3.0
1758088029.81145,33730.0,185.28726,34644.0,190.30807,-2226.0,-61.83333,-1329.0,-36.91667,3.0
1758088029.81256,33869.0,186.05081,34554.0,189.81369,-3150.0,-87.5,-2058.0,-57.16667,3.0
1758088029.82747,34055.0,187.07256,34431.0,189.138,-4060.0,-112.77778,-2709.0,-75.25,3.0
1758088029.84316,34282.0,188.31952,34280.0,188.30853,-4796.0,-133.22223,-3174.0,-88.16666,3.0
1758088029.84518,34536.0,189.71481,34112.0,187.38567,-5191.0,-144.19444,-3400.0,-94.44444,3.0
1758088029.86048,34805.0,191.19249,33938.0,186.42986,-5416.0,-150.44444,-3415.0,-94.86111,3.0
1758088029.8617,35084.0,192.72511,33771.0,185.51248,-5509.0,-153.02777,-3208.0,-89.11111,3.0
1758088029.87647,35361.0,194.24673,33619.0,184.67749,-5414.0,-150.38889,-2820.0,-78.33334,3.0
1758088029.89319,35631.0,195.7299,33487.0,183.95239,-5329.0,-148.02777,-2400.0,-66.66666,3.0
1758088029.89391,35899.0,197.2021,33378.0,183.35362,-5292.0,-147.0,-1982.0,-55.05556,3.0
1758088029.90952,36163.0,198.65231,33288.0,182.85924,-5128.0,-142.44444,-1632.0,-45.33333,3.0
1758088029.91024,36420.0,200.06409,33216.0,182.46373,-5000.0,-138.88889,-1259.0,-34.97222,3.0
1758088029.92662,36672.0,201.44838,33161.0,182.16161,-4925.0,-136.80556,-989.0,-27.47222,3.0
1758088029.94215,36920.0,202.8107,33120.0,181.93636,-4828.0,-134.11111,-668.0,-18.55556,3.0
1758088029.94309,37160.0,204.12909,33094.0,181.79353,-4643.0,-128.97223,-416.0,-11.55556,3.0
1758088029.95951,37391.0,205.39803,33076.0,181.69466,-4531.0,-125.86111,-370.0,-10.27778,3.0
1758088029.95987,37618.0,206.645,33058.0,181.59578,-4493.0,-124.80556,-393.0,-10.91667,3.0
1758088029.97747,37845.0,207.89197,33040.0,181.4969,-4480.0,-124.44444,-317.0,-8.80556,3.0
1758088029.97965,38075.0,209.15543,33022.0,181.39803,-4487.0,-124.63889,-354.0,-9.83333,3.0
1758088029.9954,38297.0,210.37492,33009.0,181.32661,-4336.0,-120.44444,-144.0,-4.0,3.0
1758088030.01228,38514.0,211.56694,33007.0,181.31563,-4259.0,-118.30556,15.0,0.41667,3.0
1758088030.01304,38732.0,212.76447,33007.0,181.31563,-4337.0,-120.47222,-8.0,-0.22222,3.0
1758088030.02964,38955.0,213.98947,33005.0,181.30464,-4435.0,-123.19444,-88.0,-2.44444,3.0
1758088030.03003,39185.0,215.25291,32993.0,181.23872,-4602.0,-127.83334,-318.0,-8.83333,3.0
1758088030.04653,39425.0,216.5713,32970.0,181.11238,-4835.0,-134.30556,-533.0,-14.80556,3.0
1758088030.062,39676.0,217.9501,32936.0,180.92561,-5040.0,-140.0,-806.0,-22.38889,3.0
1758088030.06312,39932.0,219.35637,32889.0,180.66742,-5065.0,-140.69444,-954.0,-26.5,3.0
1758088030.07932,40188.0,220.76265,32841.0,180.40375,-5071.0,-140.86111,-935.0,-25.97222,3.0
1758088030.08007,40444.0,222.16891,32793.0,180.14008,-5061.0,-140.58333,-947.0,-26.30556,3.0
1758088030.09654,40696.0,223.55322,32747.0,179.88739,-4899.0,-136.08333,-844.0,-23.44444,3.0
1758088030.11224,40938.0,224.88258,32713.0,179.70062,-4648.0,-129.11111,-590.0,-16.38889,3.0
1758088030.11339,41170.0,226.15701,32685.0,179.5468,-4536.0,-126.0,-539.0,-14.97222,3.0
1758088030.13211,41392.0,227.37653,32667.0,179.44792,-4212.0,-117.0,-200.0,-5.55556,3.0
1758088030.13231,41592.0,228.47516,32668.0,179.45341,-3698.0,-102.72222,100.0,2.77778,3.0
1758088030.14455,41760.0,229.39803,32677.0,179.50285,-3071.0,-85.30556,236.0,6.55556,3.0
1758088030.16135,41898.0,230.15611,32694.0,179.59624,-2441.0,-67.80556,366.0,10.16667,3.0
1758088030.16257,42005.0,230.74388,32718.0,179.72809,-1873.0,-52.02778,599.0,16.63889,3.0
1758088030.1776,42084.0,231.17784,32758.0,179.94781,-1326.0,-36.83333,915.0,25.41667,3.0
1758088030.19323,42135.0,231.45801,32808.0,180.22247,-838.0,-23.27778,1019.0,28.30556,3.0
1758088030.19444,42170.0,231.65027,32863.0,180.5246,-566.0,-15.72222,1144.0,31.77778,3.0
1758088030.20955,42185.0,231.73267,32933.0,180.90913,-10.0,-0.27778,1561.0,43.36111,3.0
1758088030.21144,42170.0,231.65027,33024.0,181.40901,487.0,13.52778,2035.0,56.52778,3.0
1758088030.22732,42134.0,231.45251,33146.0,182.07918,792.0,22.0,2701.0,75.02778,3.0
1758088030.24357,42078.0,231.14488,33324.0,183.05699,1205.0,33.47222,3515.0,97.63889,3.0
1758088030.24467,42016.0,230.80431,33487.0,183.95239,1520.0,42.22222,3824.0,106.22222,3.0
1758088030.25952,41933.0,230.34837,33683.0,185.02908,1674.0,46.5,3728.0,103.55556,3.0
1758088030.26067,41855.0,229.91988,33859.0,185.99588,1365.0,37.91667,3238.0,89.94444,3.0
1758088030.27555,41802.0,229.62874,34003.0,186.78691,782.0,21.72222,2580.0,71.66666,3.0
1758088030.29156,41780.0,229.50789,34116.0,187.40764,163.0,4.52778,1911.0,53.08333,3.0
1758088030.29234,41784.0,229.52986,34194.0,187.83612,-157.0,-4.36111,1339.0,37.19444,3.0
1758088030.30756,41790.0,229.56282,34249.0,188.13824,-100.0,-2.77778,834.0,23.16667,3.0
1758088030.3233,41791.0,229.56831,34282.0,188.31952,50.0,1.38889,543.0,15.08333,3.0
1758088030.32576,41787.0,229.54634,34305.0,188.44586,84.0,2.33333,418.0,11.61111,3.0
1758088030.34327,41778.0,229.4969,34325.0,188.55573,224.0,6.22222,424.0,11.77778,3.0
1758088030.34366,41762.0,229.40901,34347.0,188.67657,410.0,11.38889,479.0,13.30556,3.0
1758088030.3615,41735.0,229.2607,34367.0,188.78644,652.0,18.11111,339.0,9.41667,3.0
1758088030.36193,41693.0,229.02998,34378.0,188.84686,988.0,27.44444,147.0,4.08333,3.0
1758088030.37755,41633.0,228.70039,34383.0,188.87433,1323.0,36.75,47.0,1.30556,3.0
1758088030.39308,41560.0,228.29938,34384.0,188.87982,1571.0,43.63889,0.0,0.0,3.0
1758088030.3938,41476.0,227.83795,34384.0,188.87982,1655.0,45.97222,0.0,0.0,3.0
1758088030.40963,41398.0,227.40948,34384.0,188.87982,1412.0,39.22222,-5.0,-0.13889,3.0
1758088030.41043,41342.0,227.10184,34383.0,188.87433,862.0,23.94444,-31.0,-0.86111,3.0
1758088030.4256,41315.0,226.95352,34381.0,188.86334,259.0,7.19444,-56.0,-1.55556,3.0
1758088030.44162,41316.0,226.95901,34377.0,188.84137,-91.0,-2.52778,-72.0,-2.0,3.0
1758088030.44274,41317.0,226.96451,34375.0,188.83038,0.0,0.0,-21.0,-0.58333,3.0
1758088030.45763,41317.0,226.96451,34375.0,188.83038,0.0,0.0,0.0,0.0,3.0
1758088030.47326,41317.0,226.96451,34375.0,188.83038,0.0,0.0,0.0,0.0,3.0
1758088030.47378,41316.0,226.95901,34375.0,188.83038,14.0,0.38889,0.0,0.0,3.0
1758088030.49071,41315.0,226.95352,34375.0,188.83038,19.0,0.52778,5.0,0.13889,3.0
1758088030.49115,41313.0,226.94254,34375.0,188.83038,37.0,1.02778,0.0,0.0,3.0
1758088030.5067,41311.0,226.93155,34376.0,188.83588,67.0,1.86111,9.0,0.25,3.0
1758088030.50929,41305.0,226.89859,34376.0,188.83588,154.0,4.27778,0.0,0.0,3.0
1758088030.52464,41295.0,226.84366,34376.0,188.83588,233.0,6.47222,2.0,0.05556,3.0
1758088030.5417,41274.0,226.7283,34376.0,188.83588,593.0,16.47222,0.0,0.0,3.0
1758088030.54215,41233.0,226.50308,34377.0,188.84137,949.0,26.36111,3.0,0.08333,3.0
1758088030.55767,41177.0,226.19547,34377.0,188.84137,1293.0,35.91667,0.0,0.0,3.0
1758088030.57308,41100.0,225.77249,34377.0,188.84137,1699.0,47.19444,0.0,0.0,3.0
1758088030.57362,41002.0,225.23415,34377.0,188.84137,2118.0,58.83333,0.0,0.0,3.0
1758088030.5907,40884.0,224.58595,34377.0,188.84137,2526.0,70.16666,0.0,0.0,3.0
1758088030.59112,40743.0,223.8114,34377.0,188.84137,2963.0,82.30556,4.0,0.11111,3.0
1758088030.60666,40579.0,222.91052,34377.0,188.84137,3464.0,96.22222,2.0,0.05556,3.0
1758088030.6231,40391.0,221.87778,34377.0,188.84137,3931.0,109.19444,0.0,0.0,3.0
1758088030.62445,40182.0,220.72969,34377.0,188.84137,4250.0,118.05556,0.0,0.0,3.0
1758088030.64147,39959.0,219.50468,34378.0,188.84686,4543.0,126.19444,4.0,0.11111,3.0
1758088030.64222,39721.0,218.1973,34378.0,188.84686,4867.0,135.19444,11.0,0.30556,3.0
1758088030.65763,39464.0,216.78554,34380.0,188.85785,5220.0,145.0,82.0,2.27778,3.0
1758088030.67471,39189.0,215.27489,34391.0,188.91827,5477.0,152.13889,290.0,8.05556,3.0
1758088030.67526,38905.0,213.71481,34414.0,189.04462,5716.0,158.77777,653.0,18.13889,3.0
1758088030.69067,38606.0,212.07233,34459.0,189.29184,5996.0,166.55556,1076.0,29.88889,3.0
1758088030.69173,38299.0,210.38591,34524.0,189.6489,6086.0,169.05556,1453.0,40.36111,3.0
1758088030.70766,37992.0,208.69946,34613.0,190.13779,6054.0,168.16667,1950.0,54.16667,3.0
1758088030.72397,37686.0,207.01854,34723.0,190.74205,5996.0,166.55556,2350.0,65.27778,3.0
1758088030.7245,37390.0,205.39253,34850.0,191.43968,5721.0,158.91667,2649.0,73.58334,3.0
1758088030.74068,37110.0,203.85443,34993.0,192.22523,5404.0,150.11111,2971.0,82.52778,3.0
1758088030.74261,36845.0,202.39871,35152.0,193.09865,5070.0,140.83333,3222.0,89.5,3.0
1758088030.75884,36599.0,201.04738,35320.0,194.02151,4654.0,129.27777,3371.0,93.63889,3.0
1758088030.75921,36375.0,199.81689,35496.0,194.98833,4249.0,118.02778,3562.0,98.94444,3.0
1758088030.77552,36168.0,198.67978,35685.0,196.02654,3960.0,110.0,3820.0,106.11111,3.0
1758088030.79245,35974.0,197.61411,35884.0,197.11971,3694.0,102.61111,4083.0,113.41666,3.0
1758088030.79607,35795.0,196.63081,36097.0,198.28976,3443.0,95.63889,4298.0,119.38889,3.0
1758088030.81167,35629.0,195.71892,36321.0,199.52026,3175.0,88.19444,4549.0,126.36111,3.0
1758088030.81294,35475.0,194.87297,36557.0,200.81667,2925.0,81.25,4794.0,133.16667,3.0
1758088030.82771,35333.0,194.09293,36805.0,202.17899,2690.0,74.72222,5021.0,139.47223,3.0
1758088030.84314,35204.0,193.38431,37060.0,203.57977,2442.0,67.83334,5075.0,140.97223,3.0
1758088030.84371,35083.0,192.71962,37318.0,204.99702,2303.0,63.97222,5094.0,141.5,3.0
1758088030.86011,34969.0,192.0934,37580.0,206.43626,2214.0,61.5,5221.0,145.02777,3.0
1758088030.86171,34856.0,191.47264,37849.0,207.91394,2256.0,62.66667,5330.0,148.05556,3.0
1758088030.87708,34742.0,190.84642,38123.0,209.4191,2305.0,64.02778,5459.0,151.63889,3.0
1758088030.87796,34624.0,190.19821,38403.0,210.9572,2380.0,66.11111,5671.0,157.52777,3.0
1758088030.8937,34504.0,189.53903,38692.0,212.54474,2407.0,66.86111,5713.0,158.69444,3.0
1758088030.91245,34383.0,188.87433,38980.0,214.1268,2379.0,66.08334,5636.0,156.55556,3.0
1758088030.91306,34264.0,188.22064,39267.0,215.70335,2350.0,65.27778,5663.0,157.30556,3.0
1758088030.92951,34147.0,187.57793,39550.0,217.25795,2245.0,62.36111,5583.0,155.08333,3.0
1758088030.93026,34034.0,186.9572,39826.0,218.77409,2206.0,61.27778,5388.0,149.66667,3.0
1758088030.94655,33924.0,186.35295,40097.0,220.26277,2110.0,58.61111,5318.0,147.72223,3.0
1758088030.9497,33829.0,185.83109,40354.0,221.67453,1675.0,46.52778,4821.0,133.91667,3.0
1758088030.96785,33757.0,185.43558,40583.0,222.9325,1241.0,34.47222,4303.0,119.52778,3.0
1758088030.96854,33702.0,185.13345,40790.0,224.06958,983.0,27.30556,3962.0,110.05556,3.0
1758088030.9862,33655.0,184.87524,40988.0,225.15724,902.0,25.05556,3864.0,107.33334,3.0
1758088031.00174,33608.0,184.61707,41182.0,226.22293,998.0,27.72222,3851.0,106.97222,3.0
1758088031.00294,33551.0,184.30396,41383.0,227.32709,1162.0,32.27778,4009.0,111.36111,3.0
1758088031.01774,33485.0,183.94141,41590.0,228.46417,1386.0,38.5,4233.0,117.58334,3.0
1758088031.01854,33410.0,183.52942,41813.0,229.68916,1523.0,42.30556,4505.0,125.13889,3.0
1758088031.03476,33330.0,183.08995,42045.0,230.96361,1582.0,43.94444,4668.0,129.66667,3.0
1758088031.05243,33253.0,182.66698,42281.0,232.26001,1452.0,40.33333,4684.0,130.11111,3.0
1758088031.05366,33194.0,182.34288,42505.0,233.49049,927.0,25.75,4194.0,116.5,3.0
1758088031.07241,33176.0,182.244,42692.0,234.51775,-72.0,-2.0,3350.0,93.05556,3.0
1758088031.07371,33195.0,182.34837,42832.0,235.28679,-593.0,-16.47222,2308.0,64.11111,3.0
1758088031.0912,33238.0,182.58458,42919.0,235.76471,-972.0,-27.0,1356.0,37.66667,3.0
1758088031.09155,33300.0,182.92516,42962.0,236.00092,-1392.0,-38.66667,496.0,13.77778,3.0
1758088031.10682,33380.0,183.36461,42969.0,236.03937,-1629.0,-45.25,-82.0,-2.27778,3.0
1758088031.10806,33465.0,183.83154,42965.0,236.0174,-1696.0,-47.11111,-27.0,-0.75,3.0
1758088031.12381,33549.0,184.29297,42965.0,236.0174,-1600.0,-44.44444,31.0,0.86111,3.0
1758088031.14096,33628.0,184.72693,42966.0,236.02289,-1452.0,-40.33333,22.0,0.61111,3.0
1758088031.14131,33698.0,185.11148,42966.0,236.02289,-1339.0,-37.19444,7.0,0.19444,3.0
1758088031.15683,33765.0,185.47952,42965.0,236.0174,-1248.0,-34.66667,-8.0,-0.22222,3.0
1758088031.1581,33827.0,185.8201,42964.0,236.0119,-1234.0,-34.27778,-25.0,-0.69444,3.0
1758088031.17388,33888.0,186.15518,42959.0,235.98444,-1190.0,-33.05556,-128.0,-3.55556,3.0
1758088031.19065,33948.0,186.48479,42947.0,235.91852,-1273.0,-35.36111,-359.0,-9.97222,3.0
1758088031.19176,34026.0,186.91325,42912.0,235.72626,-1727.0,-47.97222,-997.0,-27.69444,3.0
1758088031.20685,34131.0,187.49004,42844.0,235.35271,-2322.0,-64.5,-1619.0,-44.97222,3.0
1758088031.20894,34266.0,188.23163,42737.0,234.76494,-2864.0,-79.55556,-2467.0,-68.52778,3.0
1758088031.22666,34416.0,189.0556,42584.0,233.92445,-3067.0,-85.19444,-3442.0,-95.61111,3.0
1758088031.22787,34578.0,189.94553,42377.0,232.78737,-3256.0,-90.44444,-4600.0,-127.77778,3.0
1758088031.2447,34749.0,190.88487,42116.0,231.35364,-3450.0,-95.83334,-5559.0,-154.41667,3.0
1758088031.26132,34924.0,191.84618,41819.0,229.72212,-3433.0,-95.36111,-5917.0,-164.36111,3.0
1758088031.28551,35086.0,192.7361,41524.0,228.10162,-2949.0,-81.91666,-5711.0,-158.63889,3.0
1758088031.28696,35212.0,193.42825,41249.0,226.59097,-2007.0,-55.75,-5161.0,-143.36111,3.0
1758088031.28776,35280.0,193.80179,41010.0,225.27809,-841.0,-23.36111,-4365.0,-121.25,3.0
1758088031.28892,35289.0,193.85123,40811.0,224.18494,274.0,7.61111,-3662.0,-101.72222,3.0
1758088031.30488,35262.0,193.70291,40643.0,223.26208,739.0,20.52778,-3049.0,-84.69444,3.0
1758088031.32177,35215.0,193.44473,40514.0,222.55344,1101.0,30.58333,-2105.0,-58.47222,3.0
1758088031.32245,35141.0,193.03822,40431.0,222.0975,1744.0,48.44444,-1338.0,-37.16667,3.0
1758088031.33793,35040.0,192.48341,40377.0,221.80087,2141.0,59.47222,-920.0,-25.55556,3.0
1758088031.33864,34928.0,191.86815,40331.0,221.54819,2145.0,59.58333,-990.0,-27.5,3.0
1758088031.35473,34830.0,191.32982,40276.0,221.24605,1691.0,46.97222,-1192.0,-33.11111,3.0
1758088031.37175,34762.0,190.95628,40203.0,220.84505,1068.0,29.66667,-1666.0,-46.27778,3.0
1758088031.37294,34730.0,190.7805,40105.0,220.30672,307.0,8.52778,-2053.0,-57.02778,3.0
1758088031.38791,34729.0,190.77501,39993.0,219.69145,-133.0,-3.69444,-2323.0,-64.52778,3.0
1758088031.39285,34739.0,190.82994,39868.0,219.00481,-225.0,-6.25,-2474.0,-68.72222,3.0
1758088031.40792,34750.0,190.89037,39745.0,218.32913,-130.0,-3.61111,-2429.0,-67.47222,3.0
1758088031.40871,34751.0,190.89586,39626.0,217.67545,42.0,1.16667,-2203.0,-61.19444,3.0
1758088031.42469,34749.0,190.88487,39520.0,217.09315,23.0,0.63889,-1994.0,-55.38889,3.0
1758088031.44173,34748.0,190.87938,39428.0,216.58778,22.0,0.61111,-1699.0,-47.19444,3.0
1758088031.44249,34747.0,190.87389,39350.0,216.15932,0.0,0.0,-1405.0,-39.02778,3.0
1758088031.45797,34747.0,190.87389,39282.0,215.78575,0.0,0.0,-1329.0,-36.91667,3.0
1758088031.45876,34748.0,190.87938,39218.0,215.43419,-9.0,-0.25,-1245.0,-34.58333,3.0
1758088031.47524,34749.0,190.88487,39150.0,215.06065,-15.0,-0.41667,-1430.0,-39.72222,3.0
1758088031.49098,34750.0,190.89037,39072.0,214.63219,-36.0,-1.0,-1665.0,-46.25,3.0
1758088031.49208,34753.0,190.90685,38974.0,214.09384,-88.0,-2.44444,-2108.0,-58.55556,3.0
1758088031.50691,34762.0,190.95628,38852.0,213.42368,-256.0,-7.11111,-2626.0,-72.94444,3.0
1758088031.50821,34778.0,191.04417,38705.0,212.61615,-272.0,-7.55556,-3097.0,-86.02778,3.0
1758088031.52404,34793.0,191.12657,38532.0,211.66583,-247.0,-6.86111,-3585.0,-99.58334,3.0
1758088031.53997,34798.0,191.15404,38342.0,210.62212,0.0,0.0,-3920.0,-108.88889,3.0
