timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758077918.6715,35678.0,195.98808,36078.0,198.18539,1475.0,40.97222,260.0,7.22222,4.0
1758077918.68108,35599.0,195.55412,36095.0,198.27878,1642.0,45.61111,395.0,10.97222,4.0
1758077918.7464,35513.0,195.08171,36117.0,198.39963,1772.0,49.22222,477.0,13.25,4.0
1758077918.74716,35421.0,194.57632,36143.0,198.54245,1856.0,51.55556,526.0,14.61111,4.0
1758077918.74853,35323.0,194.03799,36170.0,198.69077,1970.0,54.72222,549.0,15.25,4.0
1758077918.75003,35221.0,193.47769,36200.0,198.85556,2035.0,56.52778,618.0,17.16667,4.0
1758077918.75217,35118.0,192.91188,36233.0,199.03687,2058.0,57.16667,615.0,17.08333,4.0
1758077918.75252,35014.0,192.34059,36263.0,199.20166,2048.0,56.88889,571.0,15.86111,4.0
1758077918.7544,34908.0,191.75829,36292.0,199.36096,2060.0,57.22222,571.0,15.86111,4.0
1758077918.755,34804.0,191.187,36319.0,199.50928,2038.0,56.61111,528.0,14.66667,4.0
1758077918.75618,34700.0,190.61571,36347.0,199.66309,2079.0,57.75,565.0,15.69444,4.0
1758077918.75685,34594.0,190.03342,36377.0,199.82788,2088.0,58.0,552.0,15.33333,4.0
1758077918.7584,34488.0,189.45114,36403.0,199.9707,2125.0,59.02778,523.0,14.52778,4.0
1758077918.75955,34378.0,188.84686,36430.0,200.11902,2192.0,60.88889,556.0,15.44444,4.0
1758077918.77593,34265.0,188.22614,36459.0,200.27832,2272.0,63.11111,567.0,15.75,4.0
1758077918.77635,34147.0,187.57793,36490.0,200.44862,2353.0,65.36111,655.0,18.19444,4.0
1758077918.79184,34028.0,186.92424,36526.0,200.64638,2371.0,65.86111,725.0,20.13889,4.0
1758077918.79981,33908.0,186.26505,36566.0,200.8661,2370.0,65.83334,883.0,24.52778,4.0
1758077918.81486,33787.0,185.60037,36619.0,201.15724,2391.0,66.41666,1149.0,31.91667,4.0
1758077918.81572,33667.0,184.94119,36685.0,201.51979,2362.0,65.61111,1432.0,39.77778,4.0
1758077918.83092,33548.0,184.28748,36765.0,201.95926,2354.0,65.38889,1689.0,46.91667,4.0
1758077918.84687,33431.0,183.64478,36857.0,202.46463,2236.0,62.11111,1952.0,54.22222,4.0
1758077918.84767,33322.0,183.04601,36963.0,203.04691,2111.0,58.63889,2175.0,60.41667,4.0
1758077918.86289,33225.0,182.51317,37081.0,203.69513,1740.0,48.33333,2442.0,67.83334,4.0
1758077918.86565,33147.0,182.08467,37211.0,204.40924,1352.0,37.55556,2658.0,73.83334,4.0
