timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758077882.24173,1758077882.10573,0.0,0.0,0.0,9.28192,17.01685,-8.36518,9.7,-1.86,1.57,3.0
1758077882.25777,1758077882.11573,0.0,0.0,0.0,9.33921,18.79302,-9.33921,9.68,-1.54,1.57,3.0
1758077882.25897,1758077882.12573,0.0,0.0,0.0,8.76626,19.59516,-9.5684,9.72,-1.32,1.44,3.0
1758077882.27399,1758077882.13573,0.0,0.0,0.0,7.10468,17.87628,-9.85487,9.72,-1.32,1.44,3.0
1758077882.28978,1758077882.14573,0.0,0.0,0.0,1.48969,7.44845,-8.42248,9.49,-1.11,1.68,3.0
1758077882.29052,1758077882.15573,0.0,0.0,0.0,-3.09397,-0.45837,-4.64096,9.49,-1.11,1.68,3.0
1758077882.30579,1758077882.16573,0.0,0.0,0.0,-6.58902,0.51566,-0.34377,10.16,-1.07,2.23,3.0
1758077882.30742,1758077882.17573,0.0,0.0,0.0,-8.70896,9.28192,1.48969,10.16,-1.07,2.23,3.0
1758077882.32207,1758077882.18573,0.0,0.0,0.0,-9.39651,14.03747,0.74485,11.39,-1.44,1.91,3.0
1758077882.33779,1758077882.19573,0.0,0.0,0.0,-8.70896,13.86558,-0.74485,10.17,-1.36,1.58,3.0
1758077882.33896,1758077882.20573,0.0,0.0,0.0,-8.36518,15.0115,-3.03668,10.17,-1.36,1.58,3.0
1758077882.35408,1758077882.21573,0.0,0.0,0.0,-8.59437,15.41257,-5.61499,10.12,-1.34,2.07,3.0
1758077882.36981,1758077882.22573,0.0,0.0,0.0,-9.74028,14.72501,-9.11003,10.12,-1.34,2.07,3.0
1758077882.37057,1758077882.23573,0.0,0.0,0.0,-10.65701,13.86558,-10.8862,10.03,-1.5,1.91,3.0
1758077882.38594,1758077882.24573,0.0,0.0,0.0,-11.63104,13.75099,-11.91752,10.03,-1.5,1.91,3.0
1758077882.38702,1758077882.25573,0.0,0.0,0.0,-13.17803,14.03747,-12.49048,10.58,-1.74,2.31,3.0
1758077882.40181,1758077882.26573,0.0,0.0,0.0,-15.92823,14.83961,-13.17803,11.5,-1.77,2.42,3.0
1758077882.41815,1758077882.27573,0.0,0.0,0.0,-17.99088,16.10011,-13.12073,11.5,-1.77,2.42,3.0
1758077882.41907,1758077882.28573,0.0,0.0,0.0,-20.05352,17.87628,-13.12073,12.44,-1.64,2.79,3.0
1758077882.43413,1758077882.29573,0.0,0.0,0.0,-21.6578,19.59516,-13.40721,12.44,-1.64,2.79,3.0
1758077882.4502,1758077882.30573,0.0,0.0,0.0,-23.60586,22.23076,-14.66772,12.86,-1.49,2.83,3.0
1758077882.45063,1758077882.31573,0.0,0.0,0.0,-24.29341,24.00693,-16.04282,12.86,-1.49,2.83,3.0
1758077882.4661,1758077882.32573,0.0,0.0,0.0,-24.29341,23.0329,-17.76169,12.81,-1.42,3.24,3.0
1758077882.46739,1758077882.33573,0.0,0.0,0.0,-23.20479,20.11082,-19.82434,12.81,-1.42,3.24,3.0
1758077882.48194,1758077882.34573,0.0,0.0,0.0,-21.60051,14.20935,-19.82434,12.23,-1.62,3.44,3.0
1758077882.49816,1758077882.35573,0.0,0.0,0.0,-19.53786,10.08406,-19.42327,12.14,-1.99,3.51,3.0
1758077882.49935,1758077882.36573,0.0,0.0,0.0,-17.36062,7.04738,-18.73572,12.14,-1.99,3.51,3.0
1758077882.51411,1758077882.37573,0.0,0.0,0.0,-13.75099,3.55234,-17.18874,12.06,-2.27,3.5,3.0
1758077882.5299,1758077882.38573,0.0,0.0,0.0,-11.80293,0.45837,-16.10011,12.06,-2.27,3.5,3.0
1758077882.53047,1758077882.39573,0.0,0.0,0.0,-10.08406,-4.0107,-15.12609,11.2,-2.24,3.81,3.0
1758077882.54588,1758077882.40573,0.0,0.0,0.0,-8.59437,-8.136,-14.43854,11.2,-2.24,3.81,3.0
1758077882.54748,1758077882.41573,0.0,0.0,0.0,-6.35983,-13.17803,-13.69369,10.23,-1.94,3.54,3.0
1758077882.56221,1758077882.42573,0.0,0.0,0.0,-4.69825,-15.98552,-13.17803,9.31,-1.59,3.36,3.0
1758077882.57816,1758077882.43573,0.0,0.0,0.0,-3.38045,-19.76705,-13.00614,9.31,-1.59,3.36,3.0
1758077882.57909,1758077882.44573,0.0,0.0,0.0,-2.29183,-24.29341,-12.60507,8.19,-1.21,3.27,3.0
1758077882.59418,1758077882.45573,0.0,0.0,0.0,-0.74485,-26.75713,-12.204,8.19,-1.21,3.27,3.0
