time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
44.94,-0.274503991427059,-0.605495016664945,0.0644077177057697,0.205941016942461,-0.152578912861387,0.0939725955636958,0.161788707053962,-0.165459110292002,0.023915106765071,0.0284430855553984,0.0217079238388889,-0.00679419886165999
44.945,-0.27185848737607,-0.596965858436375,0.062099749028051,0.191370100937037,-0.161270759604229,0.0949517743471989,0.140200791852206,-0.156094747352283,0.0222219174656072,0.0160314101638422,0.0208726014623537,-0.00684019264363732
44.95,-0.26888722262733,-0.588279715054236,0.059789218716062,0.17702393825005,-0.169693480982521,0.095846190999865,0.118160648222147,-0.145796371620793,0.0203867716091199,0.00328489738186097,0.0197944889782613,-0.00682070915605994
44.955,-0.265514257725178,-0.579452735914186,0.0574763372514707,0.162976761142871,-0.177806073000471,0.0966462681702585,0.0958587065440354,-0.134711173308171,0.0184503910920817,-0.00968938978547518,0.0184806476276032,-0.00673633534541256
44.96,-0.261680060473701,-0.570499959978551,0.0551617880335385,0.149292811924271,-0.185575640659921,0.0973452656923723,0.073480116301046,-0.12300557502067,0.0164564595534572,-0.02278246093321,0.0169491541001833,-0.0065897157903985
44.965,-0.257342856357972,-0.561433502356113,0.0528468084498028,0.136025964594203,-0.192977733263952,0.0979392966093216,0.0511986894212368,-0.11086273707998,0.0144507231229312,-0.0358849746569526,0.0152293335580691,-0.00638543007810718
44.97,-0.252479325528462,-0.552260707078349,0.0505332354779912,0.123219609448583,-0.199996419232803,0.0984272456284493,0.0291711503556022,-0.0984794511285872,0.0124800029246096,-0.0488887661451069,0.013361661643856,-0.0061298127173494
44.975,-0.247084639521385,-0.542982403213639,0.0482235196700317,0.11090679461717,-0.20662410716715,0.0988105953472225,0.00753195040855581,-0.0860624623871066,0.0105911386844629,-0.0616882773076741,0.0113973211711189,-0.00583072117475363
44.98,-0.241171855055523,-0.533591397002596,0.0459207120553242,0.099110610750482,-0.212861125361906,0.0990931682747122,-0.0136111072249938,-0.0738242839538991,0.00882988595326241,-0.0741818419659045,0.00939740723018095,-0.00549725861137623
44.985,-0.23477070550933,-0.524071320392628,0.0436284288166517,0.0878447978145819,-0.218715076584464,0.0992807951193393,-0.0341802074911718,-0.0619785897669849,0.0072397923530543,-0.0862727819996059,0.00743178341693859,-0.00513945875864049
44.99,-0.227925851736081,-0.514395936886591,0.0413507985685797,0.0771145466343697,-0.224199988768409,0.0993809219417917,-0.0541296376841283,-0.0507352954784173,0.00586108078033395,-0.0978702760051239,0.00557760167842918,-0.00476794110188862
44.995,-0.220694671677301,-0.504528980199043,0.039092396760697,0.0669174627636489,-0.22933528549003,0.099402170504306,-0.0734465288407092,-0.040295457625192,0.00472956953985693,-0.108889969949311,0.00391750867844958,-0.00439354513593723
45,-0.213144682111058,-0.494424571429805,0.0368581712076218,0.0572446566014508,-0.234144602892565,0.0993538674134327,-0.0921501307909376,-0.0308461401502265,0.00387566081903821,-0.119254309395767,0.00253757236950595,-0.0040269529158874
45.005,-0.205350695523288,-0.484028228152153,0.0346533620900491,0.0480819214050278,-0.238654482318247,0.0992455583987858,-0.110289588806297,-0.0225554125184011,0.00332342961943653,-0.128892584893627,0.00152497330107861,-0.00367830944153704
45.01,-0.197391820520356,-0.47327844588397,0.0324834190486043,0.0394109598499469,-0.242892970479798,0.0990865242635082,-0.12794025724135,-0.0155676543610411,0.00308984511414981,-0.137740695698127,0.000965515727543912,-0.0033568505757543
45.015,-0.189348415599518,-0.462108800718386,0.0303539172698925,0.0312106199071761,-0.246888161638847,0.0988853146777965,-0.145198656478686,-0.0099993467717629,0.00318415527873273,-0.145740651656295,0.000941023380039611,-0.00307054819421043
45.02,-0.18129910372859,-0.450450493131393,0.0282704737984481,0.0234581019374322,-0.250666718913338,0.0986493150860822,-0.162176250912019,-0.00593552914858819,0.00360746344127944,-0.152839848244228,0.00152669337349751,-0.00282578208213139
45.025,-0.173317949335053,-0.438235228622322,0.0262386647472346,0.0161301010129251,-0.254252414317415,0.0983843606078814,-0.178992294330838,-0.00342709204370677,0.00435252202730034,-0.158990164684642,0.00278848864738708,-0.00262704771854411
45.03,-0.165471890244676,-0.425398312059831,0.024263943661228,0.00920385160311501,-0.257664729130953,0.0980944090004266,-0.195766051343454,-0.0024890602445798,0.00540376417834169,-0.164146949018977,0.00478065409637753,-0.002476708505784
45.035,-0.157818505146625,-0.411881820257551,0.0223515610396887,0.00265804596369899,-0.260917557321642,0.0977812826036255,-0.212608755714503,-0.00309999592077017,0.00673758807950112,-0.168267966111042,0.00754344366422024,-0.00237480020009121
45.04,-0.150404182680585,-0.3976377118939,0.0205064849543068,-0.00352639713428009,-0.264018054630262,0.0974444868008997,-0.229615705051868,-0.00520261909751048,0.00832290176778096,-0.171312393940123,0.0111011447262467,-0.00231889427068729
45.045,-0.14326274174275,-0.382630735561709,0.0187333228068242,-0.00936573038278416,-0.266965674293122,0.0970811100022965,-0.246858912711792,-0.0087057023061329,0.0101219279966218,-0.173239959318904,0.0154604817258647,-0.00230402565922526
45.05,-0.136414534718788,-0.366841005272373,0.0170362445283504,-0.0148729525402658,-0.2697514270655,0.0966858075836381,-0.264380739036044,-0.0134872488007035,0.0120912595563677,-0.174010305490418,0.0206094730223823,-0.00232268893739886
45.055,-0.129866046803557,-0.350266127603115,0.0154189078960414,-0.0200575619611597,-0.272357398236246,0.096250869681675,-0.28218890259809,-0.0193989105057124,0.0141831455281735,-0.173582680119321,0.0265168031628209,-0.0023649051875341
45.06,-0.123609986147023,-0.332922785023821,0.013884387083201,-0.0249254836699748,-0.274756547845558,0.0957663703208489,-0.300253226295252,-0.0262715447066154,0.0163469785989938,-0.171916022282751,0.0331317574056023,-0.00241836009226946
45.065,-0.117625842063565,-0.314847704673778,0.012435106012785,-0.0294791573195431,-0.276912812608363,0.0952203930889119,-0.318504402139905,-0.0339217498383822,0.0185309432010695,-0.168969510587565,0.0403847466192206,-0.00246861176311731
45.07,-0.111880872698876,-0.29609796966726,0.0110727784979868,-0.0337177669620208,-0.278781519444328,0.0945993265305273,-0.336834962927967,-0.0421591636111982,0.0206837743743875,-0.164703611040676,0.0481884292362802,-0.00249936482818053
45.075,-0.106331470015937,-0.276750659417425,0.00979835747740571,-0.0376375884327974,-0.280310111380524,0.0938882206249823,-0.355102530477691,-0.0507942548074322,0.0227565685019437,-0.159081632511455,0.0564394136410289,-0.00249280531736616
45.08,-0.10092483926702,-0.256901834905233,0.00861199584400632,-0.0412324266284632,-0.281439177263875,0.0930711941852723,-0.373135272532398,-0.0596462976020214,0.024704580145721,-0.152071759628839,0.0650205003905736,-0.00242998902269716
45.085,-0.0956009226409315,-0.236664912676182,0.00751302139404708,-0.0444941132635437,-0.28210376749726,0.0921318817877575,-0.39073935006188,-0.0685511885964995,0.0264889348697647,-0.143649488697585,0.073803400435011,-0.0022912743642098
45.09,-0.0902944927192967,-0.216168496063056,0.00649992826248991,-0.0474130359007333,-0.282234969151444,0.091053907941862,-0.407707983893682,-0.0773687557043219,0.0280781868543882,-0.133800344489056,0.0826518444679845,-0.00205678942085148
45.095,-0.084937340755994,-0.195553752294842,0.00557038685475197,-0.0499786711148247,-0.281761705527402,0.0898213756675271,-0.423831629354176,-0.0859892167364728,0.0294496527210963,-0.122522710023471,0.0914249809473092,-0.00170692169137597
45.1,-0.0794604874195243,-0.174971438611454,0.0047212737333345,-0.0521800983883337,-0.280612717755633,0.088419356493733,-0.438908638042825,-0.0943384738834144,0.0305904593720205,-0.109830565399909,0.0999809470452353,-0.00122281826483534
45.105,-0.0737963491177489,-0.154578688508755,0.00394872218871537,-0.0540064764413094,-0.278718679522531,0.0868343691459333,-0.452755724139848,-0.102381976040529,0.0314982534875871,-0.0957559131794694,0.108180488358517,-0.000586883303677489
45.11,-0.067880800786349,-0.134535670561492,0.00324819335071284,-0.0554474697558321,-0.276014390706142,0.0850548348551354,-0.465217550044571,-0.110126940535763,0.0321815330138552,-0.0803506721341474,0.115890499965891,0.000216740997137712
45.115,-0.0616550853585887,-0.115002227303075,0.00261456673172742,-0.0564936195672151,-0.272440991760951,0.0830714982640713,-0.476174805041094,-0.117622795273196,0.0326595757320962,-0.0636878495270202,0.122987363560781,0.001201724505071
45.12,-0.0550675302645715,-0.0961345913996812,0.00204224810711816,-0.0571366600000612,-0.267948138237972,0.080877804250203,-0.485550264306236,-0.12495977767926,0.0329619560156699,-0.0458618513764752,0.129359962934518,0.0023791453620493
45.125,-0.0480750414591246,-0.0780822623949164,0.00152529171386638,-0.0573697857481329,-0.262496073904968,0.0784702225113775,-0.493312469925155,-0.13226570460774,0.0331276573657367,-0.0269878539910962,0.134912272841997,0.00375714753384085
45.13,-0.0406443549581974,-0.0609851114992121,0.00105753297410283,-0.0571878821798538,-0.256057541489458,0.0758485133178823,-0.499476852589516,-0.139701004562026,0.0332038046052084,-0.00720023034292758,0.139565433810595,0.00534067441021947
45.135,-0.0327530341298653,-0.0449707661735523,0.000632727404426632,-0.0565877315277369,-0.248619471974878,0.0730159292703482,-0.504104293495821,-0.147452177845455,0.0332440551531446,0.0133499066268856,0.143259247091344,0.00713129168907313
45.14,-0.0243902076775626,-0.0301523122612177,0.000244691113826869,-0.0555682095653294,-0.240184396481607,0.0699793490906588,-0.507297293891465,-0.155723919628744,0.0333067031608709,0.0344979218880638,0.145953048822601,0.00912711006471411
45.145,-0.0155570482069678,-0.0166263402840065,-0.000112561650151112,-0.0541304857612987,-0.230771528946723,0.0667493403458562,-0.509194061948666,-0.164730203701859,0.0334525630843452,0.0560694693835582,0.147625949489388,0.011322814170615
45.15,-0.00626699451236732,-0.00447135470447372,-0.000444688084831463,-0.0522782364320947,-0.220417473072119,0.0633401485743001,-0.509960935148759,-0.174684678980679,0.0337427101013268,0.0778846983881523,0.148276452603636,0.0137097988861629
45.155,0.0034542775432022,0.00625343974661292,-0.000756897100226836,-0.050017875239751,-0.209176513469469,0.0597696106408805,-0.50978362768541,-0.185790774314106,0.0342361631908558,0.0997626440025964,0.147921493687176,0.0162764078478474
45.16,0.0135691300914761,0.015508962930239,-0.00105384301662105,-0.0473587990657096,-0.197120458839043,0.0560589904501664,-0.508857826879783,-0.198231936789731,0.03498760211067,0.121525592587754,0.146594965467645,0.019008262396064
45.165,0.0240284788873337,0.0232766847079291,-0.00133953453302704,-0.0443136405613074,-0.184338014674099,0.0522327355837452,-0.507379663272114,-0.212162441053375,0.036045211298203,0.143003227637178,0.144345816064263,0.0218886630030964
45.17,0.0347725443166838,0.0295586413471169,-0.00161725990441647,-0.0408985123334717,-0.17093367463079,0.0483181541898684,-0.505536550575179,-0.227699198583178,0.0374487412652068,0.164036385940334,0.141235822409325,0.0248990402806427
45.175,0.0457318323032577,0.0343770355681146,-0.0018895284519936,-0.0371332225536549,-0.15702613343994,0.0443450126945915,-0.503498839496341,-0.244914963556417,0.0392278708977192,0.184480284752597,0.137337150180356,0.028019429671205
45.18,0.0568283382721305,0.0377734170944658,-0.00215802787996786,-0.0330414384507244,-0.142746239922475,0.0403450567208127,-0.501412659223674,-0.263833274690956,0.0414009420713891,0.20420711516221,0.132729813620207,0.0312289433581524
45.185,0.0679769644087677,0.0398074474134873,-0.00242359643798373,-0.0286507731477033,-0.128234525891104,0.036351460022451,-0.499394237679227,-0.284425391388974,0.0439741214508395,0.223107932467755,0.127499143948017,0.0345062149116798
45.19,0.0790871356436388,0.0405552621964436,-0.00268620878300196,-0.0239927728687587,-0.113638364794229,0.0323982092208144,-0.497525901724163,-0.306609381612373,0.0469410240689695,0.241093809207711,0.121733364381733,0.0378297964723765
45.195,0.0900645929961079,0.0401074573646422,-0.00294497446760734,-0.019102785645434,-0.099108831973626,0.0285194355532844,-0.495853866206598,-0.330251404826309,0.0502828105586809,0.258096249088572,0.115521354375587,0.0411784942762225
45.2,0.100813334334663,0.0385667396040322,-0.00319814829778173,-0.0140196989807556,-0.0847973552890313,0.024748708524348,-0.494387830427861,-0.355169114751883,0.0539687463646497,0.274066889480499,0.108950667114441,0.0445316352334019
45.205,0.111237662817882,0.0360452982720315,-0.00344315231785999,-0.0087855419180507,-0.0708522594325563,0.0211183100268688,-0.493102316037344,-0.381136993217135,0.0579571886787047,0.288976545821001,0.102105844293068,0.0478692641974835
45.21,0.12124429320856,0.0326619717256437,-0.00367660981799506,-0.00344495582486811,-0.0574153182881347,0.0176585108446503,-0.4919396046653,-0.407893327384982,0.062196946926385,0.30281367291353,0.0950670523285564,0.0511722776821087
45.215,0.130744457168767,0.0285392954104701,-0.00389439241289838,0.0019554529820989,-0.0446184359603042,0.0143968740540897,-0.490814069189072,-0.435148465772759,0.066628946800411,0.315582335644867,0.0879090457272013,0.0544225044751899
45.22,0.139655942010245,0.0238005297167453,-0.00409168177812242,0.00736785783124714,-0.0325805774515064,0.0113576112669174,-0.489617641138446,-0.462593938926602,0.0711881170499611,0.327299795078507,0.0807004473099244,0.0576027465093575
45.225,0.147904994585197,0.0185667709253519,-0.00426304791488506,0.0127440265901058,-0.0214050635148111,0.00856101747701293,-0.488226119480836,-0.489912010504659,0.0758054129124069,0.337993825225509,0.0735033219622979,0.0606967943986713
45.23,0.155428023981972,0.0129542474067797,-0.00440254573909165,0.0180361763342322,-0.0111773306470758,0.00602300822412569,-0.486506003420947,-0.516785232940165,0.0804098900943346,0.347699881024982,0.0663730107389821,0.0636894314201775
45.235,0.162173043535672,0.00707189540726198,-0.00450383131361228,0.0231978361559852,-0.00196323713866826,0.0037547788833956,-0.484321523936954,-0.542905615249978,0.0849307479810737,0.356458239113154,0.0593581854736666,0.0665664377590287
45.24,0.168100803581458,0.00101929506340946,-0.0045602982041857,0.0281846875785973,0.00619202884991755,0.00176260047143064,-0.481541555133429,-0.567983063452418,0.089299269345617,0.364311229740392,0.0525010803103863,0.0693146039989139
45.245,0.17318557999358,-0.00511497077038921,-0.00456523333884908,0.0329553548128594,0.0132644108649794,4.7759986447772e-05,-0.478046106252726,-0.591752819913979,0.0934505951126947,0.371300670679499,0.0458378554815139,0.0719217595944874
45.25,0.177415598369222,-0.0112544929764725,-0.00451199051357088,0.0374721209400681,0.019250815169938,-0.00139335341719735,-0.473732127028308,-0.61398170000497,0.0973252855420303,0.377465602254965,0.0393990498831971,0.0743768188314484
45.255,0.180793088441116,-0.0173357276621556,-0.00439417843334332,0.0417015505026676,0.0241683375837045,-0.00256902164274818,-0.468518401199964,-0.634472996524037,0.100870632443737,0.382840407007755,0.0332100822009064,0.0766698438942076
45.26,0.183333976965731,-0.023308203672742,-0.0042058590111938,0.0456150035302855,0.0280529362014851,-0.00349184138742881,-0.462349353216145,-0.653069989441079,0.104041699833105,0.387453378528955,0.0272917651560054,0.0787921223389747
45.265,0.185067239275314,-0.0291342668238007,-0.00394175064942463,0.0491890304379262,0.0309576197419727,-0.0041782545410493,-0.455197648832767,-0.669658057162641,0.106802082126576,0.39132578242631,0.0216608034777498,0.080736254614425
45.27,0.186033939511152,-0.0347883988681848,-0.00359743045933772,0.0524056413197915,0.0329502363712701,-0.00464798529815671,-0.447065528660901,-0.6841654340029,0.109124379202276,0.39447142921524,0.0163302529999033,0.0824962462834231
45.275,0.186285997101303,-0.0402561635589727,-0.00316952887951724,0.055252446823841,0.0341109581083991,-0.00492340675947808,-0.437984871847423,-0.696562696689465,0.110990396276886,0.396896755272487,0.0113099253410242,0.0840675992001583
45.28,0.185884722314244,-0.0455328431800423,-0.00265590995171126,0.0577226709911282,0.0345295613381802,-0.00502886131976947,-0.428016042268263,-0.706861091618154,0.112391083663832,0.398601385026303,0.00660672945042931,0.0854473959620849
45.285,0.184899166850458,-0.0506218364395084,-0.00205583061375251,0.0598150391911575,0.0343026047946337,-0.00498995950538305,-0.417245619473086,-0.715109835975072,0.113326237272526,0.399579126405829,0.00222494743439218,0.0866343723430519
45.29,0.183404336663296,-0.055532892686439,-0.00137007276181066,0.0615335466245955,0.0335306030611519,-0.00483288123359824,-0.405783159198341,-0.721392541677382,0.113803985413166,0.399819333227539,-0.00183355282898964,0.0876289729914717
45.295,0.181479313827678,-0.0602802581980654,-0.000601042497338795,0.0628871148623415,0.032315286722129,-0.00458370185164935,-0.393757162142072,-0.725822922872776,0.113840091269573,0.399308553459432,-0.00556916192378282,0.0884333863447778
45.3,0.179205332631505,-0.0648808080940846,0.000247168125931135,0.0638891456182076,0.0307570304398274,-0.0042677629360599,-0.381310453977077,-0.728539956296791,0.113457103384329,0.398032371746506,-0.00898442104183298,0.0890515554090806
45.305,0.176663852488152,-0.0693522326584632,0.0011687604446694,0.064556982482677,0.028952518111029,-0.00390910486632406,-0.368595193864618,-0.729702669141528,0.112683388652249,0.395977348539528,-0.0120839517014537,0.089489161761042
45.31,0.173934667081763,-0.0737113399407753,0.00215625196641971,0.0649112927390741,0.0269927005823886,-0.00352997480998384,-0.355767733037405,-0.729484730644091,0.111552083548013,0.393132956752081,-0.0148744122631026,0.0897535808569701
45.315,0.171094085650863,-0.077972527955787,0.00320054359966044,0.064975382686932,0.0249610868545741,-0.00315042014430627,-0.342983539729327,-0.728069020487273,0.110099999500734,0.389493419981777,-0.0173644707326698,0.0898538075045981
45.32,0.168213218734337,-0.0821464700976008,0.00429103096756322,0.0647744611363368,0.0229323949234752,-0.00278797365861476,-0.33039239254387,-0.725642338572432,0.108366517380139,0.385059363689871,-0.0195647840562059,0.0898003511850827
45.325,0.165356397236719,-0.0862390470155054,0.00541575807285802,0.0643348669153746,0.0209715739701626,-0.00245743328099894,-0.318134022282266,-0.722390406486674,0.106392503958819,0.379839201891595,-0.02148797505185,0.0896051018097057
45.33,0.162579750445846,-0.0902505476128584,0.0065616102748906,0.0636832773317036,0.0191331960220182,-0.0021707356842691,-0.306334353602396,-0.718493291395962,0.104219280044719,0.373850196264909,-0.0231485991374018,0.0892811674393948
45.335,0.159929965721817,-0.0941751514310674,0.00771454233863485,0.0628459155086488,0.0174612028822561,-0.00193692005703861,-0.295102464234405,-0.714121359150123,0.101887665917369,0.367119141395334,-0.0245630940002665,0.0888426864473324
45.34,0.157443249978285,-0.0980006948136274,0.00885983625757204,0.0618477753175256,0.015988983390296,-0.00176217566130115,-0.28452834264709,-0.709431836580386,0.0994371250036705,0.35968264828073,-0.0257497062803118,0.0883046175142275
45.345,0.155144510746034,-0.101708714191426,0.00998238266924829,0.0607118831783496,0.0147397471660122,-0.00164996459811588,-0.274681486973384,-0.704566035059964,0.0969050216855792,0.351587017289214,-0.0267283901986284,0.0876825116568938
45.35,0.153046772448102,-0.105274751804004,0.0110669789973994,0.0594586162188589,0.0137271540524061,-0.00160120950450847,-0.265610350583464,-0.699647260134735,0.0943260040323608,0.342887710545714,-0.0275206739015572,0.0869922711535283
45.355,0.151150841391772,-0.10866890231899,0.0120986369830758,0.0581050960821317,0.0129561535651765,-0.00161453472140121,-0.257342604690521,-0.694779406928933,0.0917315173482491,0.333648451317268,-0.02814949015816,0.0862499007063358
45.36,0.149445230737765,-0.111856573216626,0.0130628920163993,0.056664676974918,0.0124239857685746,-0.00168654879769715,-0.249886157229591,-0.690046219200237,0.0891494499168802,0.323939993586717,-0.0286389690247109,0.0854712564547397
45.365,0.14790635417234,-0.114799427493036,0.0139461066498707,0.0551465452813942,0.0121212940415431,-0.00181215600484558,-0.243230841007694,-0.685511171981019,0.0866039083303505,0.313838618022096,-0.0290141912522919,0.084671798521404
45.37,0.146498994019794,-0.117456474178879,0.0147357608558247,0.0535554461765759,0.0120333010355955,-0.00198488478930819,-0.237350663406729,-0.6812179238318,0.0841151163672902,0.303424420521767,-0.0293009026376695,0.0838663526588136
45.375,0.145177045945729,-0.119785270301069,0.0154207219706555,0.0518915501291728,0.0121410015685739,-0.00219722173508078,-0.232206494974267,-0.677191274577133,0.081699428528084,0.292779466182154,-0.0295251912553442,0.0830688863009711
45.38,0.143884538103695,-0.121743197133455,0.0159914878274616,0.0501504689823936,0.0124223300232227,-0.00244094058344356,-0.227749065016565,-0.673438557453739,0.0793694470067473,0.281985884799438,-0.0297131315711195,0.0822923039547845
45.385,0.142556917503363,-0.123288773763156,0.0164403972931787,0.048323427472253,0.0128532647787115,-0.00270741709504877,-0.223922128574839,-0.66995139023686,0.0771342290250668,0.271123983925029,-0.0298904017775523,0.0815482664287619
45.39,0.141122590517774,-0.1243829720041,0.0167618032694052,0.0463975916499655,0.0134088380350388,-0.00298792196990964,-0.220665670565697,-0.666707707544689,0.0749995700303235,0.260270452220774,-0.0300818831919342,0.0808470379214492
45.395,0.139504697855676,-0.124990498374091,0.016952204159376,0.0443565508171161,0.0140640258284605,-0.00327388559316912,-0.217919018968685,-0.663673995753366,0.0729683472405206,0.249496719698256,-0.0303112530286215,0.0801973644896504
45.4,0.137623097126225,-0.125081011074855,0.0170103308174613,0.0421809443929887,0.014794499818773,-0.00355712998026752,-0.215623749246178,-0.660807652622166,0.0710409074154082,0.238867532790067,-0.0306005840492382,0.0796063868776795
45.405,0.135396518511278,-0.124630242543508,0.0169371870528944,0.0398492197779771,0.0155772293063343,-0.00383006489026286,-0.213726276101238,-0.658059395884589,0.0692154825654533,0.2284397916112,-0.0309699662207563,0.0790795900869595
45.41,0.132744851294819,-0.123621001061145,0.0167360428279499,0.0373385019476661,0.0163909286761271,-0.00408584660278066,-0.212180045550262,-0.65537564889825,0.0674886176217893,0.218261684829706,-0.0314371662898913,0.0786207913634211
45.415,0.129591511398473,-0.122044028011051,0.0164123803460572,0.0346255504219472,0.0172163518590878,-0.00431849926227481,-0.210947259371869,-0.652700837170856,0.0658555949072957,0.208372144918395,-0.0320173408795909,0.0782321674428661
45.42,0.125865833001976,-0.11989869059829,0.0159737942432908,0.0316877746280566,0.0180364412654624,-0.0045229999416616,-0.210000084517346,-0.649979537275321,0.064310841574398,0.198800633822421,-0.0327228171937866,0.07791432090043
45.425,0.121505421184827,-0.117193493120118,0.0154298480560983,0.0285042747446832,0.0188363438287375,-0.00469532963418847,-0.209321321262125,-0.647158429183092,0.0628483079691308,0.189567256790169,-0.0335629526798387,0.0776663843039903
45.43,0.116458397719752,-0.113946393181312,0.0147918900209285,0.0250568720982851,0.0196033111804543,-0.00483249322579973,-0.208904525014039,-0.644188013938607,0.0614618070553986,0.180683190693889,-0.03454408119931,0.0774861596103188
45.435,0.110685469081,-0.110184912569697,0.014072832052884,0.0213310912864799,0.0203265044662344,-0.00493251211843561,-0.208753597105092,-0.641024070155626,0.060145307456207,0.172151402892794,-0.035669548700789,0.0773702889377068
45.44,0.104161744770356,-0.105946035852592,0.0132868964393644,0.0173170556018729,0.0209967268531415,-0.00499439356553848,-0.208881878976968,-0.637628834153885,0.0588931751792615,0.163967627722692,-0.0369398364924205,0.0773144515961241
45.445,0.0968782355261202,-0.101275893146,0.0124493353629991,0.0130102581582905,0.0216061083397267,-0.00501808095157554,-0.209310801385475,-0.633971898776931,0.0577003615261115,0.156121560103485,-0.0383527654542651,0.07731358116346
45.45,0.0888429651031584,-0.0962292269755602,0.0115761288314345,0.00841217346614117,0.0221477680628847,-0.00500438921295587,-0.210068155114593,-0.630030834311223,0.0565625368894173,0.148598219565512,-0.0399037703801823,0.0773620955653443
45.455,0.0800816362366532,-0.0908686467248139,0.0106836669382252,0.00353067809314923,0.0226154789264345,-0.00495492938087266,-0.211186061792449,-0.625791541052005,0.0554761720145766,0.141379433228756,-0.0415862304887812,0.0774541326241975
45.46,0.0706378011558229,-0.0852636778827602,0.00978842261049854,-0.00161974555388866,0.0230033581054406,-0.00487202585582106,-0.21269873240851,-0.621248346919875,0.0544385697850365,0.13444538296405,-0.0433918402582585,0.0775837834321739
45.465,0.0605724994985965,-0.079489617179979,0.00890662111892542,-0.00701804148328409,0.0233056048792005,-0.00475862953180521,-0.214640106814376,-0.616403865497569,0.0534478516842722,0.127776160186581,-0.0453110042263255,0.0777453161727401
45.47,0.0499633414640526,-0.0736262087471983,0.0080539126395742,-0.0126368595197881,0.0235163044044472,-0.00461822931148988,-0.217041469738521,-0.611268630592619,0.0525029038358085,0.121353271560135,-0.0473332401930351,0.077933383627758
45.475,0.0389030311647362,-0.0677561606280755,0.00724505407268144,-0.0184430839149841,0.0236293125641513,-0.00445476392908327,-0.219929137669473,-0.605860523732088,0.0516032879989534,0.11516104040615,-0.0494475771594579,0.0781432084916977
45.48,0.0274973439198171,-0.0619635252910798,0.00649360614849924,-0.024398603469924,0.0236382330347432,-0.00427253536268895,-0.223322306493542,-0.60020401160157,0.0507491231849557,0.109187851871589,-0.0516429370012179,0.0783707416853102
45.485,0.0158625910669452,-0.0563319721485967,0.00581165159389728,-0.0304613053492014,0.0235364933341978,-0.00407612450769223,-0.227231142251435,-0.5943292118776,0.0499409437305933,0.103427194923155,-0.0539084919179533,0.0786127900284698
45.49,0.00412262608255964,-0.0509429844115181,0.00520953980398598,-0.0365862646581199,0.0233175219814953,-0.00387030922987794,-0.23165518713651,-0.588270808372231,0.0491795397761612,0.097878460941999,-0.0562339927111798,0.078867110817398
45.495,-0.00759453435469783,-0.0458740167640802,0.00469566306881159,-0.0427270921673959,0.0229750241559738,-0.00365998444961694,-0.236582140308754,-0.582066839759628,0.0484657861660352,0.0925474669468798,-0.0586100655602956,0.079132471996536
45.5,-0.0191603820140376,-0.0411966541910645,0.00427626895325843,-0.0488373937121471,0.0225033485373285,-0.00345008354959351,-0.241987058720039,-0.575757389939297,0.0478004658180166,0.0874466810372505,-0.0610284769146356,0.0794086776846096
45.505,-0.0304497723269447,-0.0369748156611725,0.00395531292435812,-0.0548722871623424,0.0218979334781799,-0.00324550016515797,-0.247832007464687,-0.569383211691131,0.0471840935678913,0.0825951381979525,-0.0634823672406223,0.07969655979274
45.51,-0.0413448398602705,-0.0332630490834002,0.0037343547681592,-0.0607899168366189,0.0211558164536267,-0.00305100931889028,-0.254066172744756,-0.562984318071631,0.0466167463557168,0.0780180457542239,-0.0659664546234232,0.0799979373564643
45.515,-0.0517388399521599,-0.0301049658132949,0.00361250174007452,-0.0665529011569433,0.0202761869832961,-0.00287118690286016,-0.26062643394697,-0.556598577522501,0.0460979053535972,0.0737460890801665,-0.0684772086993849,0.0803155459914997
45.52,-0.0615397756751391,-0.0275318637936256,0.00358640074809075,-0.0721296475292606,0.0192609600603021,-0.00271032668988215,-0.267438375137706,-0.550260348715474,0.0456263152307399,0.0698144592080469,-0.0710129942498859,0.0806529405661337
45.525,-0.0706736672363028,-0.0255615879726403,0.00365028117546793,-0.0774954691519633,0.0181153446664161,-0.00257235435847508,-0.274417701036691,-0.543999189848592,0.0451998652209558,0.0662616343418896,-0.0735741822318173,0.0810143747414843
45.53,-0.0790873241113295,-0.0241976747690648,0.00379604920533751,-0.0826334419078992,0.0168483803081259,-0.00246073842852036,-0.281472008723257,-0.537838674800901,0.0448154960295211,0.063127956568543,-0.0761632242909431,0.081404661436449
45.535,-0.08675048907128,-0.0234288238873682,0.0040134337101239,-0.0875349458178619,0.0154734137620586,-0.00237839850329438,-0.288502854387238,-0.531795345741673,0.0444691359293895,0.0604540529540671,-0.0787846851426671,0.0818290184986906
45.54,-0.0936572380657572,-0.0232287356080456,0.00429018291059231,-0.09219984475904,0.014008488439147,-0.00232761177126941,-0.29540804470442,-0.525877828956096,0.0441556686881874,0.0582791564353717,-0.0814452258449898,0.0822929038888906
45.545,-0.0998265407288377,-0.0235563447144371,0.00461231009074816,-0.0966362702017524,0.0124766200113004,-0.00230991930665257,-0.302084075148111,-0.520086138112001,0.0438689352612222,0.056639386238226,-0.0841535301528725,0.0828018445153216
