timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758076261.0503,34615.0,190.14877,37634.0,206.73289,344.0,9.55556,-696.0,-19.33333,4.0
1758076261.0515,34587.0,189.99496,37598.0,206.53514,723.0,20.08333,-690.0,-19.16667,4.0
1758076261.06741,34538.0,189.7258,37570.0,206.38133,1114.0,30.94444,-469.0,-13.02778,4.0
1758076261.08354,34473.0,189.36874,37552.0,206.28246,1426.0,39.61111,-269.0,-7.47222,4.0
1758076261.08437,34392.0,188.92377,37541.0,206.22203,1728.0,48.0,-185.0,-5.13889,4.0
1758076261.10054,34299.0,188.4129,37532.0,206.17259,1917.0,53.25,-184.0,-5.11111,4.0
1758076261.10314,34200.0,187.86908,37520.0,206.10667,1949.0,54.13889,-255.0,-7.08333,4.0
1758076261.11843,34101.0,187.32524,37504.0,206.01878,1919.0,53.30556,-399.0,-11.08333,4.0
1758076261.13453,34007.0,186.80888,37475.0,205.85945,1794.0,49.83333,-710.0,-19.72222,4.0
1758076261.13532,33923.0,186.34746,37431.0,205.61775,1596.0,44.33333,-927.0,-25.75,4.0
1758076261.15051,33846.0,185.92447,37377.0,205.32112,1419.0,39.41667,-1204.0,-33.44444,4.0
1758076261.15255,33777.0,185.54544,37307.0,204.9366,1295.0,35.97222,-1502.0,-41.72222,4.0
1758076261.16853,33714.0,185.19937,37224.0,204.48065,1177.0,32.69444,-1761.0,-48.91667,4.0
1758076261.18449,33656.0,184.88074,37129.0,203.9588,1160.0,32.22222,-1937.0,-53.80556,4.0
1758076261.18532,33598.0,184.56213,37026.0,203.39301,1144.0,31.77778,-2059.0,-57.19444,4.0
1758076261.20134,33540.0,184.24353,36924.0,202.83267,1171.0,32.52778,-1997.0,-55.47222,4.0
1758076261.20268,33475.0,183.88647,36829.0,202.31082,1328.0,36.88889,-1812.0,-50.33333,4.0
1758076261.21759,33404.0,183.49644,36745.0,201.8494,1464.0,40.66667,-1498.0,-41.61111,4.0
1758076261.23359,33327.0,183.07347,36674.0,201.45937,1527.0,42.41667,-1327.0,-36.86111,4.0
1758076261.23434,33250.0,182.6505,36611.0,201.1133,1495.0,41.52778,-1194.0,-33.16667,4.0
1758076261.24961,33179.0,182.26048,36549.0,200.77272,1307.0,36.30556,-1264.0,-35.11111,4.0
1758076261.26558,33120.0,181.93636,36484.0,200.41566,1063.0,29.52778,-1324.0,-36.77778,4.0
1758076261.26635,33078.0,181.70564,36410.0,200.00916,670.0,18.61111,-1550.0,-43.05556,4.0
1758076261.28152,33054.0,181.57381,36326.0,199.54773,300.0,8.33333,-1746.0,-48.5,4.0
1758076261.28219,33047.0,181.53535,36232.0,199.03137,27.0,0.75,-1889.0,-52.47222,4.0
1758076261.29761,33050.0,181.55183,36134.0,198.49301,-67.0,-1.86111,-1973.0,-54.80556,4.0
1758076261.32237,33052.0,181.56282,36035.0,197.94919,-27.0,-0.75,-1936.0,-53.77778,4.0
1758076261.32257,33052.0,181.56282,35942.0,197.43831,15.0,0.41667,-1778.0,-49.38889,4.0
1758076261.32963,33052.0,181.56282,35855.0,196.9604,0.0,0.0,-1622.0,-45.05556,4.0
1758076261.34561,33052.0,181.56282,35778.0,196.53743,-9.0,-0.25,-1489.0,-41.36111,4.0
1758076261.34643,33053.0,181.56831,35708.0,196.15288,-23.0,-0.63889,-1333.0,-37.02778,4.0
1758076261.36168,33056.0,181.58479,35642.0,195.79033,-71.0,-1.97222,-1299.0,-36.08333,4.0
1758076261.36235,33062.0,181.61775,35577.0,195.43327,-206.0,-5.72222,-1227.0,-34.08333,4.0
1758076261.37756,33079.0,181.71114,35513.0,195.08171,-392.0,-10.88889,-1302.0,-36.16667,4.0
1758076261.39356,33106.0,181.85945,35445.0,194.70816,-660.0,-18.33333,-1324.0,-36.77778,4.0
1758076261.39441,33145.0,182.07368,35376.0,194.32913,-817.0,-22.69444,-1404.0,-39.0,4.0
1758076261.40956,33189.0,182.31541,35304.0,193.93362,-949.0,-26.36111,-1393.0,-38.69444,4.0
1758076261.4256,33242.0,182.60655,35232.0,193.53812,-1126.0,-31.27778,-1420.0,-39.44444,4.0
1758076261.42682,33302.0,182.93614,35162.0,193.15358,-1200.0,-33.33333,-1343.0,-37.30556,4.0
1758076261.44168,33366.0,183.2877,35097.0,192.79652,-1324.0,-36.77778,-1249.0,-34.69444,4.0
1758076261.44283,33434.0,183.66125,35039.0,192.47792,-1346.0,-37.38889,-1068.0,-29.66667,4.0
1758076261.45765,33503.0,184.04028,34989.0,192.20326,-1406.0,-39.05556,-936.0,-26.0,4.0
1758076261.47373,33574.0,184.4303,34946.0,191.96706,-1410.0,-39.16667,-787.0,-21.86111,4.0
1758076261.47489,33647.0,184.8313,34912.0,191.78026,-1485.0,-41.25,-596.0,-16.55556,4.0
1758076261.4896,33723.0,185.24881,34883.0,191.62096,-1508.0,-41.88889,-572.0,-15.88889,4.0
1758076261.50567,33803.0,185.68826,34855.0,191.46715,-1637.0,-45.47222,-489.0,-13.58333,4.0
1758076261.5068,33889.0,186.16068,34832.0,191.34081,-1782.0,-49.5,-431.0,-11.97222,4.0
1758076261.52163,33983.0,186.67705,34811.0,191.22545,-1910.0,-53.05556,-411.0,-11.41667,4.0
1758076261.5224,34085.0,187.23735,34791.0,191.11559,-2098.0,-58.27778,-387.0,-10.75,4.0
1758076261.53772,34197.0,187.8526,34774.0,191.0222,-2294.0,-63.72222,-338.0,-9.38889,4.0
1758076261.55365,34318.0,188.51727,34755.0,190.91783,-2478.0,-68.83334,-392.0,-10.88889,4.0
1758076261.55444,34449.0,189.23691,34733.0,190.79698,-2638.0,-73.27778,-429.0,-11.91667,4.0
