time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,hip_angle_l_torque_estimated,hip_angle_l_torque_desired,hip_angle_l_torque_measured,hip_angle_l_torque_interaction,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,knee_angle_l_torque_estimated,knee_angle_l_torque_desired,knee_angle_l_torque_measured,knee_angle_l_torque_interaction,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,hip_angle_r_torque_estimated,hip_angle_r_torque_desired,hip_angle_r_torque_measured,hip_angle_r_torque_interaction,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,knee_angle_r_torque_estimated,knee_angle_r_torque_desired,knee_angle_r_torque_measured,knee_angle_r_torque_interaction,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
74.925,-45.4500770306909,-92.5053410488226,-101.368262703752,-0.295982488651065,-7.86374742286633,-8.55074527889538,-9.13775763852984,-75.6342613119788,-8.76884239489339,-78.8552435080343,0.151061718746676,1.80204935446233,0.339636672021462,-0.278970101409446,6.06674415728946,13.8604575244219,-3.13829850377147,-12.5880616200059,54.3797284774986,232.583567286012,-12.025852602943,1.80444293310252,-2.55126252009397,-37.3294175837764,176.434210064316,55.0018914673298,11.1748838501335,25.0432390703824,5.0898725425149,128.283307398738,-139.465450529795,202.169597993192,91.1466551255101,0.283166122463057,0.00968251531812163,-27.5821519207834,109.10976362647,102.094079676832,0.285679280155874,12.8580668716096,11.5973396860243,11.4954211563182,-25.3272025047464,129.198191539339,111.268941468374,0.519540251488606,7.19090315515337,2.46314892246886,2.21622102702939,-0.496627921355248,10.9372647458885,-2.00446766415232,22.4409072936751,1.83739029413155,-195.345512612072,-5.11933102510201,12.9253406702114,0.924220353653992,17.6601480504452,-119.006807145136,-39.4267709034619,-3.41611918274516,8.75256801934005,0.0661626044097429,-18.0201055647726,0.39541735998246,-0.415667717228629,1107.86138246569,-0.222323777799231,0.0872031295630831
74.93,-46.3196300489222,-91.6100481394111,-91.1792140981696,-0.285521885319227,-7.81254790584909,-8.44779914113047,-8.97443175044703,-75.6893358236926,3.25083916161569,-64.0803907463748,0.13945497185954,1.87041916496136,0.575240629213033,-0.00259814179409646,4.45966810446628,12.6859437890785,-3.58818973982869,-11.1413649075298,35.8517864763965,225.391378757612,-9.32269531492785,1.64125710094846,-2.73108282471689,-44.4321979028598,186.557147125621,75.6137464632416,9.74920243093213,19.3799446235221,3.02624691024209,103.908160172325,-139.028364702722,245.062177490574,82.3090854848534,0.282139286366102,0.0146769187082579,-26.5063623312575,109.24956235554,106.663977631492,0.260554754486706,12.6780801434883,11.980329195607,11.9095846900073,-24.0471562409669,130.988132845013,118.124340095013,0.477938313364871,7.54529491034973,3.24902640277606,3.06270715560889,-1.36041903364947,10.3796514475369,-1.56843449724662,21.1134994637218,-2.57287882352419,-197.952041118399,-3.98008713811577,13.0713745695924,1.13880654343851,10.0615058729718,-113.998134804496,-29.4720256738314,-3.80144526579797,8.63639186545835,0.355341280119941,-16.3471830916606,0.457076581299489,-0.38738154011555,1094.68220070357,-0.220365549441163,0.0860613111711684
74.935,-47.157189302309,-90.3007942414135,-87.5439006148002,-0.268859521253076,-7.77659102407163,-8.35842276023159,-8.81866968801352,-75.5127071406416,11.2934023400545,-49.1216481237578,0.127704001461629,1.93489639194337,0.808994101552176,0.267781101548702,4.59261538652777,11.7188174823176,-3.60643740599399,-10.6586224163843,28.3145670479775,221.339560115263,-8.94992156326526,1.84458823821895,-2.53296530635076,-46.1378880382407,165.847494255477,102.920880045708,9.27220977108576,17.4576140781711,1.30557693312125,97.5762197743052,-121.656586672462,249.021921684873,76.3134237448258,0.283548323549427,0.0228502172581962,-25.4807783543526,108.875489813255,108.631967356653,0.239787065890785,12.3118742038261,12.2988756245769,12.2580886737738,-22.7822693361176,129.491842675873,121.925649038266,0.423718419073519,7.69952283216989,4.01445442548448,3.88415751577583,-1.4281960794063,9.57675413626364,-1.25301055353213,18.1204960186194,-13.669519553323,-196.799895706198,-4.18081146593409,12.0495052643355,1.3812398224918,1.42363356474097,-101.945663942229,-19.8783232331324,-3.92006912215086,8.88175602513554,0.22922541164893,-12.9987362807185,2.09936653151528,-2.73220662806201,1080.60542966176,-0.218959091531831,0.0857451112134071
74.94,-47.9947884946234,-88.991477911777,-83.9084137818774,-0.252196362643792,-7.74063242769392,-8.26904211742908,-8.65937781364127,-75.3360700350698,19.3363490272997,-34.1621921950216,0.11595247071989,1.9993766935154,1.04275872040185,0.532706088290831,4.72556900816688,10.7516450582371,-3.62468594229739,-10.1758569057122,20.7769882080174,217.287548262356,-8.57713003592428,2.04792907131403,-2.33483834077094,-47.843659509282,145.136853847645,130.229315766058,8.79519436589298,15.5351918666837,-0.415175093972281,91.2439774383519,-104.283980270735,252.98185469917,70.3174761022785,0.284957427922547,0.0310239055510437,-24.4551454725803,108.501399433359,110.600050925203,0.219018386989748,11.9456508016711,12.6174372434009,12.605002895407,-21.517322115265,127.995481156289,125.72713924655,0.369495939312027,7.85375810833281,4.77991894755024,4.70095343456835,-1.49597635710466,8.77381853891384,-0.937571568858993,15.1273498524525,-24.7666894253053,-195.647695354061,-4.38154536527156,11.0275872313449,1.62368466195132,-7.21465063955149,-89.892618359116,-10.2841633177092,-4.03869863507026,9.1271318849777,0.103103529355571,-9.65012979943106,3.74173479416014,-5.07714352875406,1066.52798737057,-0.217552566555697,0.085428896177683
74.945,-48.8323477480102,-87.6822240137794,-80.273100298508,-0.235533998577642,-7.70467554591645,-8.1796657365302,-8.49900959638544,-75.1594413520188,27.3789122057385,-19.2034495724045,0.104201500321979,2.06385392049741,1.27651219274099,0.791037674213393,4.85851629022837,9.78451875147615,-3.64293360846269,-9.69311441456664,13.2397687795983,213.235729620007,-8.20435628426169,2.25126020858452,-2.13672082240481,-49.5493496446629,124.427200977501,157.536449348524,8.31820170604661,13.6128613213327,-2.13584507109313,84.9120370403318,-86.9122022404754,256.941598893468,64.3218143622509,0.286366465105872,0.039197204100982,-23.4295614956754,108.127326891074,112.568040650363,0.198250698393827,11.579444862009,12.9359836723708,12.9500392404928,-20.2524352104157,126.499190987149,129.528448189804,0.315276045020675,8.00798603015298,5.54534697025866,5.51316565762876,-1.56375340286149,7.97092122764058,-0.622147625144503,12.1343464073501,-35.863330155104,-194.49554994186,-4.58226969308988,10.005717926088,1.86611794100462,-15.8525229477823,-77.840147496849,-0.690460877010179,-4.15732249142315,9.37249604465489,-0.0230123391154407,-6.30168298848894,5.38402474437593,-7.42196861670052,1052.45121632876,-0.216146108646365,0.0851126962199216
74.95,-49.1566917800903,-87.1752166748047,-79.3460621604791,-0.21419976535325,-7.6200917980764,-8.14505481719971,-8.3946613176738,-75.0910420608521,30.49338722229,-8.54861181167772,0.100977800744312,2.09044334107186,1.36703300476074,0.898671966328599,4.86928154147773,9.26366803968554,-3.53038952809075,-6.58110456140043,6.18002096200803,208.919113273322,-8.14907162801751,1.94190219220942,-2.11853278412579,-51.5687294221366,110.392323391904,174.784414035597,8.25965518796742,12.9062302543222,-2.83996249517904,70.3239898884379,-60.0503559675722,267.497962487675,58.9461156108284,0.250403929083851,0.036971906858766,-23.0324050664902,107.982467651367,113.087042481692,0.177227082293811,11.1657366369289,13.0593404769897,13.0978921857826,-19.7626089477539,125.91975402832,131.073317025476,0.272697360415568,7.96131579877679,5.84175825119019,5.85217550112187,-1.70070330910745,7.78724518288218,-0.475823415252391,10.0720249363304,-41.0763449582752,-194.065091997887,-5.12953472483516,9.48657217260432,1.85184159455016,-17.7067200178375,-78.751205486599,1.96902761855797,-3.71199487264004,9.50652167608089,-0.107811644385413,-4.59081702959746,5.31633412322873,-8.61502910423796,1029.44016476226,-0.213423800441267,0.0855923084961958
74.955,-49.1566917800903,-87.1752166748047,-80.1305508388574,-0.189914873409626,-7.50478560096808,-8.14505481719971,-8.3283353546314,-75.0910420608521,30.49338722229,-0.614392385802018,0.103143035104143,2.09308805187614,1.36703300476074,0.907694870900656,4.80283482187061,9.0248751410975,-3.33520228924488,-1.80781012048877,-0.577446356060251,204.435497818352,-8.29442382715805,1.3085818959542,-2.214049943561,-53.7861836065558,100.576563770932,185.674293082317,8.46554409622152,12.9678975372198,-2.90162972856999,50.5197529535656,-27.1934912251154,282.222141021034,53.9626116402955,0.190827776731226,0.028175543463656,-23.0324050664902,107.982467651367,112.69033738845,0.156043372532239,10.722042235547,13.0593404769897,13.1203779809262,-19.7626089477539,125.91975402832,131.192141585799,0.237478479914937,7.78769457277947,5.84175825119019,5.89112610259132,-1.88135532803927,7.99489118165438,-0.436370675485673,8.59799469813265,-42.5708834432653,-194.090727306377,-5.8957484603046,9.28515555379528,1.67534249559379,-15.273929242099,-87.8543035315385,0.246334888003387,-2.91032108609095,9.57017813673736,-0.166494957976847,-3.91492927983074,4.16805175595924,-9.0801560939613,1000.7850169317,-0.209870171876375,0.086574785260862
74.96,-49.1566917800903,-87.1752166748047,-80.9150769254984,-0.165628823443402,-7.38947390549549,-8.14505481719971,-8.26733929055441,-75.0910420608521,30.49338722229,7.32020538251924,0.105308372712954,2.09573288879318,1.36703300476074,0.908272949993669,4.73638493375844,8.7860708556944,-3.1400057429154,2.96571193448235,-7.33523590326964,199.951668562636,-8.43978295740341,0.67523139988512,-2.30957165772223,-56.003743530052,90.7603360864611,196.564691411811,8.67144282226726,13.0295677607155,-2.96329990255669,30.7145716556713,5.66494029359156,296.947021675348,48.9788700318831,0.131248783495841,0.019378760614853,-23.0324050664902,107.982467651367,112.293613378367,0.134858652627623,10.2783266766428,13.0593404769897,13.140932360715,-19.7626089477539,125.91975402832,131.31097181226,0.202257920005574,7.61406506767166,5.84175825119019,5.92709197084196,-2.06201596134422,8.2025470820049,-0.396916054419076,7.12389417095307,-44.0654931951709,-194.116363837285,-6.661998732598,9.08372933045527,1.49883498029586,-12.8410224589799,-96.9578356567815,-1.47643998897867,-2.10860907180896,9.63383763284568,-0.225181069876115,-3.23900930042547,3.01971463296197,-9.5453052632178,972.128502683328,-0.206316373857066,0.0875573088748327
74.965,-49.1566917800903,-87.1752166748047,-81.6996030121395,-0.141342773477177,-7.2741622100229,-8.14505481719971,-8.21330278332291,-75.0910420608521,30.49338722229,15.2548031508405,0.107473710321765,2.09837772571023,1.36703300476074,0.900331949148542,4.66993504564626,8.5472665702913,-2.94480919658591,7.73923398945346,-14.093025450479,195.467839306919,-8.58514208764876,0.041880903816044,-2.40509337188347,-58.2213034535483,80.9441084019904,207.455089741305,8.87734154831299,13.0912379842113,-3.02497007654339,10.9093903577769,38.5233718122985,311.671902329662,43.9951284234707,0.0716697902604561,0.01058197776605,-23.0324050664902,107.982467651367,111.896889368284,0.113673932723008,9.83461111773862,13.0593404769897,13.1597055426829,-19.7626089477539,125.91975402832,131.429802038721,0.167037360096211,7.44043556256385,5.84175825119019,5.96080540805933,-2.24267659464917,8.41020298235541,-0.357461433352478,5.64979364377349,-45.5601029470764,-194.142000368192,-7.4282490048914,8.88230310711527,1.32232746499793,-10.4081156758609,-106.061367782024,-3.19921486596073,-1.30689705752698,9.697497128954,-0.283867181775383,-2.56308932102021,1.8713775099647,-10.0104544324743,943.471988434957,-0.202762575837757,0.0885398324888033
74.97,-49.1566917800903,-87.1752166748047,-82.4840916905177,-0.117057881533553,-7.15885601291459,-8.14505481719971,-8.16752762436763,-75.0910420608521,30.49338722229,23.1890225767162,0.109638944681596,2.1010224365145,1.36703300476074,0.884079000129916,4.60348832603915,8.30847367170326,-2.74962195774004,12.5125284303651,-20.8504927685473,190.984223851949,-8.73049428678931,-0.591439392439182,-2.50061053131867,-60.4387576379675,71.1283487810179,218.344968788025,9.0832304565671,13.1529052671089,-3.08663730993435,-8.89484657709543,71.3802365547554,326.396080863021,39.0116244529378,0.012093637907831,0.00178561437094003,-23.0324050664902,107.982467651367,111.500184275043,0.0924902229614354,9.39091671635677,13.0593404769897,13.1768917395492,-19.7626089477539,125.91975402832,131.548626599044,0.131818479595579,7.26681433656652,5.84175825119019,5.99300886659806,-2.42332861358098,8.61784898112762,-0.31800869358576,4.17576340557575,-47.0546414320665,-194.167635676682,-8.19446274036084,8.68088648830622,1.14582836604156,-7.9753249001224,-115.164465826964,-4.92190759651532,-0.505223270977884,9.76115358961047,-0.342550495366817,-1.88720157125349,0.72309514269521,-10.4755814221976,914.816840604392,-0.199208947272864,0.0895223092534695
