timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758077903.52328,34493.0,189.47861,34872.0,191.56053,1424.0,39.55556,-3228.0,-89.66666,4.0
1758077903.52656,34427.0,189.11603,34707.0,190.65416,1169.0,32.47222,-3286.0,-91.27778,4.0
1758077903.54536,34377.0,188.84137,34533.0,189.69833,868.0,24.11111,-3518.0,-97.72222,4.0
1758077903.54656,34344.0,188.6601,34348.0,188.68207,491.0,13.63889,-3770.0,-104.72222,4.0
1758077903.56618,34328.0,188.5722,34154.0,187.61638,127.0,3.52778,-3853.0,-107.02778,4.0
1758077903.56895,34327.0,188.56671,33965.0,186.57817,0.0,0.0,-3628.0,-100.77778,4.0
1758077903.58656,34326.0,188.56122,33797.0,185.6553,73.0,2.02778,-3016.0,-83.77778,4.0
1758077903.59169,34315.0,188.50079,33662.0,184.9137,364.0,10.11111,-2323.0,-64.52778,4.0
1758077903.63684,34294.0,188.38544,33563.0,184.36987,509.0,14.13889,-1655.0,-45.97222,4.0
1758077903.64094,34264.0,188.22064,33496.0,184.00183,653.0,18.13889,-1080.0,-30.0,4.0
1758077903.64236,34231.0,188.03937,33454.0,183.77112,608.0,16.88889,-598.0,-16.61111,4.0
1758077903.64597,34212.0,187.935,33434.0,183.66125,203.0,5.63889,-276.0,-7.66667,4.0
1758077903.64656,34212.0,187.935,33423.0,183.60083,-110.0,-3.05556,-185.0,-5.13889,4.0
1758077903.64935,34225.0,188.00641,33410.0,183.52942,-418.0,-11.61111,-355.0,-9.86111,4.0
1758077903.66594,34257.0,188.18219,33385.0,183.39207,-749.0,-20.80556,-604.0,-16.77778,4.0
1758077903.66677,34303.0,188.43488,33345.0,183.17235,-1080.0,-30.0,-917.0,-25.47222,4.0
1758077903.68296,34370.0,188.80292,33293.0,182.8867,-1483.0,-41.19444,-1111.0,-30.86111,4.0
1758077903.70022,34466.0,189.33029,33220.0,182.4857,-1842.0,-51.16667,-1402.0,-38.94444,4.0
1758077903.7014,34554.0,189.81369,33155.0,182.12865,-2061.0,-57.25,-1460.0,-40.55556,4.0
1758077903.71633,34659.0,190.39047,33084.0,181.7386,-2065.0,-57.36111,-1365.0,-37.91667,4.0
1758077903.7195,34758.0,190.93431,33027.0,181.42549,-1844.0,-51.22222,-943.0,-26.19444,4.0
1758077903.73666,34843.0,191.40123,32991.0,181.22774,-1560.0,-43.33333,-537.0,-14.91667,4.0
1758077903.73824,34913.0,191.78575,32974.0,181.13435,-1292.0,-35.88889,-197.0,-5.47222,4.0
1758077903.75645,34972.0,192.10988,32973.0,181.12886,-1085.0,-30.13889,0.0,0.0,4.0
1758077903.76001,35026.0,192.40651,32973.0,181.12886,-1036.0,-28.77778,0.0,0.0,4.0
1758077903.77603,35080.0,192.70314,32973.0,181.12886,-1127.0,-31.30556,0.0,0.0,4.0
1758077903.77717,35139.0,193.02724,32973.0,181.12886,-1249.0,-34.69444,-10.0,-0.27778,4.0
1758077903.79232,35206.0,193.39529,32973.0,181.12886,-1385.0,-38.47222,-1.0,-0.02778,4.0
1758077903.80835,35283.0,193.81827,32972.0,181.12337,-1610.0,-44.72222,-5.0,-0.13889,4.0
1758077903.80942,35370.0,194.29617,32972.0,181.12337,-1765.0,-49.02778,0.0,0.0,4.0
1758077903.82584,35463.0,194.80705,32972.0,181.12337,-1894.0,-52.61111,0.0,0.0,4.0
1758077903.82673,35562.0,195.35088,32972.0,181.12337,-1980.0,-55.0,0.0,0.0,4.0
1758077903.84494,35662.0,195.90019,32972.0,181.12337,-1983.0,-55.08333,4.0,0.11111,4.0
1758077903.84607,35761.0,196.44405,32973.0,181.12886,-1954.0,-54.27778,0.0,0.0,4.0
1758077903.86128,35856.0,196.9659,32973.0,181.12886,-1802.0,-50.05556,4.0,0.11111,4.0
1758077903.879,35943.0,197.4438,32974.0,181.13435,-1665.0,-46.25,0.0,0.0,4.0
1758077903.87969,36023.0,197.88327,32974.0,181.13435,-1517.0,-42.13889,0.0,0.0,4.0
1758077903.89609,36097.0,198.28976,32974.0,181.13435,-1400.0,-38.88889,0.0,0.0,4.0
1758077903.89684,36165.0,198.6633,32974.0,181.13435,-1332.0,-37.0,0.0,0.0,4.0
1758077903.91538,36230.0,199.02039,32974.0,181.13435,-1275.0,-35.41667,0.0,0.0,4.0
1758077903.91648,36295.0,199.37744,32974.0,181.13435,-1323.0,-36.75,0.0,0.0,4.0
1758077903.93132,36361.0,199.73999,32974.0,181.13435,-1324.0,-36.77778,0.0,0.0,4.0
1758077903.94735,36431.0,200.12451,32974.0,181.13435,-1431.0,-39.75,0.0,0.0,4.0
1758077903.94849,36505.0,200.53102,32974.0,181.13435,-1498.0,-41.61111,0.0,0.0,4.0
1758077903.96608,36583.0,200.95949,32974.0,181.13435,-1576.0,-43.77778,0.0,0.0,4.0
