timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758074647.83455,35851.0,196.93843,30039.0,165.01167,3744.0,104.0,0.0,0.0,2.0
1758074647.8353,35650.0,195.83427,30039.0,165.01167,4120.0,114.44444,-2.0,-0.05556,2.0
1758074647.85073,35433.0,194.64224,30040.0,165.01717,4392.0,122.0,24.0,0.66667,2.0
1758074647.86678,35203.0,193.37881,30040.0,165.01717,4664.0,129.55556,0.0,0.0,2.0
1758074647.86753,34950.0,191.98903,30040.0,165.01717,5146.0,142.94444,0.0,0.0,2.0
1758074647.8847,34680.0,190.50583,30049.0,165.0666,5440.0,151.11111,236.0,6.55556,2.0
1758074647.88508,34401.0,188.97321,30081.0,165.24239,5644.0,156.77777,1008.0,28.0,2.0
1758074647.90073,34102.0,187.33073,30161.0,165.68185,6144.0,170.66667,2081.0,57.80556,2.0
1758074647.91675,33774.0,185.52896,30295.0,166.41795,6722.0,186.72223,3037.0,84.36111,2.0
1758074647.91762,33426.0,183.61731,30472.0,167.39024,6933.0,192.58333,3782.0,105.05556,2.0
1758074647.93276,33069.0,181.6562,30680.0,168.53285,7146.0,198.5,4253.0,118.13889,2.0
1758074647.93364,32714.0,179.70612,30905.0,169.76881,6879.0,191.08333,4574.0,127.05556,2.0
1758074647.94879,32374.0,177.83841,31148.0,171.10368,6609.0,183.58333,4953.0,137.58333,2.0
1758074647.96564,32056.0,176.09155,31409.0,172.53741,5859.0,162.75,5275.0,146.52777,2.0
1758074647.96758,31810.0,174.74022,31677.0,174.00961,4021.0,111.69444,5273.0,146.47223,2.0
1758074647.98278,31663.0,173.93271,31943.0,175.47083,2052.0,57.0,5228.0,145.22223,2.0
1758074647.98344,31612.0,173.65256,32203.0,176.89906,299.0,8.30556,5069.0,140.80556,2.0
1758074647.99878,31632.0,173.76242,32452.0,178.26689,-786.0,-21.83333,4842.0,134.5,2.0
1758074648.01484,31696.0,174.11398,32694.0,179.59624,-1638.0,-45.5,4772.0,132.55556,2.0
1758074648.01564,31796.0,174.6633,32938.0,180.9366,-2197.0,-61.02778,4982.0,138.38889,2.0
1758074648.03087,31915.0,175.317,33200.0,182.37584,-2461.0,-68.36111,5310.0,147.5,2.0
1758074648.04808,32041.0,176.00916,33480.0,183.91394,-2429.0,-67.47222,5653.0,157.02777,2.0
1758074648.04843,32161.0,176.66833,33780.0,185.56192,-2342.0,-65.05556,6112.0,169.77777,2.0
1758074648.06387,32275.0,177.29457,34095.0,187.29228,-2209.0,-61.36111,6282.0,174.5,2.0
1758074648.06503,32385.0,177.89883,34411.0,189.02814,-2134.0,-59.27778,6220.0,172.77777,2.0
1758074648.08013,32491.0,178.48112,34727.0,190.76402,-2064.0,-57.33333,6220.0,172.77777,2.0
1758074648.09591,32593.0,179.04143,35035.0,192.45595,-2034.0,-56.5,5946.0,165.16667,2.0
1758074648.1141,32696.0,179.60722,35327.0,194.05997,-2020.0,-56.11111,5650.0,156.94444,2.0
1758074648.11425,32796.0,180.15656,35608.0,195.60356,-1906.0,-52.94444,5492.0,152.55556,2.0
1758074648.1144,32890.0,180.67291,35879.0,197.09224,-1800.0,-50.0,5302.0,147.27777,2.0
1758074648.12995,32978.0,181.15633,36137.0,198.50949,-1672.0,-46.44444,4935.0,137.08333,2.0
1758074648.14595,33059.0,181.60127,36373.0,199.80591,-1553.0,-43.13889,4454.0,123.72222,2.0
1758074648.14676,33131.0,181.99678,36573.0,200.90456,-1359.0,-37.75,3442.0,95.61111,2.0
1758074648.16556,33193.0,182.33739,36711.0,201.66261,-1133.0,-31.47222,2188.0,60.77778,2.0
1758074648.16594,33249.0,182.645,36790.0,202.09659,-1039.0,-28.86111,1122.0,31.16667,2.0
1758074648.18279,33299.0,182.91966,36816.0,202.23941,-947.0,-26.30556,62.0,1.72222,2.0
1758074648.18355,33343.0,183.16136,36800.0,202.15152,-822.0,-22.83333,-568.0,-15.77778,2.0
1758074648.20011,33383.0,183.38109,36759.0,201.9263,-765.0,-21.25,-1027.0,-28.52778,2.0
1758074648.21602,33416.0,183.56238,36692.0,201.55824,-566.0,-15.72222,-1561.0,-43.36111,2.0
1758074648.21798,33441.0,183.69971,36595.0,201.02541,-413.0,-11.47222,-2167.0,-60.19444,2.0
1758074648.23465,33455.0,183.77661,36467.0,200.32227,-147.0,-4.08333,-2789.0,-77.47222,2.0
1758074648.23545,33455.0,183.77661,36310.0,199.45984,95.0,2.63889,-3339.0,-92.75,2.0
1758074648.25106,33446.0,183.72717,36128.0,198.46005,239.0,6.63889,-3816.0,-106.0,2.0
1758074648.25392,33429.0,183.63379,35925.0,197.34492,429.0,11.91667,-4100.0,-113.88889,2.0
1758074648.27007,33399.0,183.46898,35710.0,196.16386,770.0,21.38889,-4171.0,-115.86111,2.0
1758074648.28615,33344.0,183.16685,35500.0,195.0103,1314.0,36.5,-4048.0,-112.44444,2.0
1758074648.28674,33263.0,182.72191,35301.0,193.91714,1830.0,50.83333,-3829.0,-106.36111,2.0
1758074648.30213,33156.0,182.13414,35114.0,192.88991,2331.0,64.75,-3603.0,-100.08334,2.0
1758074648.30338,33024.0,181.40901,34938.0,191.92308,2753.0,76.47222,-3377.0,-93.80556,2.0
1758074648.31915,32875.0,180.59052,34775.0,191.02769,3079.0,85.52778,-3106.0,-86.27778,2.0
1758074648.3353,32715.0,179.71161,34625.0,190.2037,3202.0,88.94444,-2839.0,-78.86111,2.0
1758074648.33615,32550.0,178.80522,34489.0,189.45663,3243.0,90.08334,-2602.0,-72.27778,2.0
1758074648.35118,32386.0,177.90433,34363.0,188.76447,3205.0,89.02778,-2376.0,-66.0,2.0
1758074648.36725,32228.0,177.03639,34247.0,188.12726,3082.0,85.61111,-2240.0,-62.22222,2.0
1758074648.3678,32077.0,176.20691,34135.0,187.51201,2892.0,80.33334,-2156.0,-59.88889,2.0
1758074648.38479,31938.0,175.44336,34021.0,186.88579,2595.0,72.08334,-2375.0,-65.97222,2.0
1758074648.3856,31823.0,174.81163,33893.0,186.18265,1981.0,55.02778,-2644.0,-73.44444,2.0
1758074648.40123,31755.0,174.43808,33749.0,185.39163,787.0,21.86111,-3001.0,-83.36111,2.0
1758074648.41848,31756.0,174.44357,33586.0,184.49622,-568.0,-15.77778,-3396.0,-94.33334,2.0
1758074648.41943,31813.0,174.7567,33404.0,183.49644,-1548.0,-43.0,-3743.0,-103.97222,2.0
1758074648.43523,31916.0,175.32249,33206.0,182.4088,-2389.0,-66.36111,-4008.0,-111.33334,2.0
1758074648.43599,32058.0,176.10254,32997.0,181.2607,-3073.0,-85.36111,-4128.0,-114.66666,2.0
1758074648.45251,32229.0,177.04189,32790.0,180.1236,-3581.0,-99.47222,-4014.0,-111.5,2.0
1758074648.45399,32416.0,178.06912,32595.0,179.05241,-3778.0,-104.94444,-3745.0,-104.02778,2.0
1758074648.46925,32610.0,179.13481,32413.0,178.05264,-3906.0,-108.5,-3499.0,-97.19444,2.0
1758074648.48527,32813.0,180.24994,32244.0,177.12428,-4055.0,-112.63889,-3233.0,-89.80556,2.0
1758074648.48677,33026.0,181.42,32088.0,176.26733,-4279.0,-118.86111,-2939.0,-81.63889,2.0
1758074648.5023,33247.0,182.63402,31948.0,175.49829,-4408.0,-122.44444,-2615.0,-72.63889,2.0
1758074648.5027,33472.0,183.87,31827.0,174.8336,-4470.0,-124.16666,-2201.0,-61.13889,2.0
1758074648.51829,33699.0,185.11697,31731.0,174.30624,-4489.0,-124.69444,-1676.0,-46.55556,2.0
1758074648.53538,33925.0,186.35844,31662.0,173.92722,-4426.0,-122.94444,-1139.0,-31.63889,2.0
1758074648.53581,34172.0,187.71526,31613.0,173.65805,-4231.0,-117.52778,-692.0,-19.22222,2.0
1758074648.5521,34359.0,188.74249,31586.0,173.50974,-4093.0,-113.69444,-514.0,-14.27778,2.0
1758074648.55325,34564.0,189.86862,31569.0,173.41635,-3965.0,-110.13889,-226.0,-6.27778,2.0
1758074648.56828,34762.0,190.95628,31566.0,173.39987,-3900.0,-108.33334,19.0,0.52778,2.0
1758074648.58428,34956.0,192.02199,31567.0,173.40536,-3794.0,-105.38889,16.0,0.44444,2.0
1758074648.5853,35142.0,193.04372,31567.0,173.40536,-3616.0,-100.44444,0.0,0.0,2.0
1758074648.60031,35321.0,194.02701,31567.0,173.40536,-3465.0,-96.25,0.0,0.0,2.0
1758074648.61705,35494.0,194.97734,31567.0,173.40536,-3346.0,-92.94444,0.0,0.0,2.0
1758074648.61744,35660.0,195.88921,31567.0,173.40536,-3244.0,-90.11111,0.0,0.0,2.0
1758074648.6341,35820.0,196.76814,31567.0,173.40536,-3086.0,-85.72222,0.0,0.0,2.0
1758074648.63534,35970.0,197.59213,31567.0,173.40536,-2896.0,-80.44444,0.0,0.0,2.0
1758074648.65035,36111.0,198.36667,31567.0,173.40536,-2713.0,-75.36111,0.0,0.0,2.0
1758074648.66799,36243.0,199.0918,31567.0,173.40536,-2554.0,-70.94444,0.0,0.0,2.0
1758074648.66834,36368.0,199.77844,31567.0,173.40536,-2415.0,-67.08334,-3.0,-0.08333,2.0
1758074648.68599,36487.0,200.43214,31567.0,173.40536,-2319.0,-64.41666,0.0,0.0,2.0
1758074648.68797,36601.0,201.05836,31567.0,173.40536,-2175.0,-60.41667,0.0,0.0,2.0
1758074648.70347,36709.0,201.65163,31567.0,173.40536,-2096.0,-58.22222,0.0,0.0,2.0
1758074648.7046,36811.0,202.21194,31567.0,173.40536,-1963.0,-54.52778,0.0,0.0,2.0
1758074648.71953,36907.0,202.73929,31567.0,173.40536,-1843.0,-51.19444,0.0,0.0,2.0
1758074648.73546,36998.0,203.2392,31567.0,173.40536,-1756.0,-48.77778,0.0,0.0,2.0
1758074648.73627,37084.0,203.71161,31567.0,173.40536,-1663.0,-46.19444,-4.0,-0.11111,2.0
1758074648.75348,37166.0,204.16205,31567.0,173.40536,-1611.0,-44.75,0.0,0.0,2.0
1758074648.75472,37245.0,204.59601,31567.0,173.40536,-1548.0,-43.0,0.0,0.0,2.0
1758074648.7695,37323.0,205.02449,31567.0,173.40536,-1539.0,-42.75,0.0,0.0,2.0
1758074648.78564,37400.0,205.44746,31567.0,173.40536,-1522.0,-42.27778,0.0,0.0,2.0
1758074648.7863,37476.0,205.86494,31566.0,173.39987,-1466.0,-40.72222,0.0,0.0,2.0
1758074648.80588,37548.0,206.26048,31566.0,173.39987,-1396.0,-38.77778,-17.0,-0.47222,2.0
1758074648.80621,37614.0,206.62303,31566.0,173.39987,-1303.0,-36.19444,-9.0,-0.25,2.0
1758074648.8216,37677.0,206.9691,31566.0,173.39987,-1199.0,-33.30556,-9.0,-0.25,2.0
