timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758074647.83516,1758074647.59374,0.0,0.0,0.0,-53.80074,-31.74186,13.80828,10.18,-0.48,1.57,2.0
1758074647.85017,1758074647.60374,0.0,0.0,0.0,-55.00395,-37.35685,14.03747,10.18,-0.48,1.57,2.0
1758074647.86619,1758074647.61374,0.0,0.0,0.0,-55.23313,-43.60209,12.43318,10.85,-0.65,3.12,2.0
1758074647.8674,1758074647.62374,0.0,0.0,0.0,-52.76942,-38.1017,8.25059,14.9,-2.03,4.43,2.0
1758074647.88218,1758074647.63374,0.0,0.0,0.0,-47.49821,-29.39274,2.23454,14.9,-2.03,4.43,2.0
1758074647.88495,1758074647.64374,0.0,0.0,0.0,-36.6693,-40.7946,-7.16197,15.06,-4.7,6.1,2.0
1758074647.90049,1758074647.65374,0.0,0.0,0.0,-26.06958,-78.26604,-9.96947,15.06,-4.7,6.1,2.0
1758074647.91646,1758074647.66374,0.0,0.0,0.0,-14.49583,-88.98035,-10.71431,8.62,-5.54,4.91,2.0
1758074647.91745,1758074647.67374,0.0,0.0,0.0,-5.78687,-85.94368,-12.83425,8.62,-5.54,4.91,2.0
1758074647.93251,1758074647.68374,0.0,0.0,0.0,3.83882,-68.69764,-15.06879,8.82,-5.01,2.63,2.0
1758074647.93344,1758074647.69374,0.0,0.0,0.0,8.136,-58.3844,-12.71966,8.76,-3.08,2.77,2.0
1758074647.94854,1758074647.70374,0.0,0.0,0.0,10.71431,-38.38818,-8.42248,8.76,-3.08,2.77,2.0
1758074647.96452,1758074647.71374,0.0,0.0,0.0,12.89155,-14.72501,-0.40107,11.49,-1.73,3.91,2.0
1758074647.96734,1758074647.72374,0.0,0.0,0.0,15.24068,-18.62113,7.67763,11.49,-1.73,3.91,2.0
1758074647.98225,1758074647.73374,0.0,0.0,0.0,11.97482,-23.37668,12.77696,9.4,-1.4,2.24,2.0
1758074647.9834,1758074647.74374,0.0,0.0,0.0,10.02676,-12.54778,13.12073,9.4,-1.4,2.24,2.0
1758074647.99818,1758074647.75374,0.0,0.0,0.0,10.59972,6.7609,14.72501,12.57,-1.91,0.9,2.0
1758074648.01451,1758074647.76374,0.0,0.0,0.0,13.17803,36.61201,13.40721,11.89,-3.02,0.15,2.0
1758074648.0155,1758074647.77374,0.0,0.0,0.0,14.09476,48.9879,11.86023,11.89,-3.02,0.15,2.0
1758074648.03031,1758074647.78374,0.0,0.0,0.0,15.92823,52.25375,11.17268,8.91,-3.41,1.06,2.0
1758074648.04706,1758074647.79374,0.0,0.0,0.0,17.87628,55.29043,10.19865,8.91,-3.41,1.06,2.0
1758074648.04835,1758074647.80374,0.0,0.0,0.0,19.82434,63.02536,10.37054,8.44,-3.58,0.17,2.0
1758074648.06359,1758074647.81374,0.0,0.0,0.0,20.74107,68.41116,9.62569,8.44,-3.58,0.17,2.0
1758074648.0648,1758074647.82374,0.0,0.0,0.0,21.31403,72.82294,8.30789,8.85,-3.41,0.56,2.0
1758074648.07984,1758074647.83374,0.0,0.0,0.0,21.7151,76.26069,6.87549,8.85,-3.41,0.56,2.0
1758074648.09564,1758074647.84374,0.0,0.0,0.0,22.23076,78.66711,5.15662,8.94,-2.78,0.68,2.0
1758074648.11396,1758074647.85374,0.0,0.0,0.0,22.63183,75.28666,4.35448,8.93,-2.12,1.18,2.0
1758074648.11417,1758074647.86374,0.0,0.0,0.0,23.60586,67.66632,3.95341,8.93,-2.12,1.18,2.0
1758074648.11434,1758074647.87374,0.0,0.0,0.0,26.24147,53.97263,4.0107,8.54,-1.74,0.92,2.0
1758074648.12968,1758074647.88374,0.0,0.0,0.0,28.36141,40.96649,4.52637,8.54,-1.74,0.92,2.0
1758074648.14565,1758074647.89374,0.0,0.0,0.0,29.22085,31.91375,4.69825,8.17,-1.75,0.56,2.0
1758074648.14663,1758074647.90374,0.0,0.0,0.0,31.28349,33.17426,5.50039,8.17,-1.75,0.56,2.0
1758074648.16222,1758074647.91374,0.0,0.0,0.0,35.58068,63.42643,1.77617,9.53,-2.12,0.63,2.0
1758074648.16586,1758074647.92374,0.0,0.0,0.0,36.61201,68.58305,-1.20321,9.35,-2.74,1.47,2.0
1758074648.18255,1758074647.93374,0.0,0.0,0.0,39.99245,59.64491,-0.97403,9.35,-2.74,1.47,2.0
1758074648.18339,1758074647.94374,0.0,0.0,0.0,41.99781,52.48294,-1.94806,7.58,-3.09,2.81,2.0
1758074648.19869,1758074647.95374,0.0,0.0,0.0,44.28964,43.02913,-3.49504,7.58,-3.09,2.81,2.0
1758074648.21574,1758074647.96374,0.0,0.0,0.0,45.83662,36.26823,-4.35448,8.52,-3.08,0.73,2.0
1758074648.21772,1758074647.97374,0.0,0.0,0.0,47.78468,32.42941,-5.32851,8.52,-3.08,0.73,2.0
1758074648.23361,1758074647.98374,0.0,0.0,0.0,50.53488,28.99167,-6.58902,8.78,-2.8,0.66,2.0
1758074648.23526,1758074647.99374,0.0,0.0,0.0,54.48829,20.45459,-8.93814,8.29,-2.34,0.53,2.0
1758074648.25075,1758074648.00374,0.0,0.0,0.0,56.78012,13.40721,-9.68299,8.29,-2.34,0.53,2.0
1758074648.25359,1758074648.01374,0.0,0.0,0.0,58.26981,9.74028,-11.51645,8.48,-1.81,0.97,2.0
1758074648.26974,1758074648.02374,0.0,0.0,0.0,59.87409,1.71887,-12.60507,8.48,-1.81,0.97,2.0
1758074648.28576,1758074648.03374,0.0,0.0,0.0,61.65026,-9.91217,-12.49048,8.5,-1.21,0.63,2.0
1758074648.28636,1758074648.04374,0.0,0.0,0.0,62.05133,-15.58445,-12.89155,8.5,-1.21,0.63,2.0
1758074648.30161,1758074648.05374,0.0,0.0,0.0,61.65026,-20.51189,-13.40721,9.05,-0.94,0.55,2.0
1758074648.30276,1758074648.06374,0.0,0.0,0.0,59.35843,-24.98096,-15.58445,9.05,-0.94,0.55,2.0
1758074648.31861,1758074648.07374,0.0,0.0,0.0,56.83742,-29.62192,-17.30333,9.05,-0.91,0.55,2.0
1758074648.33465,1758074648.08374,0.0,0.0,0.0,54.3737,-31.85646,-19.13679,9.54,-0.62,1.01,2.0
1758074648.33596,1758074648.09374,0.0,0.0,0.0,52.02457,-34.60666,-20.34,9.54,-0.62,1.01,2.0
1758074648.35061,1758074648.10374,0.0,0.0,0.0,49.15978,-37.58603,-23.26209,11.18,0.33,2.09,2.0
1758074648.36697,1758074648.11374,0.0,0.0,0.0,46.00851,-43.83128,-24.92367,11.18,0.33,2.09,2.0
1758074648.36732,1758074648.12374,0.0,0.0,0.0,39.19032,-41.99781,-24.12152,13.61,1.66,5.21,2.0
1758074648.38452,1758074648.13374,0.0,0.0,0.0,30.88243,-26.24147,-22.97561,13.61,1.66,5.21,2.0
1758074648.38542,1758074648.14374,0.0,0.0,0.0,15.24068,1.20321,-20.74107,18.47,3.42,8.53,2.0
1758074648.40077,1758074648.15374,0.0,0.0,0.0,4.58366,-0.97403,-18.22006,14.93,2.48,7.35,2.0
1758074648.41824,1758074648.16374,0.0,0.0,0.0,-7.44845,-17.76169,-17.18874,14.93,2.48,7.35,2.0
1758074648.41875,1758074648.17374,0.0,0.0,0.0,-15.46986,-24.5226,-18.33465,9.59,-0.22,6.54,2.0
1758074648.4347,1758074648.18374,0.0,0.0,0.0,-18.85031,-26.52795,-17.58981,9.59,-0.22,6.54,2.0
1758074648.43583,1758074648.19374,0.0,0.0,0.0,-17.6471,-24.80907,-17.93358,8.75,-1.99,4.8,2.0
1758074648.4509,1758074648.20374,0.0,0.0,0.0,-14.72501,-23.0902,-18.27736,8.75,-1.99,4.8,2.0
1758074648.45374,1758074648.21374,0.0,0.0,0.0,-10.48513,-18.73572,-18.79302,8.57,-2.9,5.31,2.0
1758074648.46899,1758074648.22374,0.0,0.0,0.0,-3.49504,-1.94806,-18.56383,9.29,-2.44,3.24,2.0
1758074648.48473,1758074648.23374,0.0,0.0,0.0,1.3178,9.74028,-18.22006,9.29,-2.44,3.24,2.0
1758074648.48653,1758074648.24374,0.0,0.0,0.0,6.47442,17.87628,-16.3293,8.7,-1.02,2.47,2.0
1758074648.50083,1758074648.25374,0.0,0.0,0.0,11.91752,20.68378,-14.72501,8.7,-1.02,2.47,2.0
1758074648.50261,1758074648.26374,0.0,0.0,0.0,19.07949,16.95955,-11.28727,7.43,0.42,2.54,2.0
1758074648.51801,1758074648.27374,0.0,0.0,0.0,22.11617,10.8862,-8.76626,7.43,0.42,2.54,2.0
1758074648.53393,1758074648.28374,0.0,0.0,0.0,24.17882,6.7609,-6.58902,7.68,1.38,2.36,2.0
1758074648.5357,1758074648.29374,0.0,0.0,0.0,24.35071,7.84952,-4.35448,7.68,1.38,2.36,2.0
1758074648.55079,1758074648.30374,0.0,0.0,0.0,22.74642,11.97482,-4.35448,9.02,1.73,2.26,2.0
1758074648.55302,1758074648.31374,0.0,0.0,0.0,20.74107,15.06879,-5.15662,9.18,1.58,3.32,2.0
1758074648.568,1758074648.32374,0.0,0.0,0.0,17.87628,14.83961,-5.90147,9.18,1.58,3.32,2.0
1758074648.58403,1758074648.33374,0.0,0.0,0.0,13.5218,14.9542,-6.58902,8.4,1.12,3.69,2.0
1758074648.58507,1758074648.34374,0.0,0.0,0.0,10.65701,14.78231,-6.58902,8.4,1.12,3.69,2.0
1758074648.5999,1758074648.35374,0.0,0.0,0.0,7.73493,14.03747,-5.78687,8.48,0.79,3.52,2.0
1758074648.60172,1758074648.36374,0.0,0.0,0.0,5.21392,13.12073,-4.58366,8.48,0.79,3.52,2.0
1758074648.61734,1758074648.37374,0.0,0.0,0.0,1.43239,12.204,-2.63561,8.72,0.87,3.42,2.0
