timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758076253.18745,33882.0,186.12222,39074.0,214.64317,-829.0,-23.02778,6047.0,167.97223,4.0
1758076253.18954,33920.0,186.33098,39372.0,216.28017,-667.0,-18.52778,5745.0,159.58333,4.0
1758076253.1936,33951.0,186.50127,39654.0,217.82925,-599.0,-16.63889,5464.0,151.77777,4.0
1758076253.19694,33979.0,186.65508,39923.0,219.30693,-495.0,-13.75,5128.0,142.44444,4.0
1758076253.19835,34003.0,186.78691,40170.0,220.66377,-496.0,-13.77778,4507.0,125.19444,4.0
1758076253.19911,34035.0,186.96269,40369.0,221.75693,-752.0,-20.88889,3457.0,96.02778,4.0
1758076253.20095,34080.0,187.20988,40513.0,222.54794,-1029.0,-28.58333,2371.0,65.86111,4.0
1758076253.21877,34147.0,187.57793,40603.0,223.04236,-1535.0,-42.63889,1317.0,36.58333,4.0
1758076253.23722,34239.0,188.08331,40636.0,223.22363,-1997.0,-55.47222,165.0,4.58333,4.0
1758076253.23806,34351.0,188.69855,40619.0,223.13025,-2277.0,-63.25,-588.0,-16.33333,4.0
1758076253.25895,34467.0,189.33578,40571.0,222.86655,-2303.0,-63.97222,-1235.0,-34.30556,4.0
1758076253.2627,34584.0,189.97849,40491.0,222.42709,-2282.0,-63.38889,-1792.0,-49.77778,4.0
1758076253.27171,34696.0,190.59373,40385.0,221.84482,-2147.0,-59.63889,-2311.0,-64.19444,4.0
1758076253.28963,34802.0,191.17601,40253.0,221.11971,-2054.0,-57.05556,-2822.0,-78.38889,4.0
1758076253.29851,34901.0,191.71983,40097.0,220.26277,-1898.0,-52.72222,-3303.0,-91.75,4.0
1758076253.30815,34995.0,192.23622,39915.0,219.26299,-1784.0,-49.55556,-3770.0,-104.72222,4.0
1758076253.30975,35081.0,192.70863,39709.0,218.13138,-1622.0,-45.05556,-4270.0,-118.61111,4.0
1758076253.31736,35157.0,193.12611,39482.0,216.88441,-1392.0,-38.66667,-4665.0,-129.58333,4.0
1758076253.33944,35218.0,193.46121,39234.0,215.52208,-992.0,-27.55556,-5050.0,-140.27777,4.0
1758076253.34243,35253.0,193.65347,38969.0,214.06638,-441.0,-12.25,-5342.0,-148.38889,4.0
1758076253.34361,35260.0,193.69193,38692.0,212.54474,74.0,2.05556,-5490.0,-152.5,4.0
1758076253.36068,35247.0,193.62051,38411.0,211.00114,393.0,10.91667,-5610.0,-155.83333,4.0
1758076253.36339,35220.0,193.4722,38125.0,209.43008,653.0,18.13889,-5679.0,-157.75,4.0
1758076253.38441,35177.0,193.23598,37841.0,207.87,982.0,27.27778,-5527.0,-153.52777,4.0
1758076253.38482,35122.0,192.93385,37565.0,206.35387,1154.0,32.05556,-5384.0,-149.55556,4.0
1758076253.40278,35058.0,192.58229,37295.0,204.87068,1322.0,36.72222,-5319.0,-147.75,4.0
1758076253.4032,34988.0,192.19777,37030.0,203.41498,1367.0,37.97222,-5194.0,-144.27777,4.0
1758076253.41987,34919.0,191.81871,36772.0,201.99771,1354.0,37.61111,-5054.0,-140.38889,4.0
1758076253.42358,34854.0,191.46165,36519.0,200.60793,1247.0,34.63889,-4986.0,-138.5,4.0
1758076253.46516,34794.0,191.13206,36268.0,199.22913,1146.0,31.83333,-4917.0,-136.58333,4.0
1758076253.4686,34742.0,190.84642,36019.0,197.8613,926.0,25.72222,-4867.0,-135.19444,4.0
1758076253.47023,34701.0,190.6212,35775.0,196.52095,718.0,19.94444,-4776.0,-132.66667,4.0
1758076253.47291,34671.0,190.45639,35532.0,195.18608,490.0,13.61111,-4833.0,-134.25,4.0
1758076253.4738,34653.0,190.35751,35285.0,193.82925,212.0,5.88889,-4902.0,-136.16667,4.0
1758076253.49355,34653.0,190.35751,35035.0,192.45595,-110.0,-3.05556,-4941.0,-137.25,4.0
1758076253.49714,34662.0,190.40695,34783.0,191.07164,-200.0,-5.55556,-5047.0,-140.19444,4.0
1758076253.51235,34672.0,190.46188,34525.0,189.65439,-207.0,-5.75,-5122.0,-142.27777,4.0
1758076253.51272,34683.0,190.52231,34267.0,188.23712,-197.0,-5.47222,-5031.0,-139.75,4.0
1758076253.52796,34688.0,190.54979,34029.0,186.92973,-1.0,-0.02778,-4428.0,-123.0,4.0
1758076253.56269,34680.0,190.50583,33825.0,185.80911,259.0,7.19444,-3746.0,-104.05556,4.0
1758076253.56344,34659.0,190.39047,33654.0,184.86975,555.0,15.41667,-3113.0,-86.47222,4.0
1758076253.56644,34626.0,190.2092,33516.0,184.11169,714.0,19.83333,-2466.0,-68.5,4.0
1758076253.56889,34587.0,189.99496,33405.0,183.50194,815.0,22.63889,-1959.0,-54.41667,4.0
1758076253.58394,34544.0,189.75876,33318.0,183.02403,830.0,23.05556,-1564.0,-43.44444,4.0
1758076253.58564,34507.0,189.55551,33246.0,182.62852,659.0,18.30556,-1290.0,-35.83333,4.0
1758076253.60097,34480.0,189.4072,33183.0,182.28246,454.0,12.61111,-1189.0,-33.02778,4.0
1758076253.6038,34466.0,189.33029,33126.0,181.96931,180.0,5.0,-1070.0,-29.72222,4.0
1758076253.61901,34461.0,189.30283,33075.0,181.68916,14.0,0.38889,-1009.0,-28.02778,4.0
1758076253.62292,34462.0,189.30832,33024.0,181.40901,-25.0,-0.69444,-972.0,-27.0,4.0
1758076253.63881,34463.0,189.31381,32977.0,181.15083,0.0,0.0,-877.0,-24.36111,4.0
1758076253.85373,34463.0,189.31381,32933.0,180.90913,0.0,0.0,-858.0,-23.83333,4.0
1758076253.858,34463.0,189.31381,32891.0,180.67841,-11.0,-0.30556,-775.0,-21.52778,4.0
1758076253.85885,34466.0,189.33029,32858.0,180.49713,-81.0,-2.25,-539.0,-14.97222,4.0
1758076253.85962,34476.0,189.38522,32835.0,180.37079,-342.0,-9.5,-396.0,-11.0,4.0
1758076253.863,34504.0,189.53903,32817.0,180.27191,-719.0,-19.97222,-277.0,-7.69444,4.0
1758076253.86383,34555.0,189.81918,32807.0,180.21698,-1250.0,-34.72222,-163.0,-4.52778,4.0
1758076253.86592,34631.0,190.23666,32798.0,180.16754,-1712.0,-47.55556,-180.0,-5.0,4.0
1758076253.86712,34737.0,190.81895,32791.0,180.12909,-2357.0,-65.47222,-79.0,-2.19444,4.0
1758076253.86835,34877.0,191.588,32791.0,180.12909,-3060.0,-85.0,46.0,1.27778,4.0
1758076253.86902,35057.0,192.5768,32795.0,180.15106,-3940.0,-109.44444,92.0,2.55556,4.0
1758076253.87266,35281.0,193.80728,32801.0,180.18402,-4774.0,-132.61111,128.0,3.55556,4.0
1758076253.87329,35541.0,195.23552,32806.0,180.21149,-5410.0,-150.27777,89.0,2.47222,4.0
1758076253.87564,35829.0,196.81758,32813.0,180.24994,-5877.0,-163.25,169.0,4.69444,4.0
1758076253.87761,36146.0,198.55893,32825.0,180.31586,-6550.0,-181.94444,277.0,7.69444,4.0
1758076253.87831,36492.0,200.45961,32836.0,180.37628,-7032.0,-195.33333,213.0,5.91667,4.0
1758076253.87941,36863.0,202.49759,32849.0,180.44769,-7564.0,-210.11111,274.0,7.61111,4.0
1758076253.88023,37256.0,204.65645,32868.0,180.55206,-7882.0,-218.94444,505.0,14.02778,4.0
1758076253.884,37649.0,206.81529,32904.0,180.74983,-7632.0,-212.0,917.0,25.47222,4.0
1758076253.88526,38034.0,208.93021,32963.0,181.07393,-7572.0,-210.33333,1336.0,37.11111,4.0
1758076253.88715,38408.0,210.98466,33045.0,181.52437,-7242.0,-201.16667,1804.0,50.11111,4.0
1758076253.88872,38763.0,212.93475,33147.0,182.08467,-6845.0,-190.13889,2188.0,60.77778,4.0
1758076253.8914,39100.0,214.786,33266.0,182.73839,-6489.0,-180.25,2407.0,66.86111,4.0
1758076253.89202,39409.0,216.48341,33391.0,183.42503,-5841.0,-162.25,2480.0,68.88889,4.0
1758076253.89407,39691.0,218.0325,33515.0,184.1062,-5389.0,-149.69444,2366.0,65.72222,4.0
1758076253.89649,39954.0,219.47722,33629.0,184.73242,-4989.0,-138.58333,2153.0,59.80556,4.0
1758076253.89989,40193.0,220.79012,33730.0,185.28726,-4496.0,-124.88889,1830.0,50.83333,4.0
1758076253.90275,40407.0,221.96567,33813.0,185.74319,-3961.0,-110.02778,1495.0,41.52778,4.0
1758076253.91803,40591.0,222.97644,33877.0,186.09476,-3372.0,-93.66666,1103.0,30.63889,4.0
1758076253.93414,40743.0,223.8114,33925.0,186.35844,-2666.0,-74.05556,818.0,22.72222,4.0
1758076253.93689,40854.0,224.42116,33962.0,186.56169,-1829.0,-50.80556,660.0,18.33333,4.0
1758076253.95216,40922.0,224.79469,33987.0,186.69902,-968.0,-26.88889,371.0,10.30556,4.0
1758076253.95288,40943.0,224.91005,34001.0,186.77592,11.0,0.30556,180.0,5.0,4.0
1758076253.96803,40923.0,224.80019,34007.0,186.80888,640.0,17.77778,105.0,2.91667,4.0
1758076253.98765,40876.0,224.54201,34011.0,186.83086,1178.0,32.72222,54.0,1.5,4.0
1758076253.98803,40799.0,224.11902,34013.0,186.84184,1818.0,50.5,19.0,0.52778,4.0
1758076254.00061,40687.0,223.50378,34014.0,186.84734,2512.0,69.77778,29.0,0.80556,4.0
1758076254.00437,40540.0,222.69626,34017.0,186.86382,3213.0,89.25,79.0,2.19444,4.0
1758076254.02283,40358.0,221.6965,34025.0,186.90776,3872.0,107.55556,236.0,6.55556,4.0
1758076254.0233,40143.0,220.51546,34043.0,187.00664,4501.0,125.02778,397.0,11.02778,4.0
1758076254.04025,39899.0,219.17509,34066.0,187.13298,5039.0,139.97223,452.0,12.55556,4.0
1758076254.04308,39633.0,217.7139,34089.0,187.25932,5355.0,148.75,415.0,11.52778,4.0
1758076254.05815,39358.0,216.20326,34105.0,187.34721,5496.0,152.66667,221.0,6.13889,4.0
1758076254.07725,39073.0,214.63768,34110.0,187.37468,5756.0,159.88889,6.0,0.16667,4.0
1758076254.07794,38780.0,213.02814,34109.0,187.36919,5805.0,161.25,-23.0,-0.63889,4.0
1758076254.09491,38489.0,211.42961,34108.0,187.36369,5704.0,158.44444,0.0,0.0,4.0
1758076254.09571,38200.0,209.84207,34108.0,187.36369,5722.0,158.94444,-6.0,-0.16667,4.0
1758076254.11465,37912.0,208.26001,34108.0,187.36369,5633.0,156.47223,0.0,0.0,4.0
1758076254.11962,37634.0,206.73289,34108.0,187.36369,5394.0,149.83333,0.0,0.0,4.0
1758076254.13759,37366.0,205.2607,34108.0,187.36369,5232.0,145.33333,0.0,0.0,4.0
1758076254.13833,37103.0,203.81598,34108.0,187.36369,5111.0,141.97223,0.0,0.0,4.0
1758076254.17823,36850.0,202.42618,34109.0,187.36919,4902.0,136.16667,9.0,0.25,4.0
1758076254.18321,36607.0,201.09132,34109.0,187.36919,4741.0,131.69444,3.0,0.08333,4.0
1758076254.18586,36371.0,199.79492,34109.0,187.36919,4644.0,129.0,4.0,0.11111,4.0
1758076254.18727,36139.0,198.52048,34110.0,187.37468,4519.0,125.52778,12.0,0.33333,4.0
1758076254.1883,35917.0,197.30098,34110.0,187.37468,4335.0,120.41666,20.0,0.55556,4.0
1758076254.20853,35701.0,196.11443,34112.0,187.38567,4222.0,117.27778,48.0,1.33333,4.0
1758076254.20983,35490.0,194.95537,34116.0,187.40764,4148.0,115.22222,104.0,2.88889,4.0
1758076254.22629,35282.0,193.81277,34123.0,187.44609,4064.0,112.88889,141.0,3.91667,4.0
1758076254.22873,35079.0,192.69765,34133.0,187.50102,3953.0,109.80556,228.0,6.33333,4.0
1758076254.24498,34883.0,191.62096,34147.0,187.57793,3789.0,105.25,336.0,9.33333,4.0
1758076254.24781,34694.0,190.58275,34171.0,187.70976,3669.0,101.91666,539.0,14.97222,4.0
1758076254.27375,34511.0,189.57748,34206.0,187.90204,3509.0,97.47222,802.0,22.27778,4.0
1758076254.29041,34342.0,188.64911,34250.0,188.14374,3222.0,89.5,905.0,25.13889,4.0
1758076254.29212,34187.0,187.79767,34298.0,188.40741,2899.0,80.52778,973.0,27.02778,4.0
1758076254.29416,34049.0,187.0396,34353.0,188.70953,2611.0,72.52778,1148.0,31.88889,4.0
1758076254.29718,33924.0,186.35295,34412.0,189.03363,2337.0,64.91666,1191.0,33.08333,4.0
1758076254.31321,33811.0,185.73221,34477.0,189.39072,2137.0,59.36111,1364.0,37.88889,4.0
1758076254.31403,33708.0,185.16641,34550.0,189.79172,1935.0,53.75,1475.0,40.97222,4.0
1758076254.33396,33613.0,184.64453,34631.0,190.23666,1809.0,50.25,1654.0,45.94444,4.0
1758076254.33658,33527.0,184.17212,34718.0,190.71458,1632.0,45.33333,1765.0,49.02778,4.0
1758076254.35304,33449.0,183.74365,34807.0,191.20348,1418.0,39.38889,1696.0,47.11111,4.0
1758076254.35387,33386.0,183.39757,34886.0,191.63744,1084.0,30.11111,1432.0,39.77778,4.0
1758076254.3722,33345.0,183.17235,34946.0,191.96706,568.0,15.77778,1069.0,29.69444,4.0
1758076254.37258,33337.0,183.1284,34993.0,192.22523,-121.0,-3.36111,857.0,23.80556,4.0
1758076254.38822,33350.0,183.19981,35034.0,192.45045,-308.0,-8.55556,753.0,20.91667,4.0
1758076254.40505,33365.0,183.28221,35073.0,192.66469,-263.0,-7.30556,826.0,22.94444,4.0
1758076254.40589,33372.0,183.32066,35123.0,192.93935,-26.0,-0.72222,1153.0,32.02778,4.0
1758076254.42361,33369.0,183.30418,35192.0,193.31837,97.0,2.69444,1495.0,41.52778,4.0
1758076254.42518,33366.0,183.2877,35279.0,193.7963,4.0,0.11111,1920.0,53.33333,4.0
1758076254.4428,33370.0,183.30968,35387.0,194.38956,-118.0,-3.27778,2315.0,64.30556,4.0
1758076254.44345,33379.0,183.35912,35517.0,195.10368,-229.0,-6.36111,2761.0,76.69444,4.0
1758076254.46003,33391.0,183.42503,35667.0,195.92766,-251.0,-6.97222,3172.0,88.11111,4.0
1758076254.46634,33404.0,183.49644,35839.0,196.87251,-235.0,-6.52778,3547.0,98.52778,4.0
1758076254.48305,33414.0,183.55139,36032.0,197.93271,-172.0,-4.77778,3994.0,110.94444,4.0
1758076254.48424,33420.0,183.58435,36249.0,199.12476,-93.0,-2.58333,4463.0,123.97222,4.0
1758076254.50268,33423.0,183.60083,36488.0,200.43764,-16.0,-0.44444,4868.0,135.22223,4.0
1758076254.50397,33423.0,183.60083,36745.0,201.8494,4.0,0.11111,5215.0,144.86111,4.0
1758076254.52038,33423.0,183.60083,37022.0,203.37103,4.0,0.11111,5682.0,157.83333,4.0
1758076254.5239,33422.0,183.59534,37323.0,205.02449,14.0,0.38889,6061.0,168.36111,4.0
1758076254.53925,33422.0,183.59534,37630.0,206.71092,0.0,0.0,6027.0,167.41667,4.0
1758076254.55764,33423.0,183.60083,37931.0,208.36438,-23.0,-0.63889,5867.0,162.97223,4.0
1758076254.55833,33425.0,183.61182,38221.0,209.95743,-82.0,-2.27778,5599.0,155.52777,4.0
1758076254.64409,33436.0,183.67224,38488.0,211.42412,-316.0,-8.77778,5032.0,139.77777,4.0
1758076254.6448,33459.0,183.79858,38727.0,212.737,-544.0,-15.11111,4497.0,124.91666,4.0
1758076254.64588,33491.0,183.97437,38942.0,213.91806,-699.0,-19.41667,4054.0,112.61111,4.0
1758076254.648,33526.0,184.16663,39133.0,214.96727,-625.0,-17.36111,3613.0,100.36111,4.0
1758076254.65013,33552.0,184.30945,39305.0,215.91212,-411.0,-11.41667,3213.0,89.25,4.0
1758076254.65091,33568.0,184.39734,39457.0,216.74709,-262.0,-7.27778,2839.0,78.86111,4.0
1758076254.65198,33577.0,184.44678,39592.0,217.48868,-96.0,-2.66667,2520.0,70.0,4.0
1758076254.65261,33577.0,184.44678,39708.0,218.12589,59.0,1.63889,2100.0,58.33333,4.0
1758076254.6563,33575.0,184.43579,39802.0,218.64224,11.0,0.30556,1676.0,46.55556,4.0
1758076254.65764,33575.0,184.43579,39871.0,219.02129,0.0,0.0,1112.0,30.88889,4.0
1758076254.67331,33575.0,184.43579,39914.0,219.25749,-1.0,-0.02778,644.0,17.88889,4.0
1758076254.67493,33575.0,184.43579,39932.0,219.35637,0.0,0.0,125.0,3.47222,4.0
1758076254.69332,33576.0,184.44128,39928.0,219.3344,-9.0,-0.25,-183.0,-5.08333,4.0
1758076254.69456,33576.0,184.44128,39915.0,219.26299,-20.0,-0.55556,-290.0,-8.05556,4.0
1758076254.71335,33578.0,184.45227,39894.0,219.14763,-48.0,-1.33333,-560.0,-15.55556,4.0
1758076254.71744,33583.0,184.47974,39856.0,218.93889,-139.0,-3.86111,-916.0,-25.44444,4.0
1758076254.73844,33595.0,184.54565,39792.0,218.58731,-338.0,-9.38889,-1495.0,-41.52778,4.0
1758076254.73884,33620.0,184.68298,39703.0,218.09842,-606.0,-16.83333,-1997.0,-55.47222,4.0
1758076254.75627,33658.0,184.89172,39586.0,217.45572,-811.0,-22.52778,-2507.0,-69.63889,4.0
1758076254.7603,33699.0,185.11697,39445.0,216.68117,-828.0,-23.0,-2944.0,-81.77778,4.0
1758076254.82314,33744.0,185.36417,39283.0,215.79124,-925.0,-25.69444,-3381.0,-93.91666,4.0
1758076254.82784,33789.0,185.61136,39103.0,214.80247,-862.0,-23.94444,-3720.0,-103.33334,4.0
1758076254.82891,33831.0,185.84207,38907.0,213.7258,-764.0,-21.22222,-4043.0,-112.30556,4.0
1758076254.83233,33867.0,186.03983,38695.0,212.56122,-712.0,-19.77778,-4270.0,-118.61111,4.0
