timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758076253.1881,1758076253.061,0.0,0.0,0.0,5.27121,39.82057,3.95341,9.49,-1.64,0.06,4.0
1758076253.18968,1758076253.071,0.0,0.0,0.0,7.16197,36.7266,2.63561,8.35,-1.82,0.46,4.0
1758076253.19633,1758076253.081,0.0,0.0,0.0,9.05273,31.56997,2.00535,8.35,-1.82,0.46,4.0
1758076253.19713,1758076253.091,0.0,0.0,0.0,10.8862,29.27814,2.40642,8.0,-1.38,0.44,4.0
1758076253.19898,1758076253.101,0.0,0.0,0.0,12.37589,41.71133,1.43239,9.09,-1.13,0.28,4.0
1758076253.20034,1758076253.111,0.0,0.0,0.0,13.40721,50.59217,2.92208,9.09,-1.13,0.28,4.0
1758076253.21823,1758076253.121,0.0,0.0,0.0,12.71966,49.96192,3.32316,8.72,-0.96,0.74,4.0
1758076253.23689,1758076253.131,0.0,0.0,0.0,12.71966,35.86716,4.46907,8.72,-0.96,0.74,4.0
1758076253.23788,1758076253.141,0.0,0.0,0.0,13.06344,29.56462,5.09932,6.99,-0.99,0.87,4.0
1758076253.25358,1758076253.151,0.0,0.0,0.0,14.20935,28.07493,5.61499,6.99,-0.99,0.87,4.0
1758076253.26244,1758076253.161,0.0,0.0,0.0,15.46986,26.81443,5.84417,7.49,-1.06,-0.21,4.0
1758076253.26307,1758076253.171,0.0,0.0,0.0,17.24603,21.7151,4.92744,7.49,-1.06,-0.26,4.0
1758076253.28745,1758076253.181,0.0,0.0,0.0,18.56383,16.272,3.55234,7.14,-1.11,-0.26,4.0
1758076253.29821,1758076253.191,0.0,0.0,0.0,19.76705,9.5684,1.3751,6.88,-1.07,-0.62,4.0
1758076253.30705,1758076253.201,0.0,0.0,0.0,21.08485,2.86479,-1.43239,6.88,-1.07,-0.62,4.0
1758076253.30957,1758076253.211,0.0,0.0,0.0,22.91831,-6.35983,-7.04738,7.16,-1.02,-0.74,4.0
1758076253.31339,1758076253.221,0.0,0.0,0.0,23.94964,-12.60507,-11.28727,7.16,-1.02,-0.74,4.0
1758076253.33739,1758076253.231,0.0,0.0,0.0,25.09555,-16.3293,-15.35527,7.8,-0.92,-0.34,4.0
1758076253.34237,1758076253.241,0.0,0.0,0.0,26.24147,-18.33465,-18.33465,7.8,-0.92,-0.34,4.0
1758076253.343,1758076253.251,0.0,0.0,0.0,26.81443,-22.40265,-20.85567,8.81,-0.7,0.18,4.0
1758076253.36005,1758076253.261,0.0,0.0,0.0,25.61122,-27.61657,-21.37133,8.9,-0.18,0.57,4.0
1758076253.3632,1758076253.271,0.0,0.0,0.0,23.37668,-32.08564,-20.62648,8.9,-0.18,0.57,4.0
1758076253.38195,1758076253.281,0.0,0.0,0.0,20.62648,-35.75257,-18.56383,8.89,0.35,0.5,4.0
1758076253.38468,1758076253.291,0.0,0.0,0.0,15.29797,-39.82057,-13.69369,8.89,0.35,0.5,4.0
1758076253.40114,1758076253.301,0.0,0.0,0.0,11.51645,-40.7946,-10.25595,9.03,0.61,0.59,4.0
1758076253.40308,1758076253.311,0.0,0.0,0.0,7.79223,-42.05511,-7.44845,9.03,0.61,0.59,4.0
1758076253.4183,1758076253.321,0.0,0.0,0.0,2.46372,-42.68536,-5.50039,9.02,0.44,0.63,4.0
1758076253.42054,1758076253.331,0.0,0.0,0.0,-0.51566,-42.1124,-5.55769,9.33,0.11,0.64,4.0
