timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758076893.43161,1758076893.36599,0.0,0.0,0.0,-0.68755,-1.43239,-1.71887,13.86,-1.3,4.26,3.0
1758076893.43299,1758076893.37599,0.0,0.0,0.0,1.03132,1.71887,-2.92208,13.86,-1.3,4.26,3.0
1758076893.43428,1758076893.38599,0.0,0.0,0.0,2.7502,5.32851,-3.20856,13.76,-1.23,4.57,3.0
1758076893.43632,1758076893.39599,0.0,0.0,0.0,4.0107,8.02141,-3.09397,13.76,-1.23,4.57,3.0
1758076893.45272,1758076893.40599,0.0,0.0,0.0,5.15662,8.42248,-3.03668,12.92,-0.9,4.54,3.0
1758076893.46917,1758076893.41599,0.0,0.0,0.0,5.61499,7.73493,-3.09397,12.92,-0.9,4.54,3.0
1758076893.47079,1758076893.42599,0.0,0.0,0.0,6.58902,6.41713,-3.03668,11.83,-0.49,4.33,3.0
1758076893.48596,1758076893.43599,0.0,0.0,0.0,8.76626,2.6929,-2.46372,11.83,-0.49,4.33,3.0
1758076893.487,1758076893.44599,0.0,0.0,0.0,10.31324,-1.43239,-2.40642,10.66,-0.42,4.2,3.0
1758076893.5018,1758076893.45599,0.0,0.0,0.0,12.14671,-5.72958,-2.34913,9.36,-0.62,4.16,3.0
1758076893.51784,1758076893.46599,0.0,0.0,0.0,13.69369,-10.08406,-2.6929,9.36,-0.62,4.16,3.0
1758076893.51936,1758076893.47599,0.0,0.0,0.0,15.29797,-16.10011,-3.09397,8.24,-0.82,4.05,3.0
1758076893.53375,1758076893.48599,0.0,0.0,0.0,15.98552,-19.53786,-3.20856,8.24,-0.82,4.05,3.0
1758076893.53583,1758076893.49599,0.0,0.0,0.0,16.61578,-22.34536,-3.03668,7.49,-0.85,4.02,3.0
1758076893.55288,1758076893.50599,0.0,0.0,0.0,16.84496,-24.98096,-2.29183,7.49,-0.85,4.02,3.0
1758076893.5691,1758076893.51599,0.0,0.0,0.0,17.36062,-26.41335,-0.57296,7.49,-0.79,4.04,3.0
1758076893.57048,1758076893.52599,0.0,0.0,0.0,17.76169,-25.8404,0.40107,8.37,-0.61,3.89,3.0
1758076893.58485,1758076893.53599,0.0,0.0,0.0,18.33465,-22.74642,1.3751,8.37,-0.61,3.89,3.0
1758076893.58649,1758076893.54599,0.0,0.0,0.0,19.07949,-18.22006,2.34913,9.46,-0.21,3.66,3.0
1758076893.60083,1758076893.55599,0.0,0.0,0.0,19.88164,-10.25595,3.09397,9.46,-0.21,3.66,3.0
1758076893.61781,1758076893.56599,0.0,0.0,0.0,20.74107,-4.92744,3.32316,9.79,0.25,3.49,3.0
1758076893.61905,1758076893.57599,0.0,0.0,0.0,21.37133,0.17189,3.38045,9.79,0.25,3.49,3.0
1758076893.63396,1758076893.58599,0.0,0.0,0.0,22.28806,4.46907,3.38045,9.63,0.54,3.62,3.0
1758076893.63773,1758076893.59599,0.0,0.0,0.0,23.60586,9.39651,2.6929,9.27,0.55,3.67,3.0
1758076893.65311,1758076893.60599,0.0,0.0,0.0,24.35071,13.12073,1.77617,9.27,0.55,3.67,3.0
1758076893.66911,1758076893.61599,0.0,0.0,0.0,25.15285,16.55848,0.74485,9.19,0.41,3.55,3.0
1758076893.67238,1758076893.62599,0.0,0.0,0.0,26.18417,19.19409,-1.60428,9.19,0.41,3.55,3.0
1758076893.68812,1758076893.63599,0.0,0.0,0.0,26.81443,22.86102,-2.63561,9.06,0.24,3.32,3.0
1758076893.69425,1758076893.64599,0.0,0.0,0.0,27.04361,24.86637,-3.95341,9.06,0.24,3.32,3.0
1758076893.74309,1758076893.65599,0.0,0.0,0.0,27.50197,26.01229,-4.64096,8.96,0.13,3.16,3.0
1758076893.7462,1758076893.66599,0.0,0.0,0.0,27.73116,26.69983,-5.15662,8.96,0.13,3.16,3.0
1758076893.77363,1758076893.67599,0.0,0.0,0.0,27.38738,26.47065,-4.92744,8.77,0.09,3.15,3.0
1758076893.77487,1758076893.68599,0.0,0.0,0.0,27.1582,26.35606,-4.35448,8.6,0.11,3.18,3.0
1758076893.77878,1758076893.69599,0.0,0.0,0.0,26.52795,24.80907,-3.32316,8.6,0.11,3.18,3.0
1758076893.78076,1758076893.70599,0.0,0.0,0.0,25.61122,22.28806,-1.71887,8.34,0.19,3.19,3.0
