timeStamp,timeStampAlign,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,flag_num
1758077873.83136,1758077873.74574,0.0,0.0,0.0,-2.57831,7.79223,0.45837,11.34,-1.48,3.38,3.0
1758077873.84707,1758077873.75574,0.0,0.0,0.0,-0.68755,3.95341,-0.11459,11.34,-1.48,3.38,3.0
1758077873.84827,1758077873.76574,0.0,0.0,0.0,2.06265,-2.29183,-0.74485,10.6,-1.14,3.32,3.0
1758077873.8633,1758077873.77574,0.0,0.0,0.0,4.29718,-6.18794,-0.85944,10.1,-1.03,3.19,3.0
1758077873.87903,1758077873.78574,0.0,0.0,0.0,6.47442,-9.74028,-1.03132,10.1,-1.03,3.19,3.0
1758077873.88028,1758077873.79574,0.0,0.0,0.0,8.70896,-14.32395,-1.03132,9.28,-1.04,3.1,3.0
1758077873.89509,1758077873.80574,0.0,0.0,0.0,11.74564,-20.62648,-0.57296,9.28,-1.04,3.1,3.0
1758077873.89627,1758077873.81574,0.0,0.0,0.0,13.23533,-23.54857,-0.11459,8.39,-0.96,3.12,3.0
1758077873.91134,1758077873.82574,0.0,0.0,0.0,13.98017,-26.35606,0.34377,8.39,-0.96,3.12,3.0
1758077873.92713,1758077873.83574,0.0,0.0,0.0,14.15206,-29.8511,0.80214,7.7,-0.62,3.03,3.0
1758077873.92883,1758077873.84574,0.0,0.0,0.0,13.17803,-34.14828,1.3178,7.24,-0.09,2.84,3.0
1758077873.94311,1758077873.85574,0.0,0.0,0.0,11.86023,-35.86716,1.48969,7.24,-0.09,2.84,3.0
1758077873.95913,1758077873.86574,0.0,0.0,0.0,9.96947,-36.84119,1.66158,7.32,0.43,2.7,3.0
1758077873.96062,1758077873.87574,0.0,0.0,0.0,7.67763,-37.35685,1.48969,7.32,0.43,2.7,3.0
1758077873.97517,1758077873.88574,0.0,0.0,0.0,3.66693,-35.06502,0.74485,7.62,0.81,2.57,3.0
1758077873.97661,1758077873.89574,0.0,0.0,0.0,0.68755,-30.82513,-0.45837,7.62,0.81,2.57,3.0
1758077873.99137,1758077873.90574,0.0,0.0,0.0,-2.11994,-26.18417,-2.23454,8.1,0.91,2.24,3.0
1758077874.00715,1758077873.91574,0.0,0.0,0.0,-5.84417,-19.07949,-5.21392,8.1,0.91,2.24,3.0
1758077874.0084,1758077873.92574,0.0,0.0,0.0,-7.96411,-13.5218,-7.67763,8.19,0.78,2.04,3.0
1758077874.02318,1758077873.93574,0.0,0.0,0.0,-8.93814,-7.33386,-9.74028,8.58,0.56,1.89,3.0
1758077874.0392,1758077873.94574,0.0,0.0,0.0,-9.4538,-0.74485,-11.74564,8.58,0.56,1.89,3.0
1758077874.04074,1758077873.95574,0.0,0.0,0.0,-9.39651,7.33386,-13.80828,8.79,0.32,1.82,3.0
1758077874.05542,1758077873.96574,0.0,0.0,0.0,-8.99544,13.17803,-14.78231,8.79,0.32,1.82,3.0
1758077874.05666,1758077873.97574,0.0,0.0,0.0,-8.42248,17.81899,-15.06879,9.2,0.07,1.85,3.0
1758077874.07148,1758077873.98574,0.0,0.0,0.0,-7.33386,20.34,-15.29797,9.2,0.07,1.85,3.0
1758077874.08749,1758077873.99574,0.0,0.0,0.0,-5.78687,23.0902,-15.92823,9.32,-0.19,1.95,3.0
1758077874.08842,1758077874.00574,0.0,0.0,0.0,-4.52637,23.31938,-16.55848,9.33,-0.38,1.89,3.0
1758077874.10323,1758077874.01574,0.0,0.0,0.0,-2.6929,22.05888,-16.84496,9.33,-0.38,1.89,3.0
1758077874.11921,1758077874.02574,0.0,0.0,0.0,-0.51566,21.60051,-16.61578,9.1,-0.49,1.96,3.0
1758077874.12075,1758077874.03574,0.0,0.0,0.0,2.46372,19.36597,-16.04282,9.1,-0.49,1.96,3.0
1758077874.13526,1758077874.04574,0.0,0.0,0.0,4.1253,16.90226,-15.75634,8.67,-0.48,2.08,3.0
1758077874.13671,1758077874.05574,0.0,0.0,0.0,5.55769,15.0115,-16.04282,8.67,-0.48,2.08,3.0
1758077874.15126,1758077874.06574,0.0,0.0,0.0,7.04738,12.77696,-16.3293,8.34,-0.27,1.9,3.0
1758077874.16724,1758077874.07574,0.0,0.0,0.0,8.76626,9.22462,-15.87093,8.33,-0.05,1.98,3.0
1758077874.16859,1758077874.08574,0.0,0.0,0.0,9.85487,6.47442,-15.12609,8.33,-0.05,1.98,3.0
1758077874.18351,1758077874.09574,0.0,0.0,0.0,10.59972,3.66693,-14.09476,8.48,0.07,2.04,3.0
1758077874.1993,1758077874.10574,0.0,0.0,0.0,11.17268,0.68755,-13.12073,8.48,0.07,2.04,3.0
1758077874.2008,1758077874.11574,0.0,0.0,0.0,11.11538,-2.86479,-12.60507,8.6,0.16,1.99,3.0
1758077874.21529,1758077874.12574,0.0,0.0,0.0,10.71431,-3.89611,-12.37589,8.6,0.16,1.99,3.0
1758077874.21676,1758077874.13574,0.0,0.0,0.0,10.31324,-4.1253,-12.204,8.8,0.27,1.89,3.0
1758077874.23156,1758077874.14574,0.0,0.0,0.0,9.4538,-3.55234,-12.43318,8.8,0.27,1.89,3.0
1758077874.24763,1758077874.15574,0.0,0.0,0.0,8.88085,-2.86479,-12.54778,8.86,0.39,1.83,3.0
1758077874.24892,1758077874.16574,0.0,0.0,0.0,8.25059,-1.77617,-12.60507,9.0,0.45,1.87,3.0
1758077874.26355,1758077874.17573,0.0,0.0,0.0,7.96411,-0.85944,-12.71966,9.0,0.45,1.87,3.0
1758077874.27932,1758077874.18573,0.0,0.0,0.0,7.73493,1.48969,-12.49048,9.24,0.41,1.9,3.0
1758077874.28071,1758077874.19573,0.0,0.0,0.0,7.44845,3.89611,-13.00614,9.24,0.41,1.9,3.0
1758077874.29534,1758077874.20573,0.0,0.0,0.0,7.33386,3.49504,-14.9542,9.5,0.38,2.03,3.0
1758077874.29658,1758077874.21573,0.0,0.0,0.0,8.36518,-4.64096,-15.64175,9.5,0.38,2.03,3.0
1758077874.31136,1758077874.22573,0.0,0.0,0.0,7.84952,-8.36518,-20.45459,9.0,0.4,1.73,3.0
1758077874.3273,1758077874.23573,0.0,0.0,0.0,8.36518,-8.136,-21.7151,9.58,0.44,1.53,3.0
1758077874.32897,1758077874.24573,0.0,0.0,0.0,8.65166,-6.24524,-23.72045,9.58,0.44,1.53,3.0
1758077874.34369,1758077874.25573,0.0,0.0,0.0,8.93814,-5.27121,-24.63719,9.66,0.4,1.21,3.0
1758077874.35964,1758077874.26573,0.0,0.0,0.0,8.30789,-4.18259,-23.72045,9.66,0.4,1.21,3.0
1758077874.36095,1758077874.27573,0.0,0.0,0.0,7.04738,-3.38045,-22.05888,9.43,0.42,1.37,3.0
1758077874.37534,1758077874.28573,0.0,0.0,0.0,5.21392,-2.97938,-19.76705,9.43,0.42,1.37,3.0
1758077874.37656,1758077874.29573,0.0,0.0,0.0,2.92208,-2.63561,-15.29797,9.26,0.56,1.08,3.0
1758077874.3917,1758077874.30573,0.0,0.0,0.0,-0.80214,-2.97938,-11.86023,9.37,0.8,1.13,3.0
1758077874.40773,1758077874.31573,0.0,0.0,0.0,-3.26586,-4.52637,-8.36518,9.37,0.8,1.13,3.0
1758077874.40858,1758077874.32573,0.0,0.0,0.0,-5.72958,-7.39116,-5.27121,9.64,0.88,0.88,3.0
1758077874.42338,1758077874.33573,0.0,0.0,0.0,-8.88085,-9.85487,-1.43239,9.64,0.88,0.88,3.0
1758077874.43939,1758077874.34573,0.0,0.0,0.0,-11.17268,-10.19865,1.3751,10.43,1.01,0.96,3.0
1758077874.44089,1758077874.35573,0.0,0.0,0.0,-15.0115,-4.29718,3.26586,10.43,1.01,0.96,3.0
1758077874.45575,1758077874.36573,0.0,0.0,0.0,-18.44924,18.79302,4.46907,12.27,1.34,1.27,3.0
1758077874.45688,1758077874.37573,0.0,0.0,0.0,-27.73116,36.26823,-2.63561,12.92,1.34,2.52,3.0
1758077874.47169,1758077874.38573,0.0,0.0,0.0,-32.6013,34.49206,-5.72958,12.92,2.02,2.52,3.0
1758077874.4875,1758077874.39573,0.0,0.0,0.0,-36.7266,22.11617,-8.76626,10.97,2.83,2.33,3.0
1758077874.48898,1758077874.40573,0.0,0.0,0.0,-40.62271,16.67307,-11.28727,10.97,2.83,2.33,3.0
1758077874.50369,1758077874.41573,0.0,0.0,0.0,-44.8053,17.24603,-6.87549,12.51,2.93,1.21,3.0
1758077874.51978,1758077874.42573,0.0,0.0,0.0,-45.60744,-29.56462,-1.43239,12.51,2.93,1.21,3.0
1758077874.52058,1758077874.43573,0.0,0.0,0.0,-56.49364,-62.85347,-19.88164,8.83,2.75,4.27,3.0
1758077874.53573,1758077874.44573,0.0,0.0,0.0,-52.08187,-17.30333,-26.52795,8.83,2.75,4.27,3.0
