timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758077873.83161,34214.0,187.94598,40349.0,221.64706,-1561.0,-43.36111,-3637.0,-101.02778,3.0
1758077873.84761,34304.0,188.44037,40150.0,220.55391,-1868.0,-51.88889,-4119.0,-114.41666,3.0
1758077873.8484,34410.0,189.02264,39929.0,219.33989,-2220.0,-61.66667,-4525.0,-125.69444,3.0
1758077873.86361,34529.0,189.67636,39690.0,218.02701,-2474.0,-68.72222,-4821.0,-133.91667,3.0
1758077873.8796,34663.0,190.41245,39439.0,216.64821,-2748.0,-76.33334,-5047.0,-140.19444,3.0
1758077873.88041,34808.0,191.20897,39176.0,215.20348,-2986.0,-82.94444,-5316.0,-147.66667,3.0
1758077873.89564,34964.0,192.06593,38904.0,213.70932,-3165.0,-87.91666,-5417.0,-150.47223,3.0
1758077873.89639,35128.0,192.96681,38632.0,212.21515,-3289.0,-91.36111,-5372.0,-149.22223,3.0
1758077873.91231,35297.0,193.89517,38358.0,210.71001,-3384.0,-94.0,-5454.0,-151.5,3.0
1758077873.92769,35473.0,194.86198,38076.0,209.16092,-3537.0,-98.25,-5597.0,-155.47223,3.0
1758077873.92905,35660.0,195.88921,37791.0,207.59534,-3821.0,-106.13889,-5650.0,-156.94444,3.0
1758077873.94368,35862.0,196.99886,37504.0,206.01878,-4128.0,-114.66666,-5700.0,-158.33333,3.0
1758077873.95963,36079.0,198.19089,37216.0,204.43671,-4395.0,-122.08334,-5666.0,-157.38889,3.0
1758077873.96086,36306.0,199.43787,36936.0,202.89859,-4590.0,-127.5,-5349.0,-148.58333,3.0
1758077873.97571,36545.0,200.75075,36677.0,201.47585,-4888.0,-135.77777,-4996.0,-138.77777,3.0
1758077873.97685,36803.0,202.168,36433.0,200.1355,-5241.0,-145.58333,-4702.0,-130.61111,3.0
