timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758090079.06811,32952.0,181.0135,40798.0,224.11353,21.0,0.58333,5876.0,163.22223,3.0
1758090079.08403,32951.0,181.00801,41089.0,225.71207,28.0,0.77778,5647.0,156.86111,3.0
1758090079.0855,32950.0,181.00252,41367.0,227.2392,33.0,0.91667,5450.0,151.38889,3.0
1758090079.10104,32947.0,180.98604,41639.0,228.73335,60.0,1.66667,5308.0,147.44444,3.0
1758090079.10186,32943.0,180.96407,41900.0,230.1671,121.0,3.36111,5058.0,140.5,3.0
1758090079.1171,32937.0,180.93111,42152.0,231.55139,99.0,2.75,4757.0,132.13889,3.0
1758090079.13314,32934.0,180.91463,42387.0,232.8423,0.0,0.0,4551.0,126.41666,3.0
1758090079.13392,32936.0,180.92561,42611.0,234.07277,-32.0,-0.88889,4264.0,118.44444,3.0
1758090079.14908,32937.0,180.93111,42818.0,235.20988,-26.0,-0.72222,3904.0,108.44444,3.0
1758090079.15036,32939.0,180.94209,43004.0,236.23163,-28.0,-0.77778,3484.0,96.77778,3.0
1758090079.16612,32941.0,180.95308,43167.0,237.12704,-40.0,-1.11111,3054.0,84.83334,3.0
1758090079.18216,32942.0,180.95857,43309.0,237.90707,-25.0,-0.69444,2601.0,72.25,3.0
1758090079.18291,32944.0,180.96956,43427.0,238.55528,-30.0,-0.83333,2124.0,59.0,3.0
1758090079.19806,32947.0,180.98604,43516.0,239.04417,-82.0,-2.27778,1457.0,40.47222,3.0
1758090079.21571,32954.0,181.02449,43572.0,239.35179,-202.0,-5.61111,789.0,21.91667,3.0
1758090079.21667,32969.0,181.10689,43592.0,239.46165,-318.0,-8.83333,95.0,2.63889,3.0
1758090079.23214,32985.0,181.19478,43582.0,239.40672,-361.0,-10.02778,-264.0,-7.33333,3.0
1758090079.2341,32996.0,181.2552,43575.0,239.36827,-69.0,-1.91667,0.0,0.0,3.0
1758090079.24919,32992.0,181.23323,43579.0,239.39024,167.0,4.63889,99.0,2.75,3.0
1758090079.25039,32977.0,181.15083,43582.0,239.40672,359.0,9.97222,51.0,1.41667,3.0
1758090079.26617,32954.0,181.02449,43584.0,239.41771,511.0,14.19444,43.0,1.19444,3.0
1758090079.28214,32924.0,180.8597,43588.0,239.43968,603.0,16.75,98.0,2.72222,3.0
1758090079.28298,32893.0,180.68939,43595.0,239.47813,604.0,16.77778,165.0,4.58333,3.0
1758090079.29814,32862.0,180.5191,43606.0,239.53856,631.0,17.52778,242.0,6.72222,3.0
1758090079.31413,32828.0,180.33234,43619.0,239.60997,677.0,18.80556,275.0,7.63889,3.0
1758090079.31475,32796.0,180.15656,43642.0,239.73631,221.0,6.13889,322.0,8.94444,3.0
1758090079.33014,32793.0,180.14008,43650.0,239.78027,88.0,2.44444,228.0,6.33333,3.0
1758090079.33093,32794.0,180.14557,43656.0,239.81323,-59.0,-1.63889,51.0,1.41667,3.0
1758090079.34619,32799.0,180.17303,43655.0,239.80774,-139.0,-3.86111,-21.0,-0.58333,3.0
1758090079.36221,32811.0,180.23895,43655.0,239.80774,-338.0,-9.38889,0.0,0.0,3.0
1758090079.363,32831.0,180.34882,43655.0,239.80774,-448.0,-12.44444,-13.0,-0.36111,3.0
1758090079.37818,32852.0,180.46417,43653.0,239.79675,-402.0,-11.16667,-26.0,-0.72222,3.0
1758090079.39417,32871.0,180.56854,43651.0,239.78577,-376.0,-10.44444,-54.0,-1.5,3.0
1758090079.39496,32895.0,180.70038,43646.0,239.75829,-579.0,-16.08333,-150.0,-4.16667,3.0
1758090079.41016,32934.0,180.91463,43637.0,239.70885,-890.0,-24.72222,-185.0,-5.13889,3.0
1758090079.41146,32986.0,181.20027,43627.0,239.65392,-1096.0,-30.44444,-199.0,-5.52778,3.0
1758090079.42615,33044.0,181.51888,43618.0,239.60448,-1203.0,-33.41667,-144.0,-4.0,3.0
1758090079.44216,33112.0,181.89241,43609.0,239.55504,-1400.0,-38.88889,-180.0,-5.0,3.0
