timeStamp,motor_angle_L_uint16,motor_angle_L_float,motor_angle_R_uint16,motor_angle_R_float,motor_vel_L_int16,motor_vel_L_float,motor_vel_R_int16,motor_vel_R_float,flag_num
1758076118.9202,37622.0,206.66698,35934.0,197.39436,659.0,18.30556,0.0,0.0,4.0
1758076118.92179,37590.0,206.4912,35934.0,197.39436,620.0,17.22222,0.0,0.0,4.0
1758076118.9461,37560.0,206.3264,35934.0,197.39436,593.0,16.47222,0.0,0.0,4.0
1758076118.95133,37526.0,206.13963,35934.0,197.39436,733.0,20.36111,0.0,0.0,4.0
1758076119.10982,37486.0,205.91988,35934.0,197.39436,821.0,22.80556,9.0,0.25,4.0
1758076119.11226,37440.0,205.66719,35935.0,197.39986,986.0,27.38889,23.0,0.63889,4.0
1758076119.13357,37385.0,205.36507,35937.0,197.41084,1195.0,33.19444,45.0,1.25,4.0
1758076119.13434,37319.0,205.00252,35940.0,197.42732,1407.0,39.08333,76.0,2.11111,4.0
1758076119.1379,37239.0,204.56305,35945.0,197.45479,1673.0,46.47222,89.0,2.47222,4.0
1758076119.13857,37148.0,204.06317,35951.0,197.48775,1907.0,52.97222,135.0,3.75,4.0
1758076119.13963,37045.0,203.49738,35957.0,197.52071,2106.0,58.5,128.0,3.55556,4.0
1758076119.14454,36935.0,202.8931,35964.0,197.55916,2208.0,61.33333,133.0,3.69444,4.0
1758076119.14743,36820.0,202.26138,35970.0,197.59213,2305.0,64.02778,118.0,3.27778,4.0
1758076119.14931,36703.0,201.61867,35978.0,197.63608,2304.0,64.0,158.0,4.38889,4.0
1758076119.15484,36585.0,200.97047,35985.0,197.67453,2344.0,65.11111,133.0,3.69444,4.0
1758076119.15867,36467.0,200.32227,35990.0,197.702,2355.0,65.41666,59.0,1.63889,4.0
1758076119.15985,36348.0,199.66858,35992.0,197.71298,2329.0,64.69444,33.0,0.91667,4.0
1758076119.16099,36233.0,199.03687,35993.0,197.71848,2232.0,62.0,5.0,0.13889,4.0
1758076119.16372,36123.0,198.43259,35993.0,197.71848,2104.0,58.44444,0.0,0.0,4.0
1758076119.16447,36021.0,197.87228,35993.0,197.71848,1950.0,54.16667,0.0,0.0,4.0
1758076119.16526,35924.0,197.33943,35993.0,197.71848,1831.0,50.86111,0.0,0.0,4.0
1758076119.16949,35836.0,196.85603,35993.0,197.71848,1692.0,47.0,0.0,0.0,4.0
1758076119.17031,35756.0,196.41658,35993.0,197.71848,1528.0,42.44444,0.0,0.0,4.0
1758076119.18023,35681.0,196.00456,35993.0,197.71848,1421.0,39.47222,0.0,0.0,4.0
1758076119.18225,35613.0,195.63103,35993.0,197.71848,1293.0,35.91667,0.0,0.0,4.0
1758076119.19187,35551.0,195.29045,35993.0,197.71848,1178.0,32.72222,0.0,0.0,4.0
1758076119.19496,35496.0,194.98833,35993.0,197.71848,1036.0,28.77778,0.0,0.0,4.0
1758076119.19902,35446.0,194.71365,35993.0,197.71848,930.0,25.83333,0.0,0.0,4.0
1758076119.19963,35402.0,194.47195,35993.0,197.71848,841.0,23.36111,0.0,0.0,4.0
1758076119.20592,35363.0,194.25772,35993.0,197.71848,638.0,17.72222,0.0,0.0,4.0
1758076119.34476,35335.0,194.10391,35993.0,197.71848,505.0,14.02778,12.0,0.33333,4.0
1758076119.34936,35313.0,193.98306,35996.0,197.73495,353.0,9.80556,117.0,3.25,4.0
1758076119.35489,35303.0,193.92813,36009.0,197.80637,64.0,1.77778,354.0,9.83333,4.0
1758076119.35873,35306.0,193.94461,36031.0,197.92722,-118.0,-3.27778,495.0,13.75,4.0
1758076119.35965,35312.0,193.97757,36063.0,198.103,-104.0,-2.88889,742.0,20.61111,4.0
1758076119.36148,35316.0,193.99954,36111.0,198.36667,-49.0,-1.36111,1134.0,31.5,4.0
1758076119.36471,35317.0,194.00504,36184.0,198.76767,0.0,0.0,1678.0,46.61111,4.0
1758076119.36861,35316.0,193.99954,36282.0,199.30603,10.0,0.27778,2140.0,59.44444,4.0
1758076119.37243,35316.0,193.99954,36404.0,199.9762,-9.0,-0.25,2611.0,72.52778,4.0
1758076119.37435,35316.0,193.99954,36547.0,200.76173,0.0,0.0,3005.0,83.47222,4.0
1758076119.37885,35316.0,193.99954,36712.0,201.66811,-9.0,-0.25,3418.0,94.94444,4.0
1758076119.37933,35316.0,193.99954,36900.0,202.70084,0.0,0.0,3822.0,106.16666,4.0
1758076119.38145,35316.0,193.99954,37104.0,203.82147,0.0,0.0,4183.0,116.19444,4.0
1758076119.38397,35316.0,193.99954,37322.0,205.019,0.0,0.0,4423.0,122.86111,4.0
1758076119.38439,35316.0,193.99954,37548.0,206.26048,0.0,0.0,4523.0,125.63889,4.0
1758076119.38891,35317.0,194.00504,37779.0,207.52942,-9.0,-0.25,4623.0,128.41667,4.0
1758076119.38945,35317.0,194.00504,38015.0,208.82581,0.0,0.0,4699.0,130.52777,4.0
1758076119.39455,35317.0,194.00504,38252.0,210.12772,0.0,0.0,4692.0,130.33333,4.0
1758076119.39866,35317.0,194.00504,38485.0,211.40764,0.0,0.0,4574.0,127.05556,4.0
1758076119.39955,35317.0,194.00504,38713.0,212.6601,0.0,0.0,4470.0,124.16666,4.0
1758076119.42374,35317.0,194.00504,38937.0,213.89059,0.0,0.0,4381.0,121.69444,4.0
1758076119.42417,35317.0,194.00504,39153.0,215.07713,0.0,0.0,4217.0,117.13889,4.0
1758076119.44106,35317.0,194.00504,39359.0,216.20876,0.0,0.0,3974.0,110.38889,4.0
1758076119.44461,35317.0,194.00504,39553.0,217.27444,0.0,0.0,3758.0,104.38889,4.0
